CountryName,OfficialName,Code,ISO3Code,UNCode,UNICEFCode,MDGRegion1,MDGRegion1excl,MDGRegion3,MDGRegion4,MDGRegion5,MDGRegion6,UNICEFProgRegion1,UNICEFProgRegion2,MENAEMRORegion,ECACountries,WHORegion1,WBRegion1,WBRegion2,WBRegion3,WBRegion4,WBRegion5,UNPDRegion1,UNPDRegion2,UNPDRegion4,UNPDRegion5,OICRegion1,OICRegion2,OICRegion3,OICRegion4,Countdown.and.COIA.75.Priority.Countries,ECAAfrica,AURegion1,AURegion2,FragileCountries2013,FragileCountries2014,FragileCountries2015,FragileCountries2017,FragileCountries2018,FragileCountries2018OECD1,FragileCountries2018OECD2,FragileCountries2019,FragileCountries2022OECD1,FragileCountries2022OECD2,FCSCountries1,FCSCountries2,USAIDcountry,M49Region1,M49Region2,M49Region3,SDGSimpleRegion1,SDGSimpleRegion2,SDGSimpleRegion3,SDGSimpleRegion4,SDGSimpleRegion5,SDGSimpleRegion6,SDGRegion1,SDGRegion2,SDGRegion3,SDGRegion4,SDGRegion5,SDGRegion6,HAC2020,HAC2019,GlobalStrategy,Conflict,UNICEFReportRegion1,UNICEFReportRegion2,Wealthdata1,Wealthdata2,Wealthdata3,WealthdataGlobal,Wealthall1,Wealthall2,Wealthall3,WealthallGlobal,UNRegion,AfricanEconomicCommunity,GAVICountries,JHURegion,SPhumanitarian,SPhighburden,JHUFragile2021,LiST_UNICEFProg,LiST_UNICEFRep,LiST_all,ListSBRESCAP,ListSBR,EAPRORegion1,EAPRORegion2,EAPRORegion3,EAPRORegion4,EAPRORegion5,EAPRORegion6,EAPRORegion7,EAPRORegion8,EAPRORegion9,EECA,SDGRCRegion1,SDGRCRegion2,SDGRCRegion3,SDGRCRegion4,SDGRCRegion5,SDGRCRegion6,SDGRCRegion7,SDGRCRegion8,SDGRCRegion9,SDGRCRegion10,SDGRCRegion11,SDGRCRegion12,SDGRCRegion13,SDGRCRegion14,SDGRCRegion15,SDGRCRegion16,SDGRCRegion17,SDGRCRegion18,SDGRCRegion19,SDGRCRegion20,SDGRCRegion21,SDGRCRegion22,SDGRCRegion23,SDGRCRegion24,SDGRCRegion25,SDGRCRegion26,SDGRCRegion27,SDGRCRegion28,SDGRCRegion29,SDGRCRegion30,SDGRCRegion31,SDGRCRegion32,pop01950,pop01951,pop01952,pop01953,pop01954,pop01955,pop01956,pop01957,pop01958,pop01959,pop01960,pop01961,pop01962,pop01963,pop01964,pop01965,pop01966,pop01967,pop01968,pop01969,pop01970,pop01971,pop01972,pop01973,pop01974,pop01975,pop01976,pop01977,pop01978,pop01979,pop01980,pop01981,pop01982,pop01983,pop01984,pop01985,pop01986,pop01987,pop01988,pop01989,pop01990,pop01991,pop01992,pop01993,pop01994,pop01995,pop01996,pop01997,pop01998,pop01999,pop02000,pop02001,pop02002,pop02003,pop02004,pop02005,pop02006,pop02007,pop02008,pop02009,pop02010,pop02011,pop02012,pop02013,pop02014,pop02015,pop02016,pop02017,pop02018,pop02019,pop02020,pop02021,pop02022,pop02023,pop02024,pop02025,pop02026,pop02027,pop02028,pop02029,pop02030,pop02031,pop02032,pop02033,pop02034,pop02035,pop02036,pop02037,pop02038,pop02039,pop02040,pop02041,pop02042,pop02043,pop02044,pop02045,pop02046,pop02047,pop02048,pop02049,pop02050,pop02051,pop02052,pop02053,pop02054,pop02055,pop02056,pop02057,pop02058,pop02059,pop02060,pop02061,pop02062,pop02063,pop02064,pop02065,pop02066,pop02067,pop02068,pop02069,pop02070,pop02071,pop02072,pop02073,pop02074,pop02075,pop02076,pop02077,pop02078,pop02079,pop02080,pop02081,pop02082,pop02083,pop02084,pop02085,pop02086,pop02087,pop02088,pop02089,pop02090,pop02091,pop02092,pop02093,pop02094,pop02095,pop02096,pop02097,pop02098,pop02099,pop1to41950,pop1to41951,pop1to41952,pop1to41953,pop1to41954,pop1to41955,pop1to41956,pop1to41957,pop1to41958,pop1to41959,pop1to41960,pop1to41961,pop1to41962,pop1to41963,pop1to41964,pop1to41965,pop1to41966,pop1to41967,pop1to41968,pop1to41969,pop1to41970,pop1to41971,pop1to41972,pop1to41973,pop1to41974,pop1to41975,pop1to41976,pop1to41977,pop1to41978,pop1to41979,pop1to41980,pop1to41981,pop1to41982,pop1to41983,pop1to41984,pop1to41985,pop1to41986,pop1to41987,pop1to41988,pop1to41989,pop1to41990,pop1to41991,pop1to41992,pop1to41993,pop1to41994,pop1to41995,pop1to41996,pop1to41997,pop1to41998,pop1to41999,pop1to42000,pop1to42001,pop1to42002,pop1to42003,pop1to42004,pop1to42005,pop1to42006,pop1to42007,pop1to42008,pop1to42009,pop1to42010,pop1to42011,pop1to42012,pop1to42013,pop1to42014,pop1to42015,pop1to42016,pop1to42017,pop1to42018,pop1to42019,pop1to42020,pop1to42021,pop1to42022,pop1to42023,pop1to42024,pop1to42025,pop1to42026,pop1to42027,pop1to42028,pop1to42029,pop1to42030,pop1to42031,pop1to42032,pop1to42033,pop1to42034,pop1to42035,pop1to42036,pop1to42037,pop1to42038,pop1to42039,pop1to42040,pop1to42041,pop1to42042,pop1to42043,pop1to42044,pop1to42045,pop1to42046,pop1to42047,pop1to42048,pop1to42049,pop1to42050,pop1to42051,pop1to42052,pop1to42053,pop1to42054,pop1to42055,pop1to42056,pop1to42057,pop1to42058,pop1to42059,pop1to42060,pop1to42061,pop1to42062,pop1to42063,pop1to42064,pop1to42065,pop1to42066,pop1to42067,pop1to42068,pop1to42069,pop1to42070,pop1to42071,pop1to42072,pop1to42073,pop1to42074,pop1to42075,pop1to42076,pop1to42077,pop1to42078,pop1to42079,pop1to42080,pop1to42081,pop1to42082,pop1to42083,pop1to42084,pop1to42085,pop1to42086,pop1to42087,pop1to42088,pop1to42089,pop1to42090,pop1to42091,pop1to42092,pop1to42093,pop1to42094,pop1to42095,pop1to42096,pop1to42097,pop1to42098,pop1to42099
Afghanistan,Afghanistan,67,AFG,4,AFG,Southern Asia,Southern Asia excluding India,"",Least developed countries,"",LLDC,South Asia,Programme countries,MENAEMRO,"",Eastern Mediterranean,South Asia,South Asia (excluding high-income),Low income,Low income,Low and middle income,Asia,"",Least developed countries,Excluding China,OIC,Asia/other,OIC Low income,"",Countdown,"","","",Fragile,Fragile,Fragile,Fragile,Fragile,Fragile,Extremely Fragile,Fragile,Fragile,Extremely fragile,Fragile and Conflict-affected Situation,Conflict,USAID,Asia,Southern Asia,"",Central and Southern Asia,Southern Asia,Least developed countries,Landlocked developing countries,"","",Central and Southern Asia,Asia,Southern Asia,Southern Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),HAC,HAC,Global Strategy,Conflict,South Asia,"",South Asia,"",Low income,Low and middle income,South Asia,"",Low income,Low and middle income,Asia-Pacific Group,"",GAVI,South Asia,Humanitarian,High burden,Fragile,South Asia,South Asia,LiST,LiSTSBR,LiSTSBR,"","","","","","","","","","","","","","","","",ESCAP_SAARC (SAARC),ESCAP_ECO (ECO),ESCAP_LDC (LDC_E),ESCAP_LLDC (LLDC_E),ESCAP_South and South-West Asia (SSWA),ESCAP_All countries,"","","","","","","","","","","","","",ESCAP_Countries with Special Needs,"",ESCAP_WB Low Income Economies,"","","","",515707.5,526463.5,536659.5,543580,548038.5,551565.5,554820,559998.5,568685,580623.5,595420.5,612532.5,630398.5,648899,668185,688360.5,709035,730438.5,752880,776139.5,800368.5,825157.5,850860.5,878131,906130,933770.5,960090,985992.5,1011414.5,1020870,990746.5,903422.5,837166.5,836082,861138.5,884014.5,885065,880370,887149,910149.5,921406,939045.5,1026201.5,1164535,1278788.5,1356485.5,1425407.5,1496204,1572180,1651880.5,1691348,1721334,1826411,1949099.5,2023088.5,2095420.5,2179174,2213302.5,2249076.5,2311932.5,2353326,2408691.5,2469951.5,2517905,2577717,2630211,2673981.5,2732646,2798102.5,2866727.5,2941824,2994149.5,3015406.5,3053282.5,3112693,3172512.5,3230757.5,3288400,3348208,3411094,3474247.5,3535310,3593093.5,3645880,3690622.5,3729982.5,3770063,3809536,3846726.5,3887239.5,3931907,3974610,4013032,4046873,4074859.5,4099506.5,4124379.5,4148127.5,4173280.5,4203455.5,4232893.5,4260287,4291073.5,4325142,4359393.5,4392417,4423945.5,4453058,4479403,4502843.5,4525924,4549360.5,4574597,4601454.5,4627930,4653562,4674391.5,4690001,4704803,4718377.5,4731665.5,4744542,4754828,4765061,4773419.5,4776310,4775694.5,4775742,4774695.5,4774904.5,4776589,4773620,4767638,4761210.5,4756561,4752732,4745883,4739234,4733707.5,4727377,4722476.5,4717711.5,4712165,4707495,4702771.5,4696620,4688962,4680754,4672175,4662888,462602,468736.5,474673,480854.5,488166,497051,506898,516354.5,522708.5,527143.5,531331,535506,541718,551766,564818,580053.5,597160.5,614762,632969,651808,671419.5,691196.5,711553,733214.5,755358.5,777151.5,797966.5,818687,839324.5,847003,821992.5,749897,695759,696515,720557,743410,747982.5,748270,757406,778114,786427,794879.5,856011,955055,1029658.5,1074172.5,1116200.5,1163572,1217365.5,1276539.5,1306003,1330561.5,1419184,1529299,1607909.5,1689498.5,1782557.5,1835774,1890262,1968954,2032406,2109103,2191718.5,2257678,2323690.5,2373671.5,2405935.5,2441509.5,2482282,2531135,2590477.5,2637577,2664830,2710174.5,2775836,2841953.5,2906037,2968727,3029691.5,3090031.5,3151393.5,3211706,3271322.5,3333591.5,3397079.5,3458210,3517015.5,3573255.5,3624426,3669308.5,3711382,3753539,3793062.5,3830321.5,3870127,3911868.5,3953004,3992302,4026880,4056497,4082557,4105179.5,4127263,4152899,4182075,4211869.5,4243530,4277947.5,4312939,4346204.5,4377412,4406255.5,4432923.5,4459016.5,4485172.5,4512592,4539216.5,4565088,4591885.5,4617871,4642269.5,4663273,4680178,4696147.5,4709911.5,4720474,4730895,4741256.5,4748843,4755787.5,4761444,4761826,4759835,4757242,4755748.5,4755064.5,4751193,4746616,4742562.5,4737291,4732773.5,4728534,4723162.5,4717892,4712841.5,4707194,4701293.5,4696382.5,4692459.5,4688673
Albania,Albania,146,ALB,8,ALB,"","","","","","",Europe and Central Asia,Programme countries,"","",Europe,Europe and Central Asia,Europe and Central Asia (excluding high-income),Middle income,Upper middle income,Low and middle income,Europe,"","","",OIC,Asia/other,OIC Lower middle income,OIC Middle income,"","","","",Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,"",Non-fragile,Non-fragile,"",non-FCS,"","",Europe,Southern Europe,"",Europe and Northern America,Europe,"","","Europe, Northern America, Australia and New Zealand","Australia and New Zealand, Central Asia, Europe and North America",Europe and Northern America,Europe,Southern Europe,"","","","","","",Non conflict,Europe and Central Asia,Eastern Europe and Central Asia,Europe and Central Asia,Eastern Europe and Central Asia,Upper middle income,Low and middle income,Europe and Central Asia,Eastern Europe and Central Asia,Upper middle income,Low and middle income,Eastern European Group,"","",Eastern Europe and Central Asia,Non-humanitarian,Non-high burden,"",Europe and Central Asia,Eastern Europe and Central Asia,LiST,"",LiSTSBR,"","","","","","","","","",EECA,"",ECE_All countries,"",ECE_West Balkans (ST7),"","","","","","","",ESCAP_Europe (Europe),"","","","","","","","","","","","","","","","","","","","",82708,83066,84046.5,85884,88560.5,91647,94261,96812.5,100202.5,104571,110411,116914,123007,128454.5,132918.5,136480.5,139359,142168.5,145599,149917,154547.5,158475,161319,162978,163585,163714,163889.5,164216,164783,165614,166516,167428,168044,169044.5,170540.5,171567,172440,174245,176966.5,178820.5,179757,180397.5,180476.5,181087,182049.5,181650.5,179779.5,176410,171038.5,164627,158806.5,154085,150028,146130,141899.5,136851,131090,124923.5,118639.5,112368.5,105900.5,100551.5,96925,93903,91162.5,88846.5,87668.5,87991.5,89326.5,90968,92150,92011.5,90191,86872,82753,78852.5,75573,72873.5,70729.5,68904.5,67139,65399.5,63677,61978,60290,58657,57064,55473,53889,52305.5,50745,49236,47783,46414.5,45163,44043,43061,42252.5,41603.5,41077.5,40652.5,40316,40018.5,39709,39374.5,38984,38509,37946,37301,36581.5,35812.5,35024.5,34238.5,33475.5,32751,32060.5,31408,30784,30169,29575.5,29008.5,28462,27931.5,27423.5,26935,26467.5,26041.5,25651.5,25299.5,24994,24725.5,24493,24297,24132,23990.5,23862.5,23739.5,23611.5,23467.5,23298.5,23108.5,22898.5,22665.5,22410.5,22134,21840,21530,21212.5,20898.5,20591,76609,77680.5,78306.5,78750.5,79301.5,80251.5,81316,81960.5,82480.5,83772.5,86749.5,91552.5,96834.5,101656.5,106467.5,111578,116766.5,121655.5,125990,130284,135096,140196,145275,150009,154043,157006,158630.5,159124,159110,159721.5,161354,163429.5,165418.5,166508,166685,167079.5,167648.5,167391.5,167572,167199.5,164269,160857.5,159108.5,158846.5,159426,161011.5,162930,164382,165598,166356,165904.5,164133,161248,157512.5,153521,149922.5,146634,143160.5,139181.5,134477,129030.5,123575.5,118255,113073.5,108362,103728,99395,95854.5,92884,90163,87877.5,86603,86648,87524,88669.5,89433.5,88935.5,86963,83698.5,79743,76002.5,72887,70334,68318,66611.5,64970,63343.5,61705,60092.5,58491,56928,55401.5,53885.5,52373.5,50875.5,49401,47958,46566.5,45250,44035.5,42950.5,42017.5,41248.5,40627.5,40134.5,39745.5,39441,39174.5,38905.5,38609.5,38250.5,37801,37262.5,36640.5,35942,35198.5,34440,33683,32949.5,32260.5,31609,30987.5,30391,29810.5,29242,28692,28171,27669,27185,26728.5,26294.5,25886,25507.5,25164.5,24859.5,24594,24370.5,24188,24037,23906.5,23788.5,23673.5,23550,23410.5,23250.5,23068,22864,22638.5,22389,22115.5
Algeria,Algeria,50,DZA,12,ALG,Northern Africa,Northern Africa,North Africa,"","","",Middle East and North Africa,Programme countries,MENAEMRO,"",Africa,Middle East and North Africa,Middle East and North Africa (excluding high-income),Middle income,Upper middle income,Low and middle income,Africa,"",Excluding least developed countries,Excluding China,OIC,Arab,OIC Upper middle income,OIC Middle income,Countdown,North Africa,Africa,Northern Africa,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,"",Non-fragile,Non-fragile,"",non-FCS,"","",Africa,Northern Africa,"",Northern Africa and Western Asia,Northern Africa,"","","","",Northern Africa and Western Asia,Northern Africa,Northern Africa,Northern Africa (exc. Sudan),"","","","","",Non conflict,Middle East and North Africa,"",Middle East and North Africa,"",Lower middle income,Low and middle income,Middle East and North Africa,"",Lower middle income,Low and middle income,African Group,"","",Middle East and North Africa,Non-humanitarian,High burden,"",Middle East and North Africa,Middle East and North Africa,LiST,"",LiSTSBR,"","","","","","","","","","",ECA_North Africa,ECA_All countries,"","","","","","","","","",ESCAP_Africa (AFR),ECA_African Union Commission,ECA_AMU,"","","","","",ECA_Oil producing economies,"",ECA_Mineral-rich countries,"","","","","","",ESCWA_Arab countries,ESCWA_Maghreb subregion,ESCWA_Non-conflict middle income countries,ESCWA_Arab Middle-Income Countries (MICs),580955,593796,608944,626589.5,649389,685096,730705.5,776941.5,822462.5,864371,894910,912569,926001.5,938711.5,951122.5,968109,997427,1037708.5,1080537.5,1120067.5,1147727,1158665,1159688.5,1158389.5,1159041.5,1208929.5,1316692,1396393,1437463,1478223,1517644,1549937,1570230.5,1586379.5,1606680.5,1633349,1671461.5,1723744.5,1782009,1836959,1885168,1920634.5,1946545.5,1962158.5,1963995,1957958.5,1948128,1937569,1915433,1880288,1841413,1799419,1753385,1689319.5,1615807,1556247.5,1510891.5,1476911,1474592,1505843.5,1550254.5,1609713.5,1688963.5,1783717.5,1882898.5,1979962,2071383,2161241.5,2245834,2325141,2402068,2469812,2520977.5,2551529,2560280,2547196,2516377,2469098.5,2412975,2351759,2286510.5,2222685.5,2162279.5,2105696,2054206.5,2009883,1973767.5,1945919,1926892,1916986,1915697.5,1922624.5,1937193.5,1958105,1984045.5,2013685,2045333,2077466,2109094,2138738.5,2164707,2185779,2200872.5,2209181.5,2210139.5,2203953.5,2191686.5,2173325.5,2149605.5,2121928.5,2090961.5,2057143,2022167,1987266,1953258,1921011,1891366.5,1865356,1843161,1825159.5,1811424.5,1802281,1797430.5,1795732,1796708.5,1800058,1804815,1810251.5,1816328,1822240.5,1827131,1830398.5,1831782,1830969,1827750.5,1822106.5,1813870.5,1802941.5,1789530.5,1773899.5,1756483,1737623.5,1717648.5,1697523,1677333.5,1657346.5,1638170,1620078,1603167.5,1587576.5,537165,540931,544725.5,549906,557042,566504.5,578858,593417.5,610383.5,632371.5,666896.5,704535.5,736349,768365.5,798971,825434.5,850914.5,875176.5,895425,915849.5,940268,972245,1011783,1053994.5,1093248,1116728,1138248,1174946,1215277,1255111,1295188,1336192.5,1378351.5,1421130.5,1463360,1503977.5,1537019.5,1557544,1573829.5,1594494.5,1621671.5,1660282.5,1728626.5,1812417,1883489,1940504,1980424,2004351,2010333.5,2001787.5,1986259.5,1964036.5,1937450.5,1907150,1872334,1833774,1792149,1746672,1683403,1610650,1551624.5,1506679.5,1472920.5,1470556,1501589.5,1545802,1605257.5,1684603,1779325,1878449,1975617.5,2067156,2157000.5,2241562,2320623,2396998.5,2464032,2514394.5,2544173.5,2552606.5,2539536.5,2508676.5,2461510.5,2405526.5,2344441.5,2279611.5,2216255.5,2156051.5,2099552.5,2048243,2003814,1967506,1939649.5,1920654,1910790.5,1909618.5,1916742.5,1931416,1952450.5,1978541.5,2008350.5,2040166,2072372.5,2103974.5,2133573,2159406.5,2180419.5,2195660,2204084,2205026,2198776.5,2186219,2167700,2143978,2116250,2085404,2051794.5,2016873.5,1981974.5,1947977.5,1915474.5,1885795,1860076.5,1838125,1820368,1807196,1798349,1793298.5,1791481.5,1792343,1795522.5,1800161,1805461.5,1811376.5,1817203.5,1822101.5,1825650.5,1827457,1826981.5,1823902,1818315.5,1810017.5,1798965,1785674.5,1770251.5,1752860.5,1734040,1714243,1694019,1673780.5
Andorra,Andorra,167,AND,20,AND,"","","","","","",Non-programme countries,"","","",Europe,Europe and Central Asia,"",High income,High income,"",Europe,"","","","","","","","","","","","","","","","",Non-fragile,"","",Non-fragile,"",non-FCS,"","",Europe,Southern Europe,"",Europe and Northern America,Europe,"","","Europe, Northern America, Australia and New Zealand","Australia and New Zealand, Central Asia, Europe and North America",Europe and Northern America,Europe,Southern Europe,"","","","","","","",Europe and Central Asia,Western Europe,"","","","","","","","",Western European and Others Group (WEOG),"","",High Income Countries,Non-humanitarian,Non-high burden,"","","","","","","","","","","","","","","","","",ECE_All countries,"","","","","","","","","",ESCAP_Europe (Europe),"","","","","","","","","","","","","","","","","","","","",222,220,211.5,218,239,265,292.5,322.5,355,392.5,438,489,540,590.5,643,695.5,762.5,854,943.5,1008,1045.5,1064,1076,1096.5,1133.5,1188.5,1262,1351,1449,1547,1630,1683,1695.5,1679.5,1655.5,1643,1638,1657.5,1684,1644.5,1609.5,1632.5,1641,1645,1674.5,1700,1720.5,1761,1807.5,1806.5,1793,1794.5,1799,1852,1969.5,2095,2201,2265.5,2276,2239,2168,2133,2105.5,2084.5,2072,2014,1982.5,1989,1946,1880,1834,1803,1770.5,1727,1681,1607,1485.5,1408.5,1410.5,1443.5,1506.5,1595,1641.5,1626.5,1609.5,1595,1580,1566.5,1557.5,1548.5,1536.5,1524,1513.5,1500.5,1484.5,1466.5,1449.5,1431,1409,1387,1365.5,1341,1315,1288,1257.5,1225.5,1192.5,1160.5,1130.5,1103,1078.5,1058.5,1043,1031.5,1024,1019.5,1019,1020,1020.5,1021.5,1022,1023,1023,1020.5,1018,1014.5,1010,1003.5,995.5,987.5,977.5,966.5,954.5,942.5,931,920,908.5,895.5,882,867.5,854.5,842,828,814.5,802,791,781.5,773,765.5,759.5,229,211.5,184,175.5,191.5,222.5,256.5,291.5,326.5,360,391.5,424.5,463.5,508,554,604.5,682,797.5,926,1051,1168.5,1265.5,1332,1366.5,1368,1342.5,1309,1284.5,1283.5,1311,1365,1442,1536.5,1629,1721,1794,1858.5,1905,1923.5,1924,1891.5,1867.5,1868,1906.5,1863,1751.5,1702.5,1685.5,1658,1649,1664.5,1674.5,1702.5,1778.5,1887,1972.5,2046,2108,2142.5,2164.5,2195.5,2216,2185.5,2127,2061.5,2007.5,2011,2040,2081,2124,2132.5,2133,2130,2075,1999,1944.5,1899,1861,1823.5,1771,1681,1543,1450.5,1443,1469,1527.5,1611,1654,1639.5,1621.5,1603,1589,1578,1566.5,1555,1543,1530,1518,1505.5,1491,1476.5,1461,1442,1419.5,1395.5,1371,1345.5,1318,1289,1258,1226,1193.5,1161,1130.5,1103,1079,1061,1048,1037.5,1030,1026.5,1027,1030,1033,1035.5,1037,1037,1035.5,1032,1028,1023,1016.5,1009,1001,993,984,973.5,962,950.5,939,927.5,915,901,887,872.5,857.5,842.5,828,814.5,802.5
Angola,Angola,1,AGO,24,ANG,Sub-Saharan Africa,Sub-Saharan Africa,South Africa,Least developed countries,"","",Eastern and Southern Africa,Programme countries,"","",Africa,Sub-Saharan Africa,Sub-Saharan Africa (excluding high-income),Middle income,Lower middle income,Low and middle income,Africa,Sub-Saharan Africa,Least developed countries,Excluding China,"","","","",Countdown,Southern Africa,Africa,Southern Africa,Fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Fragile,Other Fragile,Non-fragile,Fragile,Other fragile,non-FCS,"","",Africa,Middle Africa,"",Sub-Saharan Africa,"",Least developed countries,"","","",Sub-Saharan Africa,Sub-Saharan Africa,Middle Africa,Sub-Saharan Africa (inc. Sudan),Least Developed Countries (LDCs),"",HAC,HAC,"",Non conflict,Sub-Saharan Africa,Eastern and Southern Africa,Sub-Saharan Africa,Eastern and Southern Africa,Lower middle income,Low and middle income,Sub-Saharan Africa,Eastern and Southern Africa,Lower middle income,Low and middle income,African Group,Economic Community of Central African States,GAVI,Eastern and Southern Africa,Non-humanitarian,High burden,"",Eastern and Southern Africa,Eastern and Southern Africa,LiST,"",LiSTSBR,"","","","","","","","","","",ECA_Southern Africa,ECA_All countries,"","","","","","","","","",ESCAP_Africa (AFR),ECA_African Union Commission,ECA_ECCAS,ECA_SADC,"","","","",ECA_Oil producing economies,ECA_Least developed countries,"","",ECA_Oil LDCs,ECA_Sub-Saharan Africa,"","","","","","","",285433.5,291841,298960,304781.5,307930,310007.5,312492,316088,322720,333299.5,346000,358156,369441.5,380656.5,391704,402433.5,412988.5,423304.5,433112.5,442483,452451,462804,472990,483864,495649,507751.5,519433.5,531035.5,543348.5,556859,572370.5,590723.5,611726,634510.5,658727.5,684593,712317,741679.5,772702.5,805781.5,840705,877000,913715,950538,987604,1024291,1060572,1096327,1131213,1165839.5,1200697.5,1235972,1272524,1311175.5,1352778,1398199,1448482.5,1504594.5,1566893,1635003,1708345.5,1785936.5,1866634.5,1949625.5,2033959.5,2118460,2202460,2285934.5,2368562,2449416,2527322.5,2602279.5,2674513,2744238,2812376,2880724.5,2950215,3019252.5,3086669.5,3152960,3217113,3280410.5,3345501.5,3413294.5,3483737.5,3554649.5,3623913,3691058,3756469.5,3820218.5,3884586,3950267,4014069.5,4076910.5,4139484.5,4200725,4259716.5,4317180.5,4372348,4424190,4473695.5,4522643,4573237,4624753,4676669,4728362.5,4778622.5,4827383,4874460.5,4919095,4961764,5003101.5,5042875.5,5081414.5,5119360,5156392.5,5192571,5227649.5,5261701,5294875,5327351.5,5359294,5390761,5422352,5453787.5,5483652.5,5511509.5,5538093,5563164,5586248.5,5608236.5,5628684.5,5646906.5,5663374,5677682,5689881.5,5700420,5709284,5717245,5725321,5733631,5742130.5,5750801.5,5759966,5770160.5,5780713.5,5790630,5799518.5,5808018.5,5815602.5,257021,257142,256943.5,257601.5,260095,264751,271040,278065,283827,286963.5,288920.5,290288.5,291720.5,295878,303732,313560.5,323960,334647,345241.5,355621,368478.5,384158,399771.5,414490.5,427907.5,440077.5,451030,461410.5,472235.5,483886.5,495965.5,507795.5,519545,531894,545306,560526.5,578381.5,598557.5,620369,643669,668550.5,695259.5,723787,754180.5,786821,821484,857434,894080.5,930896.5,967517,1003699,1039627,1075128,1110221,1145494.5,1181185,1217464.5,1255221,1295092.5,1337681,1384178,1435649.5,1492829,1556000.5,1624608,1698000,1775556.5,1856118.5,1938683,2022675.5,2106790.5,2190222.5,2273066.5,2355034.5,2435293,2512835,2587520.5,2659461,2729048,2797011,2865198,2934628,3003625.5,3071003,3137391,3201668.5,3265015.5,3330155.5,3397937,3468281.5,3539127,3608296,3675329,3740704.5,3804404,3868636.5,3934344.5,3998280.5,4061094.5,4123812,4185494,4244696.5,4302327.5,4357839,4409896,4459719.5,4509086.5,4560071,4611954.5,4664093.5,4715817.5,4766369,4815225,4862124,4906790.5,4949389.5,4990378,5029875,5068228,5105971.5,5143058.5,5179400,5214731.5,5249212,5282707,5315047.5,5346645,5378013,5409575.5,5440743,5471163.5,5500124.5,5527067,5551985,5575427.5,5597725.5,5618365,5637114,5654305.5,5669441.5,5681947,5692450.5,5701356,5709006.5,5716203.5,5723782,5731756.5,5740181.5,5749586,5759916
