uncode,country,sex,year,lb
4,Afghanistan,b,1950.5,383985
4,Afghanistan,b,1951.5,391002
4,Afghanistan,b,1952.5,397663
4,Afghanistan,b,1953.5,404666
4,Afghanistan,b,1954.5,410428
4,Afghanistan,b,1955.5,417650
4,Afghanistan,b,1956.5,425071
4,Afghanistan,b,1957.5,432044
4,Afghanistan,b,1958.5,439867
4,Afghanistan,b,1959.5,447510
4,Afghanistan,b,1960.5,456418
4,Afghanistan,b,1961.5,465920
4,Afghanistan,b,1962.5,476486
4,Afghanistan,b,1963.5,487782
4,Afghanistan,b,1964.5,499081
4,Afghanistan,b,1965.5,510721
4,Afghanistan,b,1966.5,523769
4,Afghanistan,b,1967.5,536916
4,Afghanistan,b,1968.5,550849
4,Afghanistan,b,1969.5,564969
4,Afghanistan,b,1970.5,578135
4,Afghanistan,b,1971.5,593459
4,Afghanistan,b,1972.5,607433
4,Afghanistan,b,1973.5,623433
4,Afghanistan,b,1974.5,640572
4,Afghanistan,b,1975.5,655576
4,Afghanistan,b,1976.5,670354
4,Afghanistan,b,1977.5,684795
4,Afghanistan,b,1978.5,698108
4,Afghanistan,b,1979.5,710483
4,Afghanistan,b,1980.5,703929
4,Afghanistan,b,1981.5,658773
4,Afghanistan,b,1982.5,571255
4,Afghanistan,b,1983.5,558710
4,Afghanistan,b,1984.5,563440
4,Afghanistan,b,1985.5,590687
4,Afghanistan,b,1986.5,596068
4,Afghanistan,b,1987.5,594693
4,Afghanistan,b,1988.5,595844
4,Afghanistan,b,1989.5,613672
4,Afghanistan,b,1990.5,637076
4,Afghanistan,b,1991.5,639838
4,Afghanistan,b,1992.5,668128
4,Afghanistan,b,1993.5,759621
4,Afghanistan,b,1994.5,851696
4,Afghanistan,b,1995.5,899076
4,Afghanistan,b,1996.5,932409
4,Afghanistan,b,1997.5,961674
4,Afghanistan,b,1998.5,985909
4,Afghanistan,b,1999.5,1013252
4,Afghanistan,b,2000.5,1036525
4,Afghanistan,b,2001.5,1006562
4,Afghanistan,b,2002.5,1015202
4,Afghanistan,b,2003.5,1069727
4,Afghanistan,b,2004.5,1095372
4,Afghanistan,b,2005.5,1097038
4,Afghanistan,b,2006.5,1120880
4,Afghanistan,b,2007.5,1135656
4,Afghanistan,b,2008.5,1126525
4,Afghanistan,b,2009.5,1158017
4,Afghanistan,b,2010.5,1181113
4,Afghanistan,b,2011.5,1202456
4,Afghanistan,b,2012.5,1243843
4,Afghanistan,b,2013.5,1274030
4,Afghanistan,b,2014.5,1300107
4,Afghanistan,b,2015.5,1331758
4,Afghanistan,b,2016.5,1344010
4,Afghanistan,b,2017.5,1362270
4,Afghanistan,b,2018.5,1382424
4,Afghanistan,b,2019.5,1405919
4,Afghanistan,b,2020.5,1429983
4,Afghanistan,b,2021.5,1453685
4,Afghanistan,b,2022.5,1462654
4,Afghanistan,b,2023.5,1469029
4,Afghanistan,b,2024.5,1492956
4,Afghanistan,b,2025.5,1507838
4,Afghanistan,b,2026.5,1520756
4,Afghanistan,b,2027.5,1539697
4,Afghanistan,b,2028.5,1554635
4,Afghanistan,b,2029.5,1560603
4,Afghanistan,b,2030.5,1576405
4,Afghanistan,b,2031.5,1593559
4,Afghanistan,b,2032.5,1608835
4,Afghanistan,b,2033.5,1623191
4,Afghanistan,b,2034.5,1644283
4,Afghanistan,b,2035.5,1656173
4,Afghanistan,b,2036.5,1667402
4,Afghanistan,b,2037.5,1676947
4,Afghanistan,b,2038.5,1677662
4,Afghanistan,b,2039.5,1684713
4,Afghanistan,b,2040.5,1700106
4,Afghanistan,b,2041.5,1709246
4,Afghanistan,b,2042.5,1720301
4,Afghanistan,b,2043.5,1728236
4,Afghanistan,b,2044.5,1741359
4,Afghanistan,b,2045.5,1750865
4,Afghanistan,b,2046.5,1765924
4,Afghanistan,b,2047.5,1778232
4,Afghanistan,b,2048.5,1791287
4,Afghanistan,b,2049.5,1799474
4,Afghanistan,b,2050.5,1811144
4,Afghanistan,b,2051.5,1817284
4,Afghanistan,b,2052.5,1821208
4,Afghanistan,b,2053.5,1830909
4,Afghanistan,b,2054.5,1840348
4,Afghanistan,b,2055.5,1850759
4,Afghanistan,b,2056.5,1860635
4,Afghanistan,b,2057.5,1870982
4,Afghanistan,b,2058.5,1880394
4,Afghanistan,b,2059.5,1886608
4,Afghanistan,b,2060.5,1889830
4,Afghanistan,b,2061.5,1891503
4,Afghanistan,b,2062.5,1891686
4,Afghanistan,b,2063.5,1896166
4,Afghanistan,b,2064.5,1898122
4,Afghanistan,b,2065.5,1906320
4,Afghanistan,b,2066.5,1912670
4,Afghanistan,b,2067.5,1909255
4,Afghanistan,b,2068.5,1908345
4,Afghanistan,b,2069.5,1908739
4,Afghanistan,b,2070.5,1909734
4,Afghanistan,b,2071.5,1911412
4,Afghanistan,b,2072.5,1909678
4,Afghanistan,b,2073.5,1907113
4,Afghanistan,b,2074.5,1910085
4,Afghanistan,b,2075.5,1909651
4,Afghanistan,b,2076.5,1904112
4,Afghanistan,b,2077.5,1901489
4,Afghanistan,b,2078.5,1899027
4,Afghanistan,b,2079.5,1895702
4,Afghanistan,b,2080.5,1898699
4,Afghanistan,b,2081.5,1896198
4,Afghanistan,b,2082.5,1891074
4,Afghanistan,b,2083.5,1885882
4,Afghanistan,b,2084.5,1881892
4,Afghanistan,b,2085.5,1881811
4,Afghanistan,b,2086.5,1879254
4,Afghanistan,b,2087.5,1873799
4,Afghanistan,b,2088.5,1872115
4,Afghanistan,b,2089.5,1867655
4,Afghanistan,b,2090.5,1862532
4,Afghanistan,b,2091.5,1858796
4,Afghanistan,b,2092.5,1854173
4,Afghanistan,b,2093.5,1849146
4,Afghanistan,b,2094.5,1843534
4,Afghanistan,b,2095.5,1838628
4,Afghanistan,b,2096.5,1834483
4,Afghanistan,b,2097.5,1829429
4,Afghanistan,b,2098.5,1825504
4,Afghanistan,b,2099.5,1819805
4,Afghanistan,b,2100.5,1813187
8,Albania,b,1950.5,49038
8,Albania,b,1951.5,50620
8,Albania,b,1952.5,52059
8,Albania,b,1953.5,54672
8,Albania,b,1954.5,57222
8,Albania,b,1955.5,59468
8,Albania,b,1956.5,60611
8,Albania,b,1957.5,61585
8,Albania,b,1958.5,63963
8,Albania,b,1959.5,66222
8,Albania,b,1960.5,67661
8,Albania,b,1961.5,68432
8,Albania,b,1962.5,68104
8,Albania,b,1963.5,67809
8,Albania,b,1964.5,66992
8,Albania,b,1965.5,66005
8,Albania,b,1966.5,66107
8,Albania,b,1967.5,67941
8,Albania,b,1968.5,70565
8,Albania,b,1969.5,72414
8,Albania,b,1970.5,72754
8,Albania,b,1971.5,73875
8,Albania,b,1972.5,74682
8,Albania,b,1973.5,74894
8,Albania,b,1974.5,75465
8,Albania,b,1975.5,76181
8,Albania,b,1976.5,75646
8,Albania,b,1977.5,75564
8,Albania,b,1978.5,74860
8,Albania,b,1979.5,73862
8,Albania,b,1980.5,73190
8,Albania,b,1981.5,73879
8,Albania,b,1982.5,75657
8,Albania,b,1983.5,76817
8,Albania,b,1984.5,78610
8,Albania,b,1985.5,80086
8,Albania,b,1986.5,81241
8,Albania,b,1987.5,82687
8,Albania,b,1988.5,84224
8,Albania,b,1989.5,85355
8,Albania,b,1990.5,85490
8,Albania,b,1991.5,84095
8,Albania,b,1992.5,82030
8,Albania,b,1993.5,79305
8,Albania,b,1994.5,77976
8,Albania,b,1995.5,75805
8,Albania,b,1996.5,71875
8,Albania,b,1997.5,67055
8,Albania,b,1998.5,62946
8,Albania,b,1999.5,58947
8,Albania,b,2000.5,55449
8,Albania,b,2001.5,52243
8,Albania,b,2002.5,48844
8,Albania,b,2003.5,48693
8,Albania,b,2004.5,45549
8,Albania,b,2005.5,42642
8,Albania,b,2006.5,39589
8,Albania,b,2007.5,37603
8,Albania,b,2008.5,36542
8,Albania,b,2009.5,36502
8,Albania,b,2010.5,36236
8,Albania,b,2011.5,36120
8,Albania,b,2012.5,37445
8,Albania,b,2013.5,38198
8,Albania,b,2014.5,37956
8,Albania,b,2015.5,36033
8,Albania,b,2016.5,34407
8,Albania,b,2017.5,33086
8,Albania,b,2018.5,31542
8,Albania,b,2019.5,31033
8,Albania,b,2020.5,30258
8,Albania,b,2021.5,29955
8,Albania,b,2022.5,29139
8,Albania,b,2023.5,28803
8,Albania,b,2024.5,28283
8,Albania,b,2025.5,27433
8,Albania,b,2026.5,26604
8,Albania,b,2027.5,25865
8,Albania,b,2028.5,25115
8,Albania,b,2029.5,24373
8,Albania,b,2030.5,23617
8,Albania,b,2031.5,22890
8,Albania,b,2032.5,22177
8,Albania,b,2033.5,21494
8,Albania,b,2034.5,20791
8,Albania,b,2035.5,20152
8,Albania,b,2036.5,19555
8,Albania,b,2037.5,18981
8,Albania,b,2038.5,18487
8,Albania,b,2039.5,18064
8,Albania,b,2040.5,17703
8,Albania,b,2041.5,17422
8,Albania,b,2042.5,17197
8,Albania,b,2043.5,17006
8,Albania,b,2044.5,16829
8,Albania,b,2045.5,16696
8,Albania,b,2046.5,16573
8,Albania,b,2047.5,16384
8,Albania,b,2048.5,16192
8,Albania,b,2049.5,15948
8,Albania,b,2050.5,15660
8,Albania,b,2051.5,15337
8,Albania,b,2052.5,15026
8,Albania,b,2053.5,14662
8,Albania,b,2054.5,14301
8,Albania,b,2055.5,13955
8,Albania,b,2056.5,13619
8,Albania,b,2057.5,13332
8,Albania,b,2058.5,13059
8,Albania,b,2059.5,12787
8,Albania,b,2060.5,12504
8,Albania,b,2061.5,12233
8,Albania,b,2062.5,11987
8,Albania,b,2063.5,11723
8,Albania,b,2064.5,11490
8,Albania,b,2065.5,11242
8,Albania,b,2066.5,11018
8,Albania,b,2067.5,10799
8,Albania,b,2068.5,10585
8,Albania,b,2069.5,10403
8,Albania,b,2070.5,10223
8,Albania,b,2071.5,10075
8,Albania,b,2072.5,9923
8,Albania,b,2073.5,9798
8,Albania,b,2074.5,9705
8,Albania,b,2075.5,9602
8,Albania,b,2076.5,9539
8,Albania,b,2077.5,9476
8,Albania,b,2078.5,9414
8,Albania,b,2079.5,9368
8,Albania,b,2080.5,9304
8,Albania,b,2081.5,9253
8,Albania,b,2082.5,9161
8,Albania,b,2083.5,9072
8,Albania,b,2084.5,8970
8,Albania,b,2085.5,8861
8,Albania,b,2086.5,8768
8,Albania,b,2087.5,8636
8,Albania,b,2088.5,8510
8,Albania,b,2089.5,8370
8,Albania,b,2090.5,8233
8,Albania,b,2091.5,8109
8,Albania,b,2092.5,7989
8,Albania,b,2093.5,7873
8,Albania,b,2094.5,7749
8,Albania,b,2095.5,7639
8,Albania,b,2096.5,7531
8,Albania,b,2097.5,7421
8,Albania,b,2098.5,7334
8,Albania,b,2099.5,7248
8,Albania,b,2100.5,7147
12,Algeria,b,1950.5,456352
12,Algeria,b,1951.5,466128
12,Algeria,b,1952.5,475687
12,Algeria,b,1953.5,486150
12,Algeria,b,1954.5,497370
12,Algeria,b,1955.5,508524
12,Algeria,b,1956.5,519035
12,Algeria,b,1957.5,529482
12,Algeria,b,1958.5,541079
12,Algeria,b,1959.5,549569
12,Algeria,b,1960.5,559939
12,Algeria,b,1961.5,570791
12,Algeria,b,1962.5,577509
12,Algeria,b,1963.5,583861
12,Algeria,b,1964.5,588100
12,Algeria,b,1965.5,593286
12,Algeria,b,1966.5,594913
12,Algeria,b,1967.5,605282
12,Algeria,b,1968.5,617064
12,Algeria,b,1969.5,629861
12,Algeria,b,1970.5,643374
12,Algeria,b,1971.5,652748
12,Algeria,b,1972.5,663182
12,Algeria,b,1973.5,675003
12,Algeria,b,1974.5,687801
12,Algeria,b,1975.5,700970
12,Algeria,b,1976.5,724981
12,Algeria,b,1977.5,746973
12,Algeria,b,1978.5,762849
12,Algeria,b,1979.5,780536
12,Algeria,b,1980.5,799359
12,Algeria,b,1981.5,810522
12,Algeria,b,1982.5,819265
12,Algeria,b,1983.5,828462
12,Algeria,b,1984.5,833869
12,Algeria,b,1985.5,839496
12,Algeria,b,1986.5,820921
12,Algeria,b,1987.5,798654
12,Algeria,b,1988.5,785976
12,Algeria,b,1989.5,774645
12,Algeria,b,1990.5,759522
12,Algeria,b,1991.5,766307
12,Algeria,b,1992.5,780107
12,Algeria,b,1993.5,767514
12,Algeria,b,1994.5,761045
12,Algeria,b,1995.5,699241
12,Algeria,b,1996.5,648953
12,Algeria,b,1997.5,613429
12,Algeria,b,1998.5,589139
12,Algeria,b,1999.5,592808
12,Algeria,b,2000.5,604906
12,Algeria,b,2001.5,607972
12,Algeria,b,2002.5,606306
12,Algeria,b,2003.5,631106
12,Algeria,b,2004.5,663545
12,Algeria,b,2005.5,699801
12,Algeria,b,2006.5,739665
12,Algeria,b,2007.5,782007
12,Algeria,b,2008.5,826387
12,Algeria,b,2009.5,858476
12,Algeria,b,2010.5,888644
12,Algeria,b,2011.5,913717
12,Algeria,b,2012.5,965845
12,Algeria,b,2013.5,980492
12,Algeria,b,2014.5,1021803
12,Algeria,b,2015.5,1032935
12,Algeria,b,2016.5,1039209
12,Algeria,b,2017.5,1042868
12,Algeria,b,2018.5,1022803
12,Algeria,b,2019.5,1012181
12,Algeria,b,2020.5,987851
12,Algeria,b,2021.5,957511
12,Algeria,b,2022.5,931867
12,Algeria,b,2023.5,905981
12,Algeria,b,2024.5,881823
12,Algeria,b,2025.5,855432
12,Algeria,b,2026.5,832197
12,Algeria,b,2027.5,811548
12,Algeria,b,2028.5,794567
12,Algeria,b,2029.5,781454
12,Algeria,b,2030.5,771716
12,Algeria,b,2031.5,764881
12,Algeria,b,2032.5,761645
12,Algeria,b,2033.5,762903
12,Algeria,b,2034.5,768066
12,Algeria,b,2035.5,774693
12,Algeria,b,2036.5,785171
12,Algeria,b,2037.5,795522
12,Algeria,b,2038.5,808529
12,Algeria,b,2039.5,821833
12,Algeria,b,2040.5,835074
12,Algeria,b,2041.5,846594
12,Algeria,b,2042.5,857664
12,Algeria,b,2043.5,867391
12,Algeria,b,2044.5,875493
12,Algeria,b,2045.5,879153
12,Algeria,b,2046.5,880961
12,Algeria,b,2047.5,879290
12,Algeria,b,2048.5,875128
12,Algeria,b,2049.5,867599
12,Algeria,b,2050.5,859208
12,Algeria,b,2051.5,849065
12,Algeria,b,2052.5,835997
12,Algeria,b,2053.5,823037
12,Algeria,b,2054.5,808681
12,Algeria,b,2055.5,794706
12,Algeria,b,2056.5,779618
12,Algeria,b,2057.5,766489
12,Algeria,b,2058.5,753933
12,Algeria,b,2059.5,742956
12,Algeria,b,2060.5,732255
12,Algeria,b,2061.5,724500
12,Algeria,b,2062.5,717914
12,Algeria,b,2063.5,713428
12,Algeria,b,2064.5,710885
12,Algeria,b,2065.5,709644
12,Algeria,b,2066.5,710198
12,Algeria,b,2067.5,710823
12,Algeria,b,2068.5,711731
12,Algeria,b,2069.5,714321
12,Algeria,b,2070.5,717013
12,Algeria,b,2071.5,719098
12,Algeria,b,2072.5,720935
12,Algeria,b,2073.5,723411
12,Algeria,b,2074.5,724145
12,Algeria,b,2075.5,725002
12,Algeria,b,2076.5,724237
12,Algeria,b,2077.5,722566
12,Algeria,b,2078.5,719335
12,Algeria,b,2079.5,715828
12,Algeria,b,2080.5,710789
12,Algeria,b,2081.5,704945
12,Algeria,b,2082.5,697539
12,Algeria,b,2083.5,690174
12,Algeria,b,2084.5,682166
12,Algeria,b,2085.5,673833
12,Algeria,b,2086.5,665389
12,Algeria,b,2087.5,657274
12,Algeria,b,2088.5,649737
12,Algeria,b,2089.5,642453
12,Algeria,b,2090.5,634865
12,Algeria,b,2091.5,628597
12,Algeria,b,2092.5,622334
12,Algeria,b,2093.5,617242
12,Algeria,b,2094.5,612928
12,Algeria,b,2095.5,608714
12,Algeria,b,2096.5,605453
12,Algeria,b,2097.5,602593
12,Algeria,b,2098.5,601183
12,Algeria,b,2099.5,599061
12,Algeria,b,2100.5,598006
16,American Samoa,b,1950.5,845
16,American Samoa,b,1951.5,868
16,American Samoa,b,1952.5,858
16,American Samoa,b,1953.5,847
16,American Samoa,b,1954.5,839
16,American Samoa,b,1955.5,834
16,American Samoa,b,1956.5,830
16,American Samoa,b,1957.5,836
16,American Samoa,b,1958.5,845
16,American Samoa,b,1959.5,847
16,American Samoa,b,1960.5,835
16,American Samoa,b,1961.5,848
16,American Samoa,b,1962.5,878
16,American Samoa,b,1963.5,916
16,American Samoa,b,1964.5,955
16,American Samoa,b,1965.5,975
16,American Samoa,b,1966.5,986
16,American Samoa,b,1967.5,991
16,American Samoa,b,1968.5,991
16,American Samoa,b,1969.5,994
16,American Samoa,b,1970.5,994
16,American Samoa,b,1971.5,997
16,American Samoa,b,1972.5,986
16,American Samoa,b,1973.5,986
16,American Samoa,b,1974.5,988
16,American Samoa,b,1975.5,993
16,American Samoa,b,1976.5,1006
16,American Samoa,b,1977.5,1028
16,American Samoa,b,1978.5,1051
16,American Samoa,b,1979.5,1068
16,American Samoa,b,1980.5,1085
16,American Samoa,b,1981.5,1115
16,American Samoa,b,1982.5,1149
16,American Samoa,b,1983.5,1181
16,American Samoa,b,1984.5,1238
16,American Samoa,b,1985.5,1303
16,American Samoa,b,1986.5,1373
16,American Samoa,b,1987.5,1446
16,American Samoa,b,1988.5,1535
16,American Samoa,b,1989.5,1645
16,American Samoa,b,1990.5,1741
16,American Samoa,b,1991.5,1808
16,American Samoa,b,1992.5,1846
16,American Samoa,b,1993.5,1894
16,American Samoa,b,1994.5,1826
16,American Samoa,b,1995.5,1731
16,American Samoa,b,1996.5,1664
16,American Samoa,b,1997.5,1643
16,American Samoa,b,1998.5,1649
16,American Samoa,b,1999.5,1660
16,American Samoa,b,2000.5,1662
16,American Samoa,b,2001.5,1643
16,American Samoa,b,2002.5,1624
16,American Samoa,b,2003.5,1624
16,American Samoa,b,2004.5,1618
16,American Samoa,b,2005.5,1561
16,American Samoa,b,2006.5,1467
16,American Samoa,b,2007.5,1374
16,American Samoa,b,2008.5,1319
16,American Samoa,b,2009.5,1276
16,American Samoa,b,2010.5,1235
16,American Samoa,b,2011.5,1196
16,American Samoa,b,2012.5,1159
16,American Samoa,b,2013.5,1120
16,American Samoa,b,2014.5,1086
16,American Samoa,b,2015.5,1048
16,American Samoa,b,2016.5,1000
16,American Samoa,b,2017.5,939
16,American Samoa,b,2018.5,876
16,American Samoa,b,2019.5,819
16,American Samoa,b,2020.5,779
16,American Samoa,b,2021.5,770
16,American Samoa,b,2022.5,750
16,American Samoa,b,2023.5,731
16,American Samoa,b,2024.5,701
16,American Samoa,b,2025.5,678
16,American Samoa,b,2026.5,657
16,American Samoa,b,2027.5,639
16,American Samoa,b,2028.5,624
16,American Samoa,b,2029.5,612
16,American Samoa,b,2030.5,603
16,American Samoa,b,2031.5,598
16,American Samoa,b,2032.5,595
16,American Samoa,b,2033.5,594
16,American Samoa,b,2034.5,596
16,American Samoa,b,2035.5,599
16,American Samoa,b,2036.5,602
16,American Samoa,b,2037.5,603
16,American Samoa,b,2038.5,603
16,American Samoa,b,2039.5,601
16,American Samoa,b,2040.5,599
16,American Samoa,b,2041.5,594
16,American Samoa,b,2042.5,587
16,American Samoa,b,2043.5,581
16,American Samoa,b,2044.5,575
16,American Samoa,b,2045.5,568
16,American Samoa,b,2046.5,560
16,American Samoa,b,2047.5,550
16,American Samoa,b,2048.5,539
16,American Samoa,b,2049.5,527
16,American Samoa,b,2050.5,512
16,American Samoa,b,2051.5,498
16,American Samoa,b,2052.5,483
16,American Samoa,b,2053.5,468
16,American Samoa,b,2054.5,454
16,American Samoa,b,2055.5,440
16,American Samoa,b,2056.5,429
16,American Samoa,b,2057.5,418
16,American Samoa,b,2058.5,409
16,American Samoa,b,2059.5,402
16,American Samoa,b,2060.5,396
16,American Samoa,b,2061.5,391
16,American Samoa,b,2062.5,388
16,American Samoa,b,2063.5,385
16,American Samoa,b,2064.5,384
16,American Samoa,b,2065.5,384
16,American Samoa,b,2066.5,385
16,American Samoa,b,2067.5,387
16,American Samoa,b,2068.5,389
16,American Samoa,b,2069.5,390
16,American Samoa,b,2070.5,391
16,American Samoa,b,2071.5,392
16,American Samoa,b,2072.5,393
16,American Samoa,b,2073.5,393
16,American Samoa,b,2074.5,392
16,American Samoa,b,2075.5,391
16,American Samoa,b,2076.5,389
16,American Samoa,b,2077.5,387
16,American Samoa,b,2078.5,384
16,American Samoa,b,2079.5,380
16,American Samoa,b,2080.5,375
16,American Samoa,b,2081.5,370
16,American Samoa,b,2082.5,365
16,American Samoa,b,2083.5,359
16,American Samoa,b,2084.5,353
16,American Samoa,b,2085.5,348
16,American Samoa,b,2086.5,342
16,American Samoa,b,2087.5,336
16,American Samoa,b,2088.5,331
16,American Samoa,b,2089.5,327
16,American Samoa,b,2090.5,322
16,American Samoa,b,2091.5,317
16,American Samoa,b,2092.5,314
16,American Samoa,b,2093.5,311
16,American Samoa,b,2094.5,308
16,American Samoa,b,2095.5,307
16,American Samoa,b,2096.5,305
16,American Samoa,b,2097.5,305
16,American Samoa,b,2098.5,304
16,American Samoa,b,2099.5,304
16,American Samoa,b,2100.5,305
20,Andorra,b,1950.5,92
20,Andorra,b,1951.5,98
20,Andorra,b,1952.5,92
20,Andorra,b,1953.5,89
20,Andorra,b,1954.5,89
20,Andorra,b,1955.5,98
20,Andorra,b,1956.5,111
20,Andorra,b,1957.5,128
20,Andorra,b,1958.5,147
20,Andorra,b,1959.5,168
20,Andorra,b,1960.5,184
20,Andorra,b,1961.5,201
20,Andorra,b,1962.5,219
20,Andorra,b,1963.5,241
20,Andorra,b,1964.5,268
20,Andorra,b,1965.5,289
20,Andorra,b,1966.5,311
20,Andorra,b,1967.5,330
20,Andorra,b,1968.5,345
20,Andorra,b,1969.5,364
20,Andorra,b,1970.5,388
20,Andorra,b,1971.5,421
20,Andorra,b,1972.5,464
20,Andorra,b,1973.5,488
20,Andorra,b,1974.5,514
20,Andorra,b,1975.5,504
20,Andorra,b,1976.5,494
20,Andorra,b,1977.5,494
20,Andorra,b,1978.5,496
20,Andorra,b,1979.5,507
20,Andorra,b,1980.5,551
20,Andorra,b,1981.5,572
20,Andorra,b,1982.5,577
20,Andorra,b,1983.5,554
20,Andorra,b,1984.5,547
20,Andorra,b,1985.5,560
20,Andorra,b,1986.5,574
20,Andorra,b,1987.5,599
20,Andorra,b,1988.5,612
20,Andorra,b,1989.5,649
20,Andorra,b,1990.5,649
20,Andorra,b,1991.5,698
20,Andorra,b,1992.5,779
20,Andorra,b,1993.5,803
20,Andorra,b,1994.5,831
20,Andorra,b,1995.5,820
20,Andorra,b,1996.5,814
20,Andorra,b,1997.5,832
20,Andorra,b,1998.5,852
20,Andorra,b,1999.5,867
20,Andorra,b,2000.5,758
20,Andorra,b,2001.5,751
20,Andorra,b,2002.5,713
20,Andorra,b,2003.5,663
20,Andorra,b,2004.5,762
20,Andorra,b,2005.5,813
20,Andorra,b,2006.5,835
20,Andorra,b,2007.5,822
20,Andorra,b,2008.5,873
20,Andorra,b,2009.5,847
20,Andorra,b,2010.5,867
20,Andorra,b,2011.5,814
20,Andorra,b,2012.5,782
20,Andorra,b,2013.5,679
20,Andorra,b,2014.5,662
20,Andorra,b,2015.5,659
20,Andorra,b,2016.5,609
20,Andorra,b,2017.5,578
20,Andorra,b,2018.5,538
20,Andorra,b,2019.5,535
20,Andorra,b,2020.5,529
20,Andorra,b,2021.5,535
20,Andorra,b,2022.5,546
20,Andorra,b,2023.5,555
20,Andorra,b,2024.5,561
20,Andorra,b,2025.5,568
20,Andorra,b,2026.5,575
20,Andorra,b,2027.5,580
20,Andorra,b,2028.5,585
20,Andorra,b,2029.5,587
20,Andorra,b,2030.5,589
20,Andorra,b,2031.5,589
20,Andorra,b,2032.5,587
20,Andorra,b,2033.5,584
20,Andorra,b,2034.5,580
20,Andorra,b,2035.5,576
20,Andorra,b,2036.5,573
20,Andorra,b,2037.5,567
20,Andorra,b,2038.5,561
20,Andorra,b,2039.5,554
20,Andorra,b,2040.5,547
20,Andorra,b,2041.5,537
20,Andorra,b,2042.5,530
20,Andorra,b,2043.5,519
20,Andorra,b,2044.5,511
20,Andorra,b,2045.5,498
20,Andorra,b,2046.5,486
20,Andorra,b,2047.5,475
20,Andorra,b,2048.5,462
20,Andorra,b,2049.5,450
20,Andorra,b,2050.5,439
20,Andorra,b,2051.5,429
20,Andorra,b,2052.5,420
20,Andorra,b,2053.5,413
20,Andorra,b,2054.5,406
20,Andorra,b,2055.5,401
20,Andorra,b,2056.5,397
20,Andorra,b,2057.5,395
20,Andorra,b,2058.5,394
20,Andorra,b,2059.5,394
20,Andorra,b,2060.5,394
20,Andorra,b,2061.5,394
20,Andorra,b,2062.5,394
20,Andorra,b,2063.5,393
20,Andorra,b,2064.5,390
20,Andorra,b,2065.5,388
20,Andorra,b,2066.5,385
20,Andorra,b,2067.5,385
20,Andorra,b,2068.5,382
20,Andorra,b,2069.5,379
20,Andorra,b,2070.5,376
20,Andorra,b,2071.5,373
20,Andorra,b,2072.5,371
20,Andorra,b,2073.5,367
20,Andorra,b,2074.5,364
20,Andorra,b,2075.5,361
20,Andorra,b,2076.5,357
20,Andorra,b,2077.5,354
20,Andorra,b,2078.5,349
20,Andorra,b,2079.5,344
20,Andorra,b,2080.5,338
20,Andorra,b,2081.5,333
20,Andorra,b,2082.5,328
20,Andorra,b,2083.5,322
20,Andorra,b,2084.5,316
20,Andorra,b,2085.5,312
20,Andorra,b,2086.5,308
20,Andorra,b,2087.5,305
20,Andorra,b,2088.5,302
20,Andorra,b,2089.5,299
20,Andorra,b,2090.5,296
20,Andorra,b,2091.5,295
20,Andorra,b,2092.5,293
20,Andorra,b,2093.5,290
20,Andorra,b,2094.5,289
20,Andorra,b,2095.5,287
20,Andorra,b,2096.5,285
20,Andorra,b,2097.5,284
20,Andorra,b,2098.5,282
20,Andorra,b,2099.5,281
20,Andorra,b,2100.5,279
24,Angola,b,1950.5,201604
24,Angola,b,1951.5,207184
24,Angola,b,1952.5,214737
24,Angola,b,1953.5,222255
24,Angola,b,1954.5,229690
24,Angola,b,1955.5,236987
24,Angola,b,1956.5,244090
24,Angola,b,1957.5,250958
24,Angola,b,1958.5,257566
24,Angola,b,1959.5,263916
24,Angola,b,1960.5,270034
24,Angola,b,1961.5,275927
24,Angola,b,1962.5,279635
24,Angola,b,1963.5,283107
24,Angola,b,1964.5,286378
24,Angola,b,1965.5,289423
24,Angola,b,1966.5,292208
24,Angola,b,1967.5,294665
24,Angola,b,1968.5,296733
24,Angola,b,1969.5,298428
24,Angola,b,1970.5,299771
24,Angola,b,1971.5,300680
24,Angola,b,1972.5,305545
24,Angola,b,1973.5,314906
24,Angola,b,1974.5,325179
24,Angola,b,1975.5,335612
24,Angola,b,1976.5,346434
24,Angola,b,1977.5,357442
24,Angola,b,1978.5,370605
24,Angola,b,1979.5,384621
24,Angola,b,1980.5,399813
24,Angola,b,1981.5,416750
24,Angola,b,1982.5,434274
24,Angola,b,1983.5,453603
24,Angola,b,1984.5,474204
24,Angola,b,1985.5,494588
24,Angola,b,1986.5,514579
24,Angola,b,1987.5,533065
24,Angola,b,1988.5,550840
24,Angola,b,1989.5,568287
24,Angola,b,1990.5,585012
24,Angola,b,1991.5,601683
24,Angola,b,1992.5,615344
24,Angola,b,1993.5,629643
24,Angola,b,1994.5,645697
24,Angola,b,1995.5,662802
24,Angola,b,1996.5,679910
24,Angola,b,1997.5,697305
24,Angola,b,1998.5,715610
24,Angola,b,1999.5,736319
24,Angola,b,2000.5,758786
24,Angola,b,2001.5,783280
24,Angola,b,2002.5,808608
24,Angola,b,2003.5,835292
24,Angola,b,2004.5,864172
24,Angola,b,2005.5,893986
24,Angola,b,2006.5,923158
24,Angola,b,2007.5,952444
24,Angola,b,2008.5,981972
24,Angola,b,2009.5,1012585
24,Angola,b,2010.5,1040378
24,Angola,b,2011.5,1068908
