"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"North America, Europe, Australia and New Zealand","1975","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1975","0","0","NaN","NaN",,,,,,
"World","1975","756125850","396832400","73.6","72.5","21.929690273422","11.2021324159113","10.8490908093492","1677935","894082","783854"
"Least developed countries","1976","67895285","37114454","42.41","42.59",,,,,,
"Landlocked developing countries","1976","36908043","20255636","15.54","15.49",,,,,,
"Small island developing States","1976","6900989","3773619","0.91","0.96",,,,,,
"Europe and Northern America","1976","157564916","80538254","94.66","94.97","10.8133351080126","4.51919199203014","6.3227166866004","170671","72958","97712"
"Northern America","1976","46555268","24015859","100","100","11.4467145596366","4.95607187026938","6.52297100246308","53365","23864","29501"
"Europe","1976","111009648","56522395","92.42","92.83","10.5249033378783","4.31917206838918","6.23265116230133","117064","48932","68132"
"Latin America and the Caribbean","1976","65401093","35519972","3.39","3.31",,,,,,
"Central and Southern Asia","1976","173377205","93699359","92.58","92.48","41.6301663977864","19.56209411873","22.5083833934597","732979","370212","362767"
"Central Asia","1976","7361394","4097795","0","0",,,,,,
"Southern Asia","1976","166015811","89601565","96.69","96.71","41.6301663977864","19.56209411873","22.5083833934597","701929","354022","347908"
"Eastern and South-Eastern Asia","1976","267783493","132376222","81.3","78.96","10.7800808486108","6.83191896146289","3.97532095777728","289369","181497","107872"
"Eastern Asia","1976","203584570","96856358","94.61","93.48","9.72267047652431","6.42987402642988","3.31410573246434","195816","124957","70859"
"South-Eastern Asia","1976","64198924","35519864","39.1","39.35",,,,,,
"Northern Africa and Western Asia","1976","37925287","20639268","10.06","10.04",,,,,,
"Western Asia","1976","19102785","10345496","3.28","3.01",,,,,,
"Northern Africa","1976","18822502","10293772","16.95","17.11",,,,,,
"Sub-Saharan Africa","1976","61211047","33375467","42.41","42.08",,,,,,
"Oceania","1976","3802120","2010492","78.94","77.9","10.9780598007521","5.15208194421359","5.8561492171829","4182","2077","2105"
"Oceania (exc. Australia and New Zealand)","1976","800628","444298","0","0",,,,,,
"Australia and New Zealand","1976","3001492","1566194","100","100","10.9780598007521","5.15208194421359","5.8561492171829","3304","1618","1686"
"North America, Europe, Australia and New Zealand","1976","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1976","0","0","NaN","NaN",,,,,,
"World","1976","767065160","398159033","73.3","72","21.3295799516761","10.8890987143714","10.5554202503828","1654789","871866","782924"
"Least developed countries","1977","69769174","38107672","42.52","42.6",,,,,,
"Landlocked developing countries","1977","38096619","20917435","15.47","15.4",,,,,,
"Small island developing States","1977","7096421","3886515","0.93","0.97",,,,,,
"Europe and Northern America","1977","158786834","80780060","94.75","95.08","10.8206044629764","4.51027133608931","6.3389233913609","172243","73033","99210"
"Northern America","1977","47196720","24109737","100","100","11.3263748554815","4.89802464130907","6.45999141128761","53601","23676","29925"
"Europe","1977","111590114","56670323","92.53","92.99","10.5892252847102","4.33281224330054","6.28363886883302","118452","49215","69237"
"Latin America and the Caribbean","1977","67283186","36495181","3.35","3.27",,,,,,
"Central and Southern Asia","1977","178497361","96054685","92.52","92.39","39.3151793126839","18.3782106228044","21.3289567493845","711811","356337","355474"
"Central Asia","1977","7738894","4288088","0","0",,,,,,
"Southern Asia","1977","170758467","91766597","96.71","96.71","39.3151793126839","18.3782106228044","21.3289567493845","681025","340429","340595"
"Eastern and South-Eastern Asia","1977","269970334","131798736","84.62","82.61","10.8909850532147","6.76367742118927","4.15541350854899","293965","178894","115071"
"Eastern Asia","1977","203524021","95262600","94.36","93.21","9.67709646919479","6.34674796353466","3.35162039558035","193999","121306","72692"
"South-Eastern Asia","1977","66446313","36536137","54.77","54.98","17.755657408166","8.60467844878253","9.23040361443816","118621","63148","55473"
"Northern Africa and Western Asia","1977","39277979","21381124","9.96","9.93",,,,,,
"Western Asia","1977","19848766","10780494","3.15","2.89",,,,,,
"Northern Africa","1977","19429214","10600630","16.91","17.08",,,,,,
"Sub-Saharan Africa","1977","63101725","34436249","42.37","42.03",,,,,,
"Oceania","1977","3880160","2060567","78.6","77.58","10.9455041456892","5.0915718574597","5.88389053971386","4251","2104","2148"
"Oceania (exc. Australia and New Zealand)","1977","830204","461999","0","0",,,,,,
"Australia and New Zealand","1977","3049956","1598569","100","100","10.9455041456892","5.0915718574597","5.88389053971386","3345","1632","1713"
"North America, Europe, Australia and New Zealand","1977","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1977","0","0","NaN","NaN",,,,,,
"World","1977","780797577","403006601","74.3","72.9","20.6137948285156","10.4680689668327","10.2530555543465","1626874","848180","778694"
"Least developed countries","1978","71748770","39136569","42.58","42.59",,,,,,
"Landlocked developing countries","1978","39243192","21509757","18.08","18",,,,,,
"Small island developing States","1978","7297022","4005796","0.95","0.98",,,,,,
"Europe and Northern America","1978","159733147","80733463","94.82","95.1","10.8452400397026","4.50589344207899","6.36804030868942","173856","72920","100936"
"Northern America","1978","47577120","24026916","100","100","11.3739049673359","4.91341713703327","6.49238763898829","54348","23669","30679"
"Europe","1978","112156028","56706547","92.62","93.02","10.6037082837104","4.32020907258093","6.31076302681273","119310","49103","70207"
"Latin America and the Caribbean","1978","69185616","37477816","4.81","4.72",,,,,,
"Central and Southern Asia","1978","183377570","98337441","92.45","92.34","37.2413457594047","17.3237375578249","20.2687385081227","691952","343691","348261"
"Central Asia","1978","8096426","4451351","0","0",,,,,,
"Southern Asia","1978","175281144","93886091","96.72","96.71","37.2413457594047","17.3237375578249","20.2687385081227","661467","328134","333333"
"Eastern and South-Eastern Asia","1978","278740979","138863925","84.64","83.18","10.7712991732772","6.63351884778826","4.16541166225934","301617","184844","116772"
"Eastern Asia","1978","210045902","101313917","94.33","93.58","9.625962760484","6.26421376936104","3.38294045329131","201021","127329","73691"
"South-Eastern Asia","1978","68695077","37550008","55.01","55.09","17.1306607599195","8.32432710586088","8.88025580818973","118339","62777","55562"
"Northern Africa and Western Asia","1978","40709763","22173125","9.94","9.91",,,,,,
"Western Asia","1978","20595975","11219829","3.04","2.8",,,,,,
"Northern Africa","1978","20113789","10953297","17","17.19",,,,,,
"Sub-Saharan Africa","1978","65127304","35545107","42.39","42.04",,,,,,
"Oceania","1978","3955517","2099140","78.23","77.18","10.7898877604961","4.9656529510386","5.85330026720265","4269","2090","2180"
"Oceania (exc. Australia and New Zealand)","1978","861067","479015","0","0",,,,,,
"Australia and New Zealand","1978","3094450","1620125","100","100","10.7898877604961","4.9656529510386","5.85330026720265","3344","1613","1731"
"North America, Europe, Australia and New Zealand","1978","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1978","0","0","NaN","NaN",,,,,,
"World","1978","800829895","415230016","74.3","73.1","20.0273125777403","10.0706682520605","10.0579344467944","1620149","840561","779588"
"Least developed countries","1979","73809081","40184726","42.53","42.47",,,,,,
"Landlocked developing countries","1979","40332131","21946693","17.97","18.01",,,,,,
"Small island developing States","1979","7499569","4124306","0.96","0.99",,,,,,
"Europe and Northern America","1979","160246442","80410788","94.87","95.08","10.7874254232244","4.46516410858129","6.35061786560387","173694","71970","101724"
"Northern America","1979","47733528","23827540","100","100","11.3384553791038","4.89053249594835","6.47961163441464","54444","23363","31081"
"Europe","1979","112512914","56583249","92.7","93.01","10.5365774222046","4.27252504182299","6.2909305386444","119046","48454","70592"
"Latin America and the Caribbean","1979","71074395","38435703","9.44","9.34",,,,,,
"Central and Southern Asia","1979","188156541","100536537","92.37","92.35","35.2892603833309","16.3474394367796","19.2566173321459","672146","331412","340734"
"Central Asia","1979","8477621","4539448","0","0",,,,,,
"Southern Asia","1979","179678920","95997089","96.73","96.72","35.2892603833309","16.3474394367796","19.2566173321459","641867","316448","325419"
"Eastern and South-Eastern Asia","1979","288944385","150315382","84.75","84.19","10.6750456273648","6.51464561463204","4.18768127216791","312841","196490","116350"
"Eastern Asia","1979","218073658","111794713","94.38","94.21","9.59023396631331","6.20000347957447","3.4113810611883","211692","139057","72635"
"South-Eastern Asia","1979","70870727","38520669","55.12","55.12","16.5560219793111","8.07373739887103","8.55132573886788","118018","62453","55565"
"Northern Africa and Western Asia","1979","42088361","22897168","9.96","9.96",,,,,,
"Western Asia","1979","21272400","11577384","2.97","2.76",,,,,,
"Northern Africa","1979","20815962","11319784","17.1","17.32",,,,,,
"Sub-Saharan Africa","1979","67261089","36692247","42.42","42.09",,,,,,
"Oceania","1979","4024964","2122949","77.81","76.66","10.5044364091684","4.781443585249","5.75048846007885","4229","2035","2194"
"Oceania (exc. Australia and New Zealand)","1979","893327","495543","0","0",,,,,,
"Australia and New Zealand","1979","3131637","1627407","100","100","10.5044364091684","4.781443585249","5.75048846007885","3295","1560","1735"
"North America, Europe, Australia and New Zealand","1979","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1979","0","0","NaN","NaN",,,,,,
"World","1979","821796175","431410772","74.6","73.9","19.4366239681906","9.63875925958171","9.89322310441366","1611954","835680","776274"
"Least developed countries","1980","75648866","41115762","45.43","45.32",,,,,,
"Landlocked developing countries","1980","41243777","22263385","21.17","21.35",,,,,,
"Small island developing States","1980","7705646","4232890","0.98","1.01",,,,,,
"Europe and Northern America","1980","160148989","79623272","94.93","95.06","10.5740275189107","4.35881513606895","6.2424219461061","170414","69564","100850"
"Northern America","1980","47640838","23456434","100","100","10.9973283206631","4.73670620670132","6.2904179758308","52796","22274","30522"
"Europe","1980","112508151","56166838","92.78","92.99","10.3831713937642","4.18906276140148","6.22016529517047","117465","47156","70309"
"Latin America and the Caribbean","1980","72919586","39331843","9.42","9.33",,,,,,
"Central and Southern Asia","1980","192783534","102607016","92.34","92.42","33.4326726719294","15.4327003800187","18.2821146902382","651929","319163","332765"
"Central Asia","1980","8759700","4569855","0","0",,,,,,
"Southern Asia","1980","184023834","98037161","96.74","96.72","33.4326726719294","15.4327003800187","18.2821146902382","622253","304949","317304"
"Eastern and South-Eastern Asia","1980","297154221","162362341","84.79","85.12","10.6010814518045","6.40019637694009","4.22794475154513","322717","208497","114220"
"Eastern Asia","1980","224158882","122916628","94.43","94.75","9.55064901471836","6.12905755691182","3.44269191470251","220965","151136","69829"
"South-Eastern Asia","1980","72995339","39445713","55.17","55.11","16.0400317546106","7.85157699069347","8.25325583754948","117795","62186","55608"
"Northern Africa and Western Asia","1980","43453220","23595382","19.05","19.29",,,,,,
"Western Asia","1980","21912217","11899085","2.91","2.73",,,,,,
"Northern Africa","1980","21541003","11696297","35.47","36.12",,,,,,
"Sub-Saharan Africa","1980","69455705","37874172","46.29","45.98",,,,,,
"Oceania","1980","4085718","2132160","77.35","76.03","10.1014398673716","4.54835006908691","5.57846259903229","4130","1944","2186"
"Oceania (exc. Australia and New Zealand)","1980","925517","511090","0","0",,,,,,
"Australia and New Zealand","1980","3160201","1621070","100","100","10.1014398673716","4.54835006908691","5.57846259903229","3200","1478","1722"
"North America, Europe, Australia and New Zealand","1980","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1980","0","0","NaN","NaN",,,,,,
"World","1980","840000971","447526184","75.3","75.1","18.9781340687839","9.26860851832686","9.80036126233574","1606519","833451","773067"
"Least developed countries","1981","77424422","42047370","45.25","45.1",,,,,,
"Landlocked developing countries","1981","42007173","22577083","20.73","20.96",,,,,,
"Small island developing States","1981","7920271","4325074","1","1.03",,,,,,
"Europe and Northern America","1981","159682097","78491895","95.62","95.65","10.2528729238078","4.20715224654706","6.07126340674179","165070","66185","98886"
"Northern America","1981","47325249","22893064","100","100","10.4343660783384","4.48799358749723","5.97318008475856","49870","20595","29275"
"Europe","1981","112356848","55598831","93.77","93.85","10.1752593976278","4.0839160796364","6.11632186319663","115148","45505","69643"
"Latin America and the Caribbean","1981","74639438","40097873","9.41","9.35",,,,,,
"Central and Southern Asia","1981","197138485","104575366","92.39","92.48","31.673940574751","14.5944868929298","17.3324113318264","631162","307489","323673"
"Central Asia","1981","8879521","4591234","0","0",,,,,,
"Southern Asia","1981","188258964","99984132","96.75","96.73","31.673940574751","14.5944868929298","17.3324113318264","602667","293989","308678"
"Eastern and South-Eastern Asia","1981","305379434","174715714","88.5","89.4","10.7827317520999","6.28687121877976","4.52430425150386","338876","220376","118501"
"Eastern Asia","1981","230280065","134317977","94.48","95.15","9.49681079357345","6.04813551068708","3.46966025830468","229674","162967","66707"
"South-Eastern Asia","1981","75099369","40397737","70.16","70.27","15.7093025516326","7.36092255585803","8.41028747051754","118309","59693","58617"
"Northern Africa and Western Asia","1981","44831942","24298618","19.13","19.38",,,,,,
"Western Asia","1981","22556779","12227516","2.87","2.72",,,,,,
"Northern Africa","1981","22275163","12071103","35.6","36.24",,,,,,
"Sub-Saharan Africa","1981","71776625","39122135","46.27","45.99",,,,,,
"Oceania","1981","4139064","2131275","76.93","75.39","9.69234578775491","4.32215451950807","5.39350282083991","4018","1846","2172"
"Oceania (exc. Australia and New Zealand)","1981","954968","524447","0","0",,,,,,
"Australia and New Zealand","1981","3184096","1606828","100","100","9.69234578775491","4.32215451950807","5.39350282083991","3098","1392","1706"
"North America, Europe, Australia and New Zealand","1981","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1981","0","0","NaN","NaN",,,,,,
"World","1981","857587083","463432875","76.6","76.8","18.3765328536956","8.83171475141404","9.62986633484507","1585015","822212","762803"
"Least developed countries","1982","79549875","43192018","53.56","53.62","37.4511592869656","15.4732263931806","22.3233470972747","298864","134706","164158"
"Landlocked developing countries","1982","42883504","22956938","39.78","40.77",,,,,,
"Small island developing States","1982","8121941","4389702","1.01","1.05",,,,,,
"Europe and Northern America","1982","158848940","77277624","95.58","95.47","9.90622544902497","4.04825378374197","5.88178261400525","158935","62695","96240"
"Northern America","1982","46813385","22247619","100","100","9.88261042918015","4.24692377797835","5.65972306365766","46823","18937","27886"
"Europe","1982","112035555","55030006","93.74","93.64","9.92251277683698","3.9624690779203","5.98375413966499","112124","43698","68426"
"Latin America and the Caribbean","1982","76199333","40711804","9.43","9.4",,,,,,
"Central and Southern Asia","1982","201384401","106560433","92.45","92.56","30.1185119492424","13.85393601641","16.4930698674908","612704","297316","315389"
"Central Asia","1982","8966879","4601567","0","0",,,,,,
"Southern Asia","1982","192417522","101958866","96.76","96.73","30.1185119492424","13.85393601641","16.4930698674908","585346","284477","300869"
"Eastern and South-Eastern Asia","1982","312264716","182120549","88.5","89.63","10.6892708848125","6.17385291558316","4.54346867656503","344104","225573","118530"
"Eastern Asia","1982","235173092","140825388","94.5","95.3","9.42557269234512","5.94948383626551","3.49689356783864","234168","168068","66100"
"South-Eastern Asia","1982","77091624","41295161","70.18","70.27","15.3594474886699","7.21089854127378","8.2077340851379","118774","59771","59004"
"Northern Africa and Western Asia","1982","46218919","24951679","19.21","19.46",,,,,,
"Western Asia","1982","23241171","12531925","2.83","2.72",,,,,,
"Northern Africa","1982","22977749","12419755","35.77","36.36",,,,,,
"Sub-Saharan Africa","1982","74225479","40421434","57.38","57.4","41.9448513352131","18.5500482582225","23.8369802102204","314469","151368","163101"
"Oceania","1982","4188699","2128826","76.57","74.86","9.37135798450894","4.14235810075229","5.25075037209555","3936","1767","2169"
"Oceania (exc. Australia and New Zealand)","1982","981473","535217","0","0",,,,,,
"Australia and New Zealand","1982","3207226","1593609","100","100","9.37135798450894","4.14235810075229","5.25075037209555","3022","1323","1699"
"North America, Europe, Australia and New Zealand","1982","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1982","0","0","NaN","NaN",,,,,,
"World","1982","873330486","474172348","77.4","77.8","18.1749986749489","8.62046164861612","9.63761774044835","1594168","821056","773112"
"Least developed countries","1983","81911188","44487388","57.02","57.16","37.0952196600871","15.3526197964948","22.0816104330654","304777","137656","167121"
"Landlocked developing countries","1983","43855269","23418012","46.53","47.84",,,,,,
"Small island developing States","1983","8289852","4423171","1.02","1.07",,,,,,
"Europe and Northern America","1983","157636348","75998592","95.45","95.14","9.54142325136198","3.89401074355224","5.66948956107108","152135","59303","92832"
"Northern America","1983","46158649","21607926","100","100","9.49344354255322","4.08089633405637","5.43472576093117","44430","17672","26758"
"Europe","1983","111477700","54390666","93.56","93.21","9.56929766967185","3.81434611118117","5.77698698633635","107722","41572","66149"
"Latin America and the Caribbean","1983","77656989","41229202","11.32","11.38",,,,,,
"Central and Southern Asia","1983","205540785","108607340","92.53","92.63","28.7608002879048","13.1919499315137","15.7769794797586","596747","288451","308295"
"Central Asia","1983","9031008","4614447","0","0",,,,,,
"Southern Asia","1983","196509777","103992893","96.78","96.74","28.7608002879048","13.1919499315137","15.7769794797586","570444","276196","294249"
"Eastern and South-Eastern Asia","1983","320867369","183568987","88.58","89.53","10.5289001704608","6.05396866955732","4.50218760360027","346847","222939","123908"
"Eastern Asia","1983","241871323","141494000","94.59","95.27","9.3416953353681","5.83080979079437","3.53147691474406","236509","165487","71021"
"South-Eastern Asia","1983","78996046","42074987","70.16","70.23","15.0345516451111","7.07132842797613","8.01993481014859","119176","59716","59459"
"Northern Africa and Western Asia","1983","47633697","25574149","19.27","19.54",,,,,,
"Western Asia","1983","23982392","12829754","2.78","2.7",,,,,,
"Northern Africa","1983","23651305","12744395","35.99","36.49",,,,,,
"Sub-Saharan Africa","1983","76677329","41731602","61.03","61.21","41.1961207974404","18.0050279999436","23.6163050308321","318671","151641","167030"
"Oceania","1983","4232506","2132195","76.24","74.48","9.20512431115483","4.03475038752772","5.19131960240456","3910","1724","2186"
"Oceania (exc. Australia and New Zealand)","1983","1005677","544228","0","0",,,,,,
"Australia and New Zealand","1983","3226829","1587967","100","100","9.20512431115483","4.03475038752772","5.19131960240456","2990","1284","1706"
"North America, Europe, Australia and New Zealand","1983","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1983","0","0","NaN","NaN",,,,,,
"World","1983","890245020","478842064","77.8","78.1","17.6924212921137","8.40837578900886","9.36277120179598","1582654","808657","773998"
"Least developed countries","1984","84304501","45827379","64.61","64.75","36.4772409821392","15.478633091241","21.3287477516416","308879","142976","165903"
"Landlocked developing countries","1984","44778811","23891043","59.29","60.87","43.4248455289336","17.9371827559908","25.9531898829747","196330","86483","109846"
"Small island developing States","1984","8426629","4435602","1.04","1.1",,,,,,
"Europe and Northern America","1984","156198711","74751211","95.31","94.82","9.16247642990875","3.75056927969376","5.43228129756834","144907","56177","88730"
"Northern America","1984","45503188","21061656","100","100","9.32733141496978","4.015347592919","5.33339927398768","43089","16948","26141"
"Europe","1984","110695523","53689555","93.39","92.79","9.09607923177291","3.63860518524933","5.47740415769349","101763","39142","62620"
"Latin America and the Caribbean","1984","79031747","41702579","45.65","44.97",,,,,,
"Central and Southern Asia","1984","209658368","110686002","94.14","94.28","27.5019433483736","12.5947851331294","15.0973055345411","581696","280580","301116"
"Central Asia","1984","9075541","4616885","0","0",,,,,,
"Southern Asia","1984","200582827","106069117","98.39","98.38","27.5019433483736","12.5947851331294","15.0973055345411","556428","268877","287551"
"Eastern and South-Eastern Asia","1984","334007597","185161227","88.81","89.44","10.3330671201053","5.92816343419814","4.43117240010008","352392","220186","132206"
"Eastern Asia","1984","253180734","142335241","94.76","95.22","9.2432232394849","5.7037445574119","3.55978277369404","241891","162833","79058"
"South-Eastern Asia","1984","80826863","42825986","70.15","70.24","14.7255384118282","6.93866406483604","7.84128237120349","119468","59638","59830"
"Northern Africa and Western Asia","1984","49014722","26188755","19.35","19.62",,,,,,
"Western Asia","1984","24698839","13131396","2.74","2.7",,,,,,
"Northern Africa","1984","24315883","13057359","36.21","36.63",,,,,,
"Sub-Saharan Africa","1984","79142742","43070700","65.02","65.31","40.9758229974194","17.952693866835","23.4440123065339","327189","156048","171141"
"Oceania","1984","4271411","2147334","75.93","74.27","9.16316664717909","3.98915949817312","5.19472975454675","3929","1717","2213"
"Oceania (exc. Australia and New Zealand)","1984","1028173","552440","0","0",,,,,,
"Australia and New Zealand","1984","3243238","1594894","100","100","9.16316664717909","3.98915949817312","5.19472975454675","2992","1275","1717"
"North America, Europe, Australia and New Zealand","1984","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1984","0","0","NaN","NaN",,,,,,
"World","1984","911325295","483707807","81.5","81.5","17.1542477545494","8.17589544288433","9.05236348906269","1571905","794196","777710"
"Least developed countries","1985","86706785","47186865","68.78","68.94","36.6001966495537","15.6362505359463","21.2969505683457","318870","148728","170143"
"Landlocked developing countries","1985","45687292","24379119","63.23","64.91","43.5597569689574","18.1927628834825","25.8370412505571","201068","89519","111549"
"Small island developing States","1985","8533054","4439068","1.06","1.12",,,,,,
"Europe and Northern America","1985","154696944","73895552","95.2","94.57","8.83214706453039","3.63963044752277","5.21148449465116","138328","53889","84439"
"Northern America","1985","44939815","20782040","100","100","9.40132186963827","4.06015765849099","5.36293858732465","42891","16910","25981"
"Europe","1985","109757130","53113513","93.23","92.44","8.58651859186044","3.46157649078612","5.14274410315993","95246","36835","58411"
"Latin America and the Caribbean","1985","80326650","42186493","45.52","44.83",,,,,,
"Central and Southern Asia","1985","213764684","112842445","94.22","94.37","26.4513908932726","12.0648911122611","14.5621910301462","570024","273939","296086"
"Central Asia","1985","9120214","4618332","0","0",,,,,,
"Southern Asia","1985","204644470","108224113","98.41","98.4","26.4513908932726","12.0648911122611","14.5621910301462","545605","262727","282878"
"Eastern and South-Eastern Asia","1985","349041726","188134713","89.09","89.42","10.1399399841543","5.80008976528368","4.3651685885247","359659","218874","140785"
"Eastern Asia","1985","266524094","144592916","94.95","95.18","9.13714274761357","5.57637384076892","3.58073643181366","249189","161712","87477"
"South-Eastern Asia","1985","82517632","43541797","70.15","70.31","14.4314111817847","6.80509847072375","7.67856610955043","119550","59464","60086"
"Northern Africa and Western Asia","1985","50354416","26806858","19.43","19.68",,,,,,
"Western Asia","1985","25370485","13433313","2.73","2.7",,,,,,
"Northern Africa","1985","24983931","13373545","36.4","36.75",,,,,,
"Sub-Saharan Africa","1985","81728180","44498780","69.44","69.77","40.7082521392538","17.8416762486121","23.2819651757387","335612","160216","175397"
"Oceania","1985","4309152","2177726","75.65","74.27","9.20613308150087","3.98895802123002","5.23806949961709","3980","1741","2239"
"Oceania (exc. Australia and New Zealand)","1985","1049374","560235","0","0",,,,,,
"Australia and New Zealand","1985","3259778","1617492","100","100","9.20613308150087","3.98895802123002","5.23806949961709","3018","1293","1725"
"North America, Europe, Australia and New Zealand","1985","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1985","0","0","NaN","NaN",,,,,,
"World","1985","934221750","490542566","82","81.8","16.7716389534157","8.03746175243073","8.80494662269718","1576494","791725","784769"
"Least developed countries","1986","89144046","48561739","71.41","71.7","36.7961730556879","15.748515001715","21.3844310877616","329611","154169","175442"
"Landlocked developing countries","1986","46614572","24901212","63.76","65.34","43.9089427487607","18.3627718404819","26.0240444997951","206802","92298","114504"
"Small island developing States","1986","8617457","4446043","1.07","1.14",,,,,,
"Europe and Northern America","1986","153163220","73508299","95.1","94.38","8.65164549267428","3.59076470942831","5.07911870344128","134007","52885","81121"
"Northern America","1986","44310618","20686496","100","100","9.61645988820914","4.17130352535689","5.46796490413342","43200","17294","25906"
"Europe","1986","108852602","52821803","93.11","92.17","8.23223037240628","3.34400310604648","4.90462835882581","90484","35386","55097"
"Latin America and the Caribbean","1986","81558763","42727656","45.4","44.74",,,,,,
"Central and Southern Asia","1986","218023140","115205833","94.28","94.44","25.526523661402","11.5840472290661","14.1058796079215","560591","268465","292126"
"Central Asia","1986","9179677","4649620","0","0",,,,,,
"Southern Asia","1986","208843463","110556213","98.42","98.41","25.526523661402","11.5840472290661","14.1058796079215","536885","257630","279255"
"Eastern and South-Eastern Asia","1986","364371314","191193082","89.36","89.41","9.93840281993896","5.65998390938556","4.30277253386079","366395","217044","149351"
"Eastern Asia","1986","280206782","146957457","95.11","95.12","9.01248105494246","5.43465853231865","3.59737301658234","256210","160168","96042"
"South-Eastern Asia","1986","84164532","44235625","70.19","70.43","14.1186557912564","6.67033938946576","7.49833282659921","119316","59211","60105"
"Northern Africa and Western Asia","1986","51682787","27469885","19.5","19.71",,,,,,
"Western Asia","1986","26054625","13774385","2.72","2.71",,,,,,
"Northern Africa","1986","25628163","13695500","36.56","36.82",,,,,,
"Sub-Saharan Africa","1986","84389208","45989751","85.5","85.7","37.2856299175994","16.3127951865716","21.3206338645074","316783","151278","165504"
"Oceania","1986","4349148","2221653","75.42","74.44","9.26342013739445","3.99489474176506","5.28965701863891","4035","1779","2257"
"Oceania (exc. Australia and New Zealand)","1986","1069115","567848","0","0",,,,,,
"Australia and New Zealand","1986","3280033","1653805","100","100","9.26342013739445","3.99489474176506","5.28965701863891","3049","1324","1725"
"North America, Europe, Australia and New Zealand","1986","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1986","0","0","NaN","NaN",,,,,,
"World","1986","957537578","498316157","83.5","83.2","16.4667523747947","7.9039312395918","8.63104028413489","1587004","790857","796148"
"Least developed countries","1987","91696536","49983593","72.72","73.05","36.8034233352267","15.7939096080289","21.3466609608466","339152","159144","180008"
"Landlocked developing countries","1987","47604210","25480421","64.28","65.68","44.314732167513","18.5634766438743","26.2383301526008","213129","95487","117642"
"Small island developing States","1987","8688686","4462570","1.13","1.19",,,,,,
"Europe and Northern America","1987","151425263","73138346","95","94.35","8.65670665657814","3.61251402689769","5.06248091298957","132405","52938","79466"
"Northern America","1987","43446548","20493491","100","100","9.79478640051801","4.26929877765759","5.5491787248072","43081","17536","25545"
"Europe","1987","107978715","52644856","92.98","92.15","8.16588724310641","3.33493975387914","4.84711231678405","88944","35172","53772"
"Latin America and the Caribbean","1987","82759735","43353860","45.3","44.68",,,,,,
"Central and Southern Asia","1987","222457419","117735083","94.34","94.5","24.7197774522984","11.1587198994474","13.7140892332812","553446","264229","289217"
"Central Asia","1987","9243931","4708749","0","0",,,,,,
"Southern Asia","1987","213213488","113026334","98.43","98.43","24.7197774522984","11.1587198994474","13.7140892332812","530354","253661","276692"
"Eastern and South-Eastern Asia","1987","374665506","194113378","89.47","89.41","9.75563174429939","5.51330210801915","4.2658485480728","369004","214633","154371"
"Eastern Asia","1987","288881518","149155328","95.18","95.08","8.87681590434453","5.28358287430481","3.61231901693404","259162","158032","101130"
"South-Eastern Asia","1987","85783988","44958050","70.25","70.59","13.8017569724641","6.53916758175911","7.31039327743478","118900","58991","59910"
"Northern Africa and Western Asia","1987","53001705","28187420","19.52","19.7",,,,,,
"Western Asia","1987","26748956","14159614","2.72","2.72",,,,,,
"Northern Africa","1987","26252749","14027806","36.65","36.83",,,,,,
"Sub-Saharan Africa","1987","87117240","47511560","86.91","87.11","37.3283308412452","16.312595404352","21.3642416673333","327338","156282","171056"
"Oceania","1987","4390267","2265917","75.3","74.67","9.26509664028718","3.98128383722624","5.30493324805893","4068","1808","2260"
"Oceania (exc. Australia and New Zealand)","1987","1087157","575387","0.27","0.27",,,,,,
"Australia and New Zealand","1987","3303110","1690530","100","100","9.25827395923329","3.97898341106323","5.30038067494812","3062","1348","1714"
"North America, Europe, Australia and New Zealand","1987","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1987","0","0","NaN","NaN",,,,,,
"World","1987","975817133","506305563","83.6","83.3","16.2393545712085","7.77901656137132","8.52666709437764","1594890","790788","804102"
