"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5"
"Afghanistan","AFG","Lower","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.688478922141,17.3151396569987,15.2346530659876,10.0781759759966,9.30220116057307,8.61799114794394,7.96447027558308,7.54759188060007,10.5367684058539,6.99052577047531,6.7336731158731,6.51937117449758,6.35014808494248,6.27350282844146,6.29723682622531,6.46918116051078,6.69203207324067,6.851046267592,6.87706389190592,6.7904271932374,6.60448065522337,6.29317653450408,5.87885524711497,6.07971240868152,5.88028816307278,5.86586592929264,5.751493293515,4.45019324353192,4.67731579292754,4.90696277283195,5.67502064774548,5.83658234548646,5.2044173042749,5.22023539869543,5.11920048550274
"Afghanistan","AFG","Median","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.240803984324,54.8486085956058,53.5602011426289,52.2951518826082,50.7847023593381,49.1910883220721,47.5425555052538,45.2708883481531,42.6337818036916,39.9107956263252,37.208698135291,34.5378497714059,31.9577871831206,29.5484596284472,27.1647590610576,25.0516277188413,23.0146638004663,21.2818703798141,28.9780761965225,26.7715430979884,23.4821321003023,15.3123275583484,14.0676601085457,12.9607492921359,11.9435634318107,11.0384552695203,14.9960810011602,9.61544693607904,9.04273213573341,8.61147255194233,8.28677696355286,8.09499615496705,7.98739074464208,8.04409066382673,8.18680463007929,8.36894599614027,8.45620784541367,8.36089544043364,8.09856625517195,7.68161423524315,7.14928831958026,7.44118056436863,7.47405845822841,7.69468511942035,7.63178082068063,5.86024967379415,6.08767543025946,6.4347173456774,7.74628407736702,8.4739009411283,7.89850841115265,8.18863495320366,8.30664112495567
"Afghanistan","AFG","Upper","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.621054671837,55.8896661848292,46.7908674193708,28.8908402614504,24.5993482163085,21.0717036973484,18.1669465828766,16.0141849186954,20.9947346942367,13.0714769952348,12.1060700949889,11.3620725501035,10.7411114929482,10.2824854081919,9.94535848284136,9.80842566541362,9.85697542497461,10.1426336360148,10.4473857965581,10.5449355382407,10.2315546398514,9.47010634842371,8.64709523026234,9.05893773648657,9.36244976773282,9.84565064833879,9.85349227262389,7.57317227723399,7.84943573622037,8.36754473861309,10.3359363230455,11.9257233419653,12.2253808856365,14.1835499485202,16.0189805241477
"Albania","ALB","Lower","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93040524397434,4.58349246614912,4.2349267806832,3.92814552803328,3.6456455620522,3.42804101474873,3.25694081789195,4.11281059230858,3.0216214428635,2.95147697442551,2.87442809402856,2.80345974019807,2.73594620672204,2.66722592773456,2.59394915956432,2.51627514502925,2.43967433840002,2.37189904599967,2.30792915588042,2.24797290197115,2.19672748445171,2.14509227329084,2.09122224253308,2.034887415041,1.97993786238275,1.91918276053429,1.85106904083981,1.77698539330294,1.69942089308635,1.61708567571981,1.53162273755405,1.44087289179552,1.59281168780267,1.51183296200722,1.19510769893303
"Albania","ALB","Median","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9811700988816,5.57785527304224,5.19268005303782,4.80611013452874,4.44240089907209,4.12261670370418,3.83777957472717,3.61582921931942,3.43851308611447,4.34929169571007,3.1998892834169,3.12704583751793,3.05470093504873,2.98996035739891,2.93758038395137,2.88720153410253,2.83489714787779,2.77454240264629,2.70856239893496,2.64054944642629,2.57172877739308,2.49934219624206,2.42946722981802,2.35998331355471,2.29085664295149,2.22398430826157,2.15866195214805,2.08894586664604,2.01491352983451,1.94446203864509,1.87670154230872,1.8073343535343,1.73916102076496,1.67580794907987,1.90441421511375,1.85725307856422,1.50978914711946
"Albania","ALB","Upper","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46823103647399,5.04402606238956,4.65809667622683,4.32712377628172,4.03797414956748,3.80771729935107,3.62677104669529,4.59637500612437,3.3848843818973,3.31023065365932,3.24540168768767,3.19075128899095,3.15431596198086,3.12705360474748,3.0945094672868,3.05157838860682,2.99910207745425,2.93388125999097,2.85461920926527,2.77070491383028,2.68893567180909,2.60331844712876,2.51477726603941,2.43020747827405,2.35315867224988,2.27720809346046,2.2013566037396,2.13248737698989,2.07441052191867,2.02081648853319,1.97795086881991,1.94793014102725,2.26996010159918,2.27303089356321,1.90562666843297
"Algeria","DZA","Lower","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17683756699183,6.8792084435207,6.60927712775931,6.38945987693462,6.19876055248939,6.05186561475244,5.907378235859,5.79000101236007,5.66721222369405,5.54808088981367,5.41014735046696,5.20853257584867,4.96934992192946,5.47714776905327,4.58802779416563,4.42896208583686,4.24299073723758,4.08010166644469,3.94004420751589,3.83111637289689,3.73712513841475,3.65058101909528,3.57412168463925,3.53388737877888,3.48018893486383,3.3815575855189,3.2707725347812,3.11896998052038,2.96385792867145,2.82074508602693,2.70176123825,2.62048382934336,2.5664405006725,2.52980542143827,2.47829329997712
"Algeria","DZA","Median","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.254852992185,10.7383857972291,10.2331768111981,9.76231430543162,9.31200134568315,8.93226271821315,8.57101371446815,8.2260465302524,7.88259431123654,7.58962878791616,7.30173222407802,7.02701961529756,6.76716686282918,6.53812793753544,6.30397291627211,6.09774496473645,5.8884153526567,5.73613041325138,5.56641173363287,5.3517346306072,5.10953163809781,5.64024624258036,4.71822076122044,4.54999106631294,4.35599886179393,4.18676913121045,4.04259320170166,3.93236727532747,3.83831184850023,3.74706736671288,3.6727212150442,3.63169209037931,3.57899898475073,3.48401873533036,3.36337927097878,3.20324946310059,3.04590360132375,2.90118652472605,2.78956585753534,2.71758496174607,2.67336303421646,2.65003601354101,2.64233695938715
"Algeria","DZA","Upper","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63898431342733,8.36327943753471,8.04230718797249,7.71012288908413,7.37694983838083,7.04149741541088,6.71462221449295,6.4204557123122,6.12278501707625,5.93166212246899,5.72577434671239,5.49839262509488,5.25041261198716,5.80793352476284,4.84909506304356,4.67052178620778,4.47139998434578,4.29740385153208,4.1485156370716,4.0325694662773,3.9422154396195,3.84899900853588,3.76950451412387,3.73187077517662,3.68157725471926,3.58985082935512,3.45942162567419,3.29564887508889,3.13036866802804,2.98494517661853,2.87586211380212,2.81996965087231,2.7867432862266,2.77643732244428,2.81278202925276
"Andorra","AND","Lower","female 10q5","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69577744187129,1.61832287466908,1.5433903674005,1.47391061104638,1.41097262788566,1.35409640562346,1.29997069319731,1.24240860558298,1.19471456058629,1.15666369080663,1.10834967653115,1.06849317426802,1.02730418251688,0.988280649236301,0.950657872426001,0.920692841782303,0.883843336205048,0.84622059880809,0.812973976433143,0.784655479707622,0.754383169065533,0.72722593727,0.697875618119771,0.669859592185261,0.643676615770163,0.616121512745128,0.593166720790835,0.573512811778789,0.55473457603323,0.536500832429647,0.520691591231746,0.504862506394567,0.490629746942804,0.477171442584108,0.462274208032616
