"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Sub-Saharan Africa","1974","41516127","22694831","51.7","51.89","47.5329974203415","32.9839149389403","15.045336583499","209287","152223","57064"
"Oceania","1974","2227000","1114810","76.24","74.42","4.59294313064462","2.38370987120743","2.21451201358387","1025","532","493"
"Oceania (exc. Australia and New Zealand)","1974","609594","326476","13.21","12.65",,,,,,
"Australia and New Zealand","1974","1617406","788334","100","100","4.14063261281106","2.08450415095105","2.06042342303806","671","329","342"
"Europe, Northern America, Australia and New Zealand","1974","79820414","38199474","94.71","94.16","4.93918595406828","2.56187284580827","2.38341912499661","39461","19598","19864"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1974","42828936","22637817","58.6","58.96","22.257716447927","14.9700431819302","7.39842805343504","98276","68289","29987"
"World","1974","475700454","252488763","80.1","80.2","22.0141693537587","15.3352513354596","6.78293604737797","1084216","780379","303837"
"Least developed countries","1975","47676065","25857212","57.3","57.37","43.0750696647404","30.5924877229744","12.8765063027476","217219","160665","56554"
"Landlocked developing countries","1975","24806684","13179133","24.24","24.61",,,,,,
"Small island developing States","1975","4621399","2385498","37.86","38.08",,,,,,
"Europe and Northern America","1975","77310115","36988565","94.45","93.76","4.84232489366554","2.50890196546205","2.33929198245611","37470","18583","18887"
"Northern America","1975","21793947","10047315","100","100","4.4859334875732","2.17681742631083","2.3141535510395","9822","4379","5443"
"Europe","1975","55516169","26941251","92.27","91.43","4.98849864638307","2.64431836222779","2.35039547807647","27715","14267","13448"
"Latin America and the Caribbean","1975","42260099","22098505","13.22","13.16",,,,,,
"Central and Southern Asia","1975","114188818","60208704","92.82","93","34.811458269073","24.8804699488528","10.1843804930246","413892","303378","110514"
"Central Asia","1975","4681060","2360290","0","0",,,,,,
"Southern Asia","1975","109507759","57848414","96.78","96.79","34.811458269073","24.8804699488528","10.1843804930246","397248","291485","105762"
"Eastern and South-Eastern Asia","1975","182301785","98261600","89.13","89.4","16.2457323582979","10.9850042433558","5.31915910022916","306716","217073","89643"
"Eastern Asia","1975","139295045","75619931","98.28","98.24","15.2561107269031","10.351365249746","4.95604733329913","220641","157368","63272"
"South-Eastern Asia","1975","43006740","22641669","59.48","59.85","21.5547445422883","14.4517479174991","7.20715257703545","95380","65919","29461"
"Northern Africa and Western Asia","1975","26349830","13891420","76.42","76.99","20.2719113871184","13.3773548983278","6.98803795252441","54889","37416","17473"
"Western Asia","1975","13291532","6940111","73.7","74.34","17.1103993116279","12.1511083515728","5.0202930852912","23362","16969","6393"
"Northern Africa","1975","13058298","6951310","79.19","79.64","23.273113265132","14.5187929739192","8.88329501242459","31231","20333","10898"
"Sub-Saharan Africa","1975","42844756","23430734","53.72","53.9","46.8254764750834","32.5389249562645","14.7670556339158","212768","155004","57764"
"Oceania","1975","2245332","1128470","76.01","74.49","4.46852611901427","2.3050865179767","2.16843803832484","1006","521","485"
"Oceania (exc. Australia and New Zealand)","1975","619185","328737","13.01","12.45",,,,,,
"Australia and New Zealand","1975","1626147","799733","100","100","4.00754908887235","2.00490796473111","2.00666430138164","653","321","332"
"Europe, Northern America, Australia and New Zealand","1975","78936262","37788298","94.57","93.89","4.82399453373095","2.49754471438961","2.33227477989037","38115","18899","19216"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1975","43625925","22970406","58.82","59.17","21.5305797240248","14.4328513581025","7.2016689838971","96646","66788","29858"
"World","1975","487500734","256007997","80.4","80.3","21.2815114252812","14.7623506409904","6.61684090993893","1068844","761477","307367"
"Least developed countries","1976","48929444","26558637","58.09","58.2","41.903745509574","29.7000704951616","12.5772193146919","216765","160137","56629"
"Landlocked developing countries","1976","25345164","13483394","24.32","24.68",,,,,,
"Small island developing States","1976","4666524","2390941","37.99","38.47",,,,,,
"Europe and Northern America","1976","76440900","36784592","94.32","93.56","4.73807820507377","2.45748504439841","2.28621149122343","36255","18102","18153"
"Northern America","1976","21442206","9998837","100","100","4.31806168410565","2.08855983234374","2.23416804540018","9300","4181","5119"
"Europe","1976","54998694","26785755","92.1","91.16","4.91140921023214","2.60852288582594","2.30890916680909","27036","13993","13043"
"Latin America and the Caribbean","1976","42975733","22404902","18.12","18.24",,,,,,
"Central and Southern Asia","1976","116469818","61463760","92.86","93.04","33.2289955532925","23.5879677628774","9.8739338231278","402586","293422","109164"
"Central Asia","1976","4733422","2392700","0","0",,,,,,
"Southern Asia","1976","111736396","59071060","96.79","96.81","33.2289955532925","23.5879677628774","9.8739338231278","386518","281999","104519"
"Eastern and South-Eastern Asia","1976","190060917","99729785","89.41","89.43","15.4822196405859","10.3884961848711","5.14719507208405","301521","208290","93230"
"Eastern Asia","1976","146295074","76775216","98.31","98.23","14.5036598671238","9.74081572338142","4.80969449146958","217338","150303","67035"
"South-Eastern Asia","1976","43765843","22954569","59.65","60.01","20.846315566311","13.9266755486467","7.01736863383291","93695","64384","29311"
"Northern Africa and Western Asia","1976","27036449","14274285","76.35","76.68","19.7069881515638","12.9561597809884","6.83944126440972","54746","37229","17517"
"Western Asia","1976","13566552","7065442","73.98","74.55","16.5870632264726","11.697400810363","4.9475357245028","23076","16627","6449"
"Northern Africa","1976","13469897","7208844","78.74","78.76","22.6665420447569","14.1225634949178","8.6663699091516","31406","20506","10899"
"Sub-Saharan Africa","1976","44207003","24184957","58.18","58.28","45.2645043168111","31.4784915421936","14.2340801461076","212104","154696","57408"
"Oceania","1976","2260588","1147289","75.8","74.71","4.3556349833106","2.23173704893273","2.12864851813988","987","513","474"
"Oceania (exc. Australia and New Zealand)","1976","627439","330705","12.82","12.26",,,,,,
"Australia and New Zealand","1976","1633149","816584","100","100","3.88674554377766","1.93301964584144","1.95750980284206","636","316","320"
"Europe, Northern America, Australia and New Zealand","1976","78074049","37601176","94.44","93.7","4.71899958461564","2.4453325303556","2.27924055533452","36883","18412","18471"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1976","44393282","23285274","58.99","59.34","20.8253529622285","13.9100121721141","7.01289017784984","94943","65233","29710"
"World","1976","499451406","259989568","81.3","81.1","20.582109530397","14.2040267407246","6.4699825954704","1054731","743863","310868"
"Least developed countries","1977","50215527","27286909","61.71","61.9","40.5833154469887","28.5743296709453","12.362228158924","215244","158201","57042"
"Landlocked developing countries","1977","25863604","13796704","31.16","31.67",,,,,,
"Small island developing States","1977","4703848","2400103","38.19","38.88",,,,,,
"Europe and Northern America","1977","75527271","36555059","94.19","93.52","4.65089677014074","2.4175925242605","2.23871655027607","35166","17696","17469"
"Northern America","1977","20990278","9908029","100","100","4.16162219528626","2.00897540641043","2.15698010886665","8771","3985","4786"
"Europe","1977","54536993","26647030","91.95","91.11","4.85215315373777","2.58429820312604","2.27373094941869","26488","13791","12697"
"Latin America and the Caribbean","1977","43668119","22736002","20.17","20.38",,,,,,
"Central and Southern Asia","1977","118863636","62829451","94.36","94.48","31.4772700204363","22.1612550892776","9.52714849932566","388876","281596","107280"
"Central Asia","1977","4797319","2444473","0","0",,,,,,
"Southern Asia","1977","114066318","60384978","98.33","98.31","31.4772700204363","22.1612550892776","9.52714849932566","373416","270640","102776"
"Eastern and South-Eastern Asia","1977","195170368","101114521","92.75","92.68","14.9113895986832","10.0209249530752","4.93996769111128","296829","203673","93157"
"Eastern Asia","1977","150672830","77837303","98.31","98.24","13.7964891377306","9.17015735558602","4.66914860961127","211589","143414","68175"
"South-Eastern Asia","1977","44497538","23277218","73.94","74.1","19.8771335184782","13.7835461346928","6.17875250397886","90918","64614","26304"
"Northern Africa and Western Asia","1977","27686343","14679661","76.31","76.54","19.1422003251956","12.5177382900753","6.70843648740522","54492","36983","17510"
"Western Asia","1977","13806640","7231836","74.2","74.8","16.0630913634048","11.2283849453609","4.88960882819906","22777","16332","6445"
"Northern Africa","1977","13879704","7447825","78.4","78.23","22.0422575370177","13.7132114191823","8.44485216092195","31477","20568","10909"
"Sub-Saharan Africa","1977","45569816","24939196","62.11","62.21","43.9811245035615","30.5094854314526","13.895586258628","212270","154534","57736"
"Oceania","1977","2271356","1164203","75.6","74.86","4.22972855903025","2.148966347187","2.08524332958423","963","501","462"
"Oceania (exc. Australia and New Zealand)","1977","634476","332892","12.65","12.1",,,,,,
"Australia and New Zealand","1977","1636881","831311","100","100","3.75092862591986","1.85078135421912","1.90367054965852","615","308","307"
"Europe, Northern America, Australia and New Zealand","1977","77164152","37386370","94.31","93.67","4.63034466919965","2.40414049524382","2.2315691797888","35771","17998","17773"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1977","45132014","23610110","73.08","73.23","19.863335955259","13.7707777249772","6.17762898591414","92150","65477","26673"
"World","1977","508756908","264018090","83.4","83.1","19.9102359981221","13.6933065388938","6.30324167973778","1037546","728041","309505"
"Least developed countries","1978","51597120","28068608","61.89","62.15","39.4714595975246","27.6803332912363","12.1268001769423","214984","157570","57413"
"Landlocked developing countries","1978","26367623","14114352","34.82","35.44",,,,,,
"Small island developing States","1978","4731478","2411574","38.49","39.34",,,,,,
"Europe and Northern America","1978","74500814","36203720","94.06","93.62","4.56481158259736","2.3751034816527","2.19492126608569","34048","17218","16830"
"Northern America","1978","20475082","9755070","100","100","3.99770170372382","1.9115352936342","2.09016182819364","8219","3733","4486"
"Europe","1978","54025732","26448650","91.81","91.27","4.79565799846737","2.5623722614918","2.23902294726857","25935","13572","12363"
"Latin America and the Caribbean","1978","44338779","23089691","20.21","20.41",,,,,,
"Central and Southern Asia","1978","121364349","64276364","94.38","94.47","30.1306156383195","21.0604940904527","9.26525234002041","379899","273620","106279"
"Central Asia","1978","4863914","2506265","0","0",,,,,,
"Southern Asia","1978","116500435","61770099","98.32","98.3","30.1306156383195","21.0604940904527","9.26525234002041","364841","262951","101890"
"Eastern and South-Eastern Asia","1978","196088076","101368027","92.72","92.7","14.2527202893549","9.51020611534722","4.78804951175489","284650","193727","90923"
"Eastern Asia","1978","150912491","77754979","98.28","98.25","13.1182765506833","8.64759230411794","4.50968213912576","201195","135063","66133"
"South-Eastern Asia","1978","45175585","23613048","74.15","74.45","19.215016198641","13.2501305941009","6.04498241092389","89141","62993","26148"
"Northern Africa and Western Asia","1978","28336809","15076354","76.37","76.6","18.5788211748136","12.0915804667438","6.566641785617","54154","36681","17473"
"Western Asia","1978","14068131","7421337","74.42","75.01","15.5494368581912","10.7816822354432","4.819719304756","22512","16090","6423"
"Northern Africa","1978","14268678","7655017","78.29","78.13","21.4143273279285","13.3092321660067","8.21442282237436","31423","20513","10910"
"Sub-Saharan Africa","1978","46991263","25724808","64.16","64.33","42.3394120075157","29.3003206800159","13.4326729526007","210510","152990","57519"
"Oceania","1978","2275831","1171998","75.36","74.78","4.11267236535706","2.08011461716488","2.03679451423344","938","488","450"
"Oceania (exc. Australia and New Zealand)","1978","640653","335629","12.48","11.94",,,,,,
"Australia and New Zealand","1978","1635179","836369","100","100","3.6214358561959","1.7799248369995","1.84479461495072","593","298","295"
"Europe, Northern America, Australia and New Zealand","1978","76135992","37040089","94.19","93.77","4.54297096562284","2.36077512739781","2.18735970260552","34631","17509","17122"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1978","45816237","23948677","73.28","73.57","19.2034866504514","13.2389554784939","6.04455476335689","90350","63834","26516"
"World","1978","513895919","266910960","83.5","83.3","19.2815652874636","13.1839686684491","6.17906116785199","1014632","708459","306173"
"Least developed countries","1979","53053389","28880267","65.64","65.9","38.8485951787157","27.2421554846031","11.9314788973969","217555","159525","58030"
"Landlocked developing countries","1979","26877822","14430555","44.74","45.25",,,,,,
"Small island developing States","1979","4744478","2418445","38.91","39.91",,,,,,
"Europe and Northern America","1979","73519305","35855324","93.91","93.67","4.47966495349084","2.33544051880595","2.14924386589406","32974","16767","16207"
"Northern America","1979","19976772","9571468","100","100","3.84170507900317","1.83450222178312","2.01089184277332","7704","3515","4189"
"Europe","1979","53542533","26283856","91.64","91.36","4.73614786326704","2.535046497931","2.20669544088549","25387","13343","12044"
"Latin America and the Caribbean","1979","44992798","23451374","62.04","61.64","9.88740463448601","5.49144746980894","4.42023062898058","44913","25827","19086"
"Central and Southern Asia","1979","123975461","65817253","95.95","96.03","29.1439315421134","20.2569169380107","9.07076024086653","375368","269379","105989"
"Central Asia","1979","4941535","2574046","0","0",,,,,,
"Southern Asia","1979","119033926","63243207","99.94","99.93","29.1439315421134","20.2569169380107","9.07076024086653","360518","258844","101674"
"Eastern and South-Eastern Asia","1979","195532641","100045719","92.65","92.63","13.6597226229264","9.04642343134202","4.65541403822233","270947","181834","89114"
"Eastern Asia","1979","149699609","76117384","98.26","98.25","12.5014824309427","8.16210567078746","4.37508667995587","189292","124765","64527"
"South-Eastern Asia","1979","45833032","23928336","74.32","74.75","18.5676361402987","12.7356426524614","5.90722580475399","87295","61339","25956"
"Northern Africa and Western Asia","1979","29026810","15479772","76.42","76.6","17.9990116298154","11.6608666973235","6.41292519837016","53744","36313","17431"
"Western Asia","1979","14361493","7614152","74.64","75.14","15.027525269266","10.3364686157896","4.74005205275688","22234","15822","6412"
"Northern Africa","1979","14665318","7865620","78.17","78.01","20.7712184188207","12.8941965833051","7.97991644690037","31311","20416","10896"
"Sub-Saharan Africa","1979","48514027","26555680","64.22","64.42","41.3900438853738","28.5980303949294","13.1686097935803","212307","154091","58215"
"Oceania","1979","2277156","1169919","75.07","74.4","4.00465720995802","2.01436569862334","1.99430877853052","914","472","442"
"Oceania (exc. Australia and New Zealand)","1979","647458","339524","12.31","11.77",,,,,,
"Australia and New Zealand","1979","1629699","830395","100","100","3.50544050594603","1.70856871273786","1.79994712655316","572","284","288"
"Europe, Northern America, Australia and New Zealand","1979","75149003","36685719","94.05","93.81","4.45689541671057","2.32031915192502","2.14154533343745","33536","17044","16492"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1979","46480489","24267860","73.46","73.87","18.5578981277428","12.7258773243275","5.90719504286166","88482","62161","26321"
"World","1979","517838197","268375039","87.3","87.1","18.371922152877","12.4601251559806","5.98638814238269","972563","672990","299573"
"Least developed countries","1980","54415911","29626622","71.2","71.61","38.546697505295","26.9187530872183","11.9496131026755","221279","161678","59601"
"Landlocked developing countries","1980","27384053","14712057","53.32","53.73","41.6375659996059","28.9480233945307","13.0678304671542","119765","86428","33337"
"Small island developing States","1980","4744577","2416669","39.47","40.64",,,,,,
"Europe and Northern America","1980","72773283","35511755","93.76","93.61","4.38037764099319","2.28695139118845","2.09822478790255","31914","16261","15653"
"Northern America","1980","19578291","9338593","100","100","3.6754909215031","1.74659538275073","1.93227043336957","7226","3265","3961"
"Europe","1980","53194992","26173162","91.46","91.34","4.65943319575424","2.49795873655428","2.16688725414756","24816","13092","11723"
"Latin America and the Caribbean","1980","45649350","23814381","86.27","86.34","10.0790140599329","5.55083070764167","4.55345883139854","46442","26511","19930"
"Central and Southern Asia","1980","126636963","67386989","96.34","96.39","27.8084804101851","19.1849875492106","8.79217054337972","365715","261068","104647"
"Central Asia","1980","5015816","2633435","9.2","9.24",,,,,,
"Southern Asia","1980","121621147","64753555","99.93","99.93","27.8816309005033","19.2389442206754","8.81222457692348","352248","251578","100670"
"Eastern and South-Eastern Asia","1980","194512577","97515782","95.7","95.62","13.0059372501355","8.53554720631743","4.50887576576419","254851","167184","87667"
"Eastern Asia","1980","148030603","73293481","98.24","98.25","11.8835531637185","7.69696762161653","4.21905950651724","176461","113263","63197"
"South-Eastern Asia","1980","46481974","24222301","87.59","87.65","16.9113058242749","11.3746967967144","5.60031086562425","80422","55419","25002"
"Northern Africa and Western Asia","1980","29761371","15884943","76.46","76.54","17.430618046622","11.2475019635899","6.25345179436855","53345","35935","17410"
"Western Asia","1980","14681279","7798468","74.79","75.13","14.5291182059676","9.91968047793805","4.65561999076473","21972","15549","6424"
"Northern Africa","1980","15080093","8086475","78.07","77.9","20.1303793697519","12.480854578878","7.74620403699798","31189","20312","10877"
"Sub-Saharan Africa","1980","50098889","27387000","70.63","70.88","41.0281928216424","28.3220950656818","13.0764502222776","217149","157360","59789"
"Oceania","1980","2280076","1160074","74.8","73.81","3.90317269003249","1.96603255796587","1.94095611498224","892","457","435"
"Oceania (exc. Australia and New Zealand)","1980","654431","344084","12.2","11.69",,,,,,
"Australia and New Zealand","1980","1625645","815990","100","100","3.39015675175269","1.65306561017407","1.73996742188657","552","270","282"
"Europe, Northern America, Australia and New Zealand","1980","74398928","36327745","93.89","93.76","4.3571444446272","2.27176993224442","2.09012279049295","32456","16524","15931"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1980","47136405","24566385","86.54","86.59","16.9064033148455","11.3688797846022","5.60120293303812","81533","56178","25355"
"World","1980","521712507","268660923","91.2","91","17.7774924895883","11.9762267628795","5.87158516206727","945423","647385","298038"
"Least developed countries","1981","55746429","30320133","71.33","71.82","37.5269245085099","26.1340525324525","11.6986039050688","220416","160576","59840"
"Landlocked developing countries","1981","27895911","14987873","53.32","53.58","39.9677359282677","27.7848738476356","12.5310353160694","117015","84461","32554"
"Small island developing States","1981","4740592","2407358","40.09","41.49",,,,,,
"Europe and Northern America","1981","72242782","35140617","94.27","94.19","4.27613514359082","2.234373918001","2.04633349978939","30921","15721","15200"
"Northern America","1981","19313081","9114523","100","100","3.53995603531299","1.6788750057552","1.8642108064862","6869","3063","3806"
"Europe","1981","52929702","26026094","92.17","92.15","4.56142478007582","2.4454050923687","2.12120689785714","24170","12744","11426"
"Latin America and the Caribbean","1981","46271504","24160969","86.32","86.4","9.68129234742343","5.29355598660453","4.41108669520171","45197","25647","19549"
"Central and Southern Asia","1981","129364558","68937122","96.37","96.4","26.6408481101759","18.2415814453803","8.55532940289051","357659","253819","103840"
"Central Asia","1981","5083985","2679918","9.21","9.19",,,,,,
"Southern Asia","1981","124280573","66257204","99.93","99.93","26.7093379122835","18.2917249540935","8.57445452193651","344561","244629","99932"
"Eastern and South-Eastern Asia","1981","192787794","94247128","95.66","95.54","12.4762214074627","8.14548294636077","4.36630411682428","240406","154166","86240"
"Eastern Asia","1981","145658760","69736237","98.24","98.25","11.3221970826979","7.27417919488628","4.07767966036042","163869","101825","62044"
"South-Eastern Asia","1981","47129034","24510891","87.71","87.84","16.3058657665742","10.913244808171","5.4521212927954","78523","53792","24731"
"Northern Africa and Western Asia","1981","30520553","16282185","76.47","76.48","16.8798638556552","10.8527436392428","6.09324868229148","52939","35534","17405"
"Western Asia","1981","15017387","7976515","74.87","75.02","14.0455388489861","9.52791580375886","4.56108063751558","21710","15273","6437"
"Northern Africa","1981","15503167","8305671","78.02","77.88","19.5091589702699","12.0767871305503","7.52322826602291","31054","20183","10871"
"Sub-Saharan Africa","1981","51752052","28255374","71.16","71.47","39.9747343459413","27.5420730255882","12.7847806835558","218282","157816","60466"
"Oceania","1981","2287681","1145935","74.54","73.06","3.81089964932479","1.92723638479094","1.88730053880129","873","442","431"
"Oceania (exc. Australia and New Zealand)","1981","662828","349762","12.14","11.72",,,,,,
"Australia and New Zealand","1981","1624854","796174","100","100","3.28543539221982","1.60012851228208","1.68800790952278","535","255","280"
"Europe, Northern America, Australia and New Zealand","1981","73867636","35936790","94.39","94.31","4.25300433171028","2.21947992230494","2.03804781561282","31447","15970","15477"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1981","47791862","24860652","86.67","86.77","16.3020519782903","10.9082022382263","5.45333583017247","79613","54534","25079"
"World","1981","525226923","268169328","91.2","91","17.2651424435692","11.5990026966609","5.73263256751788","921299","625728","295571"
"Least developed countries","1982","57216694","31046867","71.42","71.93","36.6318708168615","25.4400455698032","11.4839781751567","220456","160002","60454"
"Landlocked developing countries","1982","28486456","15317494","53.13","53.33","38.4344653208135","26.6804321214262","12.076232295428","114840","82841","32000"
"Small island developing States","1982","4734205","2391132","40.75","42.46",,,,,,
"Europe and Northern America","1982","71808362","34872127","94.2","94.08","4.16228018341847","2.17166773912901","1.9949448015564","29914","15163","14752"
"Northern America","1982","19180700","9050995","100","100","3.4065950505513","1.60406091258481","1.80543015791325","6567","2906","3661"
"Europe","1982","52627662","25821132","92.09","92.01","4.4555208832886","2.38783317120495","2.07263682304158","23470","12346","11124"
"Latin America and the Caribbean","1982","46882101","24499848","86.36","86.48","9.29284307794842","5.04489523620978","4.26948695614479","43935","24782","19153"
"Central and Southern Asia","1982","132247899","70509860","96.39","96.43","25.609643818464","17.429760233579","8.32498609649479","351178","247955","103223"
"Central Asia","1982","5162400","2722781","9.22","9.12",,,,,,
"Southern Asia","1982","127085499","67787079","99.93","99.93","25.6740803495608","17.4765694467938","8.3433235766718","338389","239026","99364"
"Eastern and South-Eastern Asia","1982","190843303","90824668","95.63","95.46","11.9829108195767","7.7863168269785","4.22952642537418","226776","141991","84786"
"Eastern Asia","1982","143070587","66040421","98.25","98.27","10.8022392918321","6.88654579918441","3.94284608277579","152136","91272","60864"
"South-Eastern Asia","1982","47772716","24784247","87.81","88","15.7092252979267","10.4586647398873","5.30605480635054","76575","52115","24461"
"Northern Africa and Western Asia","1982","31283860","16667460","85.93","85.89","16.1109703915218","10.2770394926983","5.8945090006129","51718","34435","17282"
"Western Asia","1982","15371736","8160728","74.9","74.87","13.5832227787821","9.15417850615504","4.46996311287825","21471","15010","6461"
"Northern Africa","1982","15912125","8506732","96.58","96.47","18.0027275531421","11.1122549207022","6.96790173275679","29368","19011","10356"
"Sub-Saharan Africa","1982","53452827","29183757","71.29","71.63","39.0727188880792","26.8637567500383","12.5459946875134","220212","158932","61280"
"Oceania","1982","2296282","1132251","74.22","72.24","3.73260904895134","1.89315404960919","1.8429439761939","859","429","429"
"Oceania (exc. Australia and New Zealand)","1982","673501","356531","12.11","11.85",,,,,,
"Australia and New Zealand","1982","1622781","775720","100","100","3.18872755140964","1.54575532367794","1.64551579252818","519","240","279"
"Europe, Northern America, Australia and New Zealand","1982","73431143","35647846","94.33","94.21","4.139580326461","2.1572146829267","1.9866512768385","30424","15397","15027"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1982","48446217","25140778","86.75","86.92","15.7064957503622","10.4544013799118","5.30758196264465","77648","52843","24805"
"World","1982","528814632","267689969","91.7","91.4","16.7948601856167","11.2563426798633","5.6015707051561","899416","606053","293363"
"Least developed countries","1983","58798203","31829654","71.59","72.08","35.8969055326117","24.8474656222163","11.3309862004775","221631","160167","61464"
"Landlocked developing countries","1983","29174548","15700171","53.24","53.44","37.0742303497746","25.6647901317308","11.709974249608","113379","81636","31743"
"Small island developing States","1983","4726758","2372252","41.46","43.48",,,,,,
"Europe and Northern America","1983","71421858","34784240","94.22","94.01","4.04004582738116","2.0967984371398","1.94733054989496","28885","14602","14283"
"Northern America","1983","19135962","9139607","100","100","3.30196326724952","1.54209312930547","1.76258821311735","6348","2821","3527"
"Europe","1983","52285896","25644634","92.1","91.88","4.3296202183396","2.31188633243196","2.02240946671227","22658","11871","10787"
"Latin America and the Caribbean","1983","47547305","24854052","86.41","86.56","8.91900755831165","4.80602365475273","4.13284646141403","42744","23947","18796"
"Central and Southern Asia","1983","135266899","72111904","96.41","96.45","24.6733954583552","16.6878428789448","8.12107581664663","345699","242704","102996"
"Central Asia","1983","5248987","2764075","9.22","9.07",,,,,,
"Southern Asia","1983","130017912","69347830","99.93","99.93","24.7343317575073","16.7317558314257","8.13875152944491","333179","234020","99159"
"Eastern and South-Eastern Asia","1983","187756449","87385375","95.58","95.36","11.5296793694978","7.46263807785779","4.0976203492872","213339","130914","82425"
"Eastern Asia","1983","139323415","62322189","98.25","98.27","10.3246871267054","6.53883762103038","3.81076749553993","140569","81770","58799"
"South-Eastern Asia","1983","48433035","25063186","87.9","88.15","15.1237909254435","10.0188787624247","5.15657526543248","74638","50474","24164"
"Northern Africa and Western Asia","1983","32058928","17060075","87.14","87.06","15.4664403927278","9.81754829476375","5.70490023150364","50825","33663","17162"
"Western Asia","1983","15748538","8358115","77.39","77.27","12.9247427929244","8.62256158837667","4.33959966997096","20904","14476","6428"
"Northern Africa","1983","16310390","8701960","96.56","96.47","17.4303699179692","10.7359575310592","6.76706329101231","29118","18786","10332"
"Sub-Saharan Africa","1983","55166703","30136919","71.44","71.75","38.2461564250798","26.2460351513214","12.323566020728","222372","160299","62074"
"Oceania","1983","2298578","1121093","73.82","71.54","3.64341481864905","1.84370719687367","1.80303188463722","839","414","425"
"Oceania (exc. Australia and New Zealand)","1983","684652","362966","12.12","12.08",,,,,,
"Australia and New Zealand","1983","1613926","758127","100","100","3.07926065757191","1.47623460003928","1.60539599865263","499","224","275"
"Europe, Northern America, Australia and New Zealand","1983","73035784","35542367","94.35","94.14","4.01777975711581","2.08274190822599","1.93907644466444","29375","14821","14555"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1983","49117687","25426151","86.84","87.06","15.1219726008709","10.015226110163","5.15840912445813","75691","51186","24505"
"World","1983","531516719","267453657","91.7","91.4","16.3740029396169","10.9473060179991","5.4867621863194","879370","588802","290567"
"Least developed countries","1984","60454125","32694670","73.31","73.73","35.8316824155052","24.8075129253121","11.3046087170569","227371","164252","63119"
"Landlocked developing countries","1984","29928333","16124817","55.78","56.02","36.8980819179152","25.6325423076829","11.5619005143229","115842","83737","32105"
"Small island developing States","1984","4720534","2358360","42.66","44.96",,,,,,
"Europe and Northern America","1984","71103572","34832153","94.23","94.01","3.9119727576481","2.01486368094956","1.90093921007249","27854","14051","13803"
"Northern America","1984","19115902","9293468","100","100","3.21139369543588","1.49133330519835","1.72262940484146","6161","2774","3387"
"Europe","1984","51987671","25538685","92.11","91.83","4.19046812870516","2.22224683103556","1.97260491268566","21808","11363","10445"
"Latin America and the Caribbean","1984","48243816","25214283","86.51","86.71","8.55594760637013","4.57368759466244","4.00055731105301","41580","23117","18463"
"Central and Southern Asia","1984","138477181","73799091","96.43","96.47","23.7772319759484","15.9697948378758","7.93414378655812","340650","237609","103042"
"Central Asia","1984","5337198","2805127","9.12","8.96",,,,,,
"Southern Asia","1984","133139983","70993965","99.93","99.93","23.8343225288736","16.0106365545022","7.95098632669796","328385","229166","99219"
"Eastern and South-Eastern Asia","1984","184044332","84900696","95.5","95.24","11.0883879482727","7.13787647065981","3.9789124632633","200690","121636","79054"
"Eastern Asia","1984","134924096","59496749","98.25","98.24","9.85980672797415","6.19631896033437","3.68632944064693","129674","73961","55713"
"South-Eastern Asia","1984","49120237","25403947","87.96","88.22","14.5622736765393","9.58946545629816","5.02095650924415","72832","48957","23876"
"Northern Africa and Western Asia","1984","32871316","17497070","87.87","87.76","14.9043973816947","9.42360418230813","5.53293337346519","50193","33133","17060"
"Western Asia","1984","16160041","8585488","78.91","78.72","12.4232614224956","8.21599694613361","4.2421177024504","20606","14166","6440"
"Northern Africa","1984","16711275","8911582","96.54","96.47","16.8623209989447","10.3719248669011","6.5584195670385","28847","18582","10264"
"Sub-Saharan Africa","1984","56939651","31143079","73.22","73.44","38.069951388207","26.1727979430613","12.2169040051625","228600","165182","63418"
"Oceania","1984","2294972","1114308","73.33","70.92","3.56767922242496","1.80797189172651","1.76289459457342","820","403","417"
"Oceania (exc. Australia and New Zealand)","1984","696876","369828","12.16","12.37",,,,,,
"Australia and New Zealand","1984","1598097","744481","100","100","2.9765923110352","1.4160921761914","1.56271308061083","478","211","267"
"Europe, Northern America, Australia and New Zealand","1984","72701669","35576633","94.36","94.14","3.89048655156843","2.00155706821764","1.89271786617401","28323","14256","14067"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1984","49817112","25773775","86.9","87.13","14.5614498778304","9.58656370771697","5.02303986175461","73869","49654","24215"
"World","1984","533974839","268500678","91.8","91.5","16.0635838130637","10.7082772867094","5.41327335850591","866328","578131","288197"
"Least developed countries","1985","62173210","33630938","73.42","73.73","35.1247364206744","24.2272426753907","11.1680651703812","229066","164955","64110"
