"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5"
"Afghanistan","AFG","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3221115114406,40.2158958630489,39.9093555598113,38.8001540306191,37.2891604764033,35.5245354526646,33.5174197833594,31.4561174648172,28.921190315909,26.2557336743461,23.4909740939662,20.7606926705539,18.4988457303087,16.5913764334444,14.7579725868642,13.1654856213515,11.9369372276624,10.7471102820391,15.166682920199,14.1232156364407,12.3959886444159,7.95357530276195,7.6295013627094,7.43761352159622,7.29775279733052,7.21391609943142,10.2000500710832,7.10704505755809,7.01434453481504,6.95114048857883,6.93250973816108,6.99891826718092,7.1807737416358,7.4856918121163,7.84604390739332,8.13810466824121,8.26066532616694,8.18052426955479,7.96375206587447,7.59244965034208,7.09282927038968,7.13094558211516,6.82792290645237,6.66032807567047,6.20023825888,4.50225737450112,4.11759010784509,3.73128958310743,3.40079130357364,3.65171578828192,2.8324808911061,2.58975182834298
"Afghanistan","AFG","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3777741914972,54.117201546201,53.1448254328936,51.937557479799,50.6122137740236,49.0396778445897,47.3305336455131,45.0833366811038,42.3590834192645,39.5518288454506,36.6943391368311,33.9316060699786,31.2718068398814,28.7815505316961,26.492592748952,24.2412552160909,22.2246789863074,20.3784432988844,28.9999540277762,26.9256896953898,23.1820542226705,14.5472817314687,13.4408813943546,12.4600096455125,11.5685928906615,10.8423682857815,14.5411855137166,9.77835485817085,9.41177640984986,9.14426851490279,8.96831630577385,8.94078069635396,9.00697704127556,9.20806991199843,9.47718803520242,9.75442014459693,9.96231596869379,9.9369781160131,9.6518885586466,9.13243084863743,8.51262074001092,8.69394198090145,8.55091333063955,8.5627399928925,8.1848274734024,6.16799658975646,5.9883010422019,5.8309460354882,5.66071306176283,6.46851697787702,5.31578541244886,5.17356251108918
"Afghanistan","AFG","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5605356505086,75.268238636377,71.7999338945765,69.2427207679916,67.4973588665526,65.7308341067165,63.992381663668,63.3084614831469,63.8553512351487,64.338389503018,64.2043351344633,63.8849087097739,62.8811644668091,60.1225815486717,56.6687951303408,52.7523110871673,49.1372925312355,44.8164364541633,62.1978911605262,54.8760146415253,44.7656898434146,26.6992715728985,22.9303559515416,19.9198835180935,17.6183295866885,15.7800793987807,20.4608091087002,13.462727012246,12.7661618728869,12.2343500243193,11.8145791757867,11.4635757336212,11.2708112183504,11.223253363635,11.3176700576865,11.6726249003968,12.0847681438486,12.2539057644843,11.9410277941644,11.2156773781913,10.30893374572,10.5289096068872,10.5475224265016,10.8065949931763,10.5362053232445,8.11287065683912,8.18042045775135,8.50059006263621,8.97003284387828,11.1219544223263,9.85886045723893,10.2155837617856
"Albania","ALB","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68430975230683,6.41241762879928,6.09932961340061,5.75838057708618,5.40591326903328,5.0677381039352,4.76498549981956,4.50294327929566,4.29179688559509,5.02209725731969,3.97214144003154,3.852598046415,3.73564589337294,3.62162006563178,3.50286034950695,3.37552145438116,3.24506210443211,3.11822465984228,2.99686817009444,2.88467997490721,2.78211124388509,2.6861037710495,2.60078936339313,2.51416302471722,2.43387075834839,2.35523603795247,2.27242257689537,2.18885802125006,2.10144639723479,2.01103902973438,1.91543798547617,1.81471185202026,1.70962458558836,1.60313927197927,1.50113552697226,1.40999420613818
"Albania","ALB","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17802604017978,6.75151992920924,6.34497316716935,5.95159680029398,5.58286976885738,5.24040047300664,4.93476285510146,4.67273329903616,4.45580213449216,5.22333989425436,4.13451031467137,4.01472181226644,3.9095329145268,3.80922108525433,3.71001076167948,3.60674823994197,3.50275036635778,3.39236635884197,3.28037873474966,3.16785337053381,3.0568445131324,2.946069461759,2.83684900391971,2.7308152127005,2.62843584557643,2.52764735379526,2.42949836114328,2.33599994603994,2.24481183338798,2.15707250819993,2.07182354387363,1.99021022993815,1.91090103686387,1.83470083827834,1.76383721764849,1.70097596209029
"Albania","ALB","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71377900688946,7.10057451538234,6.58326117974625,6.14404611826257,5.76521883804964,5.41979599829988,5.11186416252399,4.84823296908154,4.6295918982925,5.43545036167362,4.30761035873946,4.18514148034849,4.08459488604311,4.00016688936743,3.92613519407915,3.85310685516199,3.77098921898298,3.68485458942443,3.58271212878838,3.47364535064513,3.35239712802971,3.22606564892012,3.09331370136619,2.96397172835611,2.83739332818387,2.71595174943735,2.60030819228937,2.49433606393126,2.39645054062912,2.31201990439131,2.23765157386738,2.17843172234431,2.13239341768174,2.0976884123378,2.06677163061469,2.04272218117426
"Algeria","DZA","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0546613329745,11.003978331314,10.8932031230454,10.7132883277937,10.3997295790408,9.94436228666504,9.43786917264476,8.95928525915379,8.53454498280028,8.17710137534551,7.87401682101675,7.62137527806694,7.39590744878244,7.21452019715625,7.04912824010872,6.87674320192616,6.69056224484734,6.4761466317973,6.22547851120967,5.95235820103592,5.67329245218716,6.02006909760619,5.16843841933611,4.97093308280692,4.80355507526366,4.64573572760514,4.49716855087752,4.35769748553808,4.2426751282612,4.14586478562265,4.05804598003482,3.97328574902058,3.87369341996955,3.75385468681622,3.61452744140044,3.46504753945423,3.31912545922648,3.18386699623851,3.07984622040263,3.00488692380888,2.95119446054608,2.90428887688126
"Algeria","DZA","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7708026899703,12.2607577386413,11.7676516165903,11.2902661022115,10.8325604677063,10.3992078759538,9.98548126945055,9.59863852000035,9.23227337833599,8.88813768972231,8.56674429011116,8.26186973294465,7.97030740619633,7.69391263915944,7.42892691082583,7.16780601937263,6.90838490812573,6.64142011313497,6.36545332558854,6.07849293317547,5.79323702337584,6.14178290423682,5.27190308815327,5.06674151855765,4.89304986863192,4.7323733104332,4.57809638897235,4.43857935070577,4.32037989422492,4.22176633954709,4.13456091786694,4.05027284365466,3.95357114706049,3.83100246346472,3.68731266899221,3.53472313742841,3.38451922379069,3.25226103755289,3.14997805893978,3.07983367007724,3.03753471120682,3.01488964561846
"Algeria","DZA","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8141723999214,13.6998293440642,12.7290100613681,11.9052909016147,11.2887229408048,10.8809542100279,10.5675191081491,10.2772936785201,9.98071840253595,9.64545079467795,9.30976708565429,8.94482959794385,8.57381929188533,8.20392201756617,7.83278971084718,7.47668478484284,7.13270454495003,6.81280772115058,6.50273256175991,6.2029494241264,5.91594789189688,6.27431219977106,5.38467858741939,5.16862665246096,4.98367269714431,4.81898255298079,4.65885886192727,4.51811381581783,4.39623873346037,4.29800018496349,4.21388089120044,4.13104039692322,4.0375617004836,3.91192587027928,3.76268965339291,3.60409724476457,3.4485023860257,3.31815157238156,3.22164786998352,3.16000681970337,3.12938634458952,3.13097077690064
"Andorra","AND","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.156292084324,2.05308594030455,1.95703213119313,1.87197148758926,1.79083362641517,1.71073347451086,1.63066859862033,1.56251859999168,1.49425334019665,1.43005650037743,1.37027953865999,1.31601322195914,1.2639117725158,1.21324288541024,1.16404054496456,1.11945309486709,1.06981188167108,1.02480652414819,0.980109903577032,0.938289443426179,0.899346531048556,0.862150318657786,0.825620397871302,0.79151966913337,0.756335720187011,0.724769906838662,0.694644243516235,0.667842360911295,0.645815565417807,0.625160245490539,0.605809529101242,0.589235986256836,0.572360760619695,0.556041449022072
