"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Europe, Northern America, Australia and New Zealand","2011","144067848","67125581","100","100","6.14788231579411","2.22312720766919","3.93349977850391","90529","29879","60650"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","112897799","57473165","100","100","10.4919904927365","4.92042771567291","5.59911280690182","118938","56698","62240"
"World","2011","1227871524","607321436","100","100","11.9086015117236","5.23797257905692","6.70575348554586","1472948","637897","835051"
"Least developed countries","2012","179118769","96593864","100","100","21.1091400637101","9.42820242812843","11.792116093164","378787","183004","195783"
"Landlocked developing countries","2012","90761945","48438563","100","100","20.0880125644947","8.88966295850758","11.2987920592319","182689","86505","96184"
"Small island developing States","2012","11145825","5585218","100","100","13.1397268684876","5.51719901983121","7.66481616488858","14737","6180","8557"
"Europe and Northern America","2012","138077887","63825901","100","100","5.94286211380135","2.13438529296625","3.81662296475984","84062","27275","56787"
"Northern America","2012","48682792","23413230","100","100","6.30539461253443","2.27816379997722","4.03642645318412","31121","10680","20441"
"Europe","2012","89395095","40412671","100","99.99","5.74668150998137","2.05107277508787","3.70320427636542","52941","16595","36346"
"Latin America and the Caribbean","2012","107536577","54553998","100","100","12.9941852184441","5.43255857623037","7.60293000481585","140307","59435","80872"
"Central and Southern Asia","2012","362779370","185719536","100","100","12.783832991598","5.44690913198512","7.37710628721645","465077","202872","262205"
"Central Asia","2012","13211504","6462645","100","100","8.1109242641646","3.23568975845101","4.89106045995184","10807","4189","6618"
"Southern Asia","2012","349567866","179256891","100","100","12.9607163186957","5.52653748403262","7.4754924237544","454270","198683","255587"
"Eastern and South-Eastern Asia","2012","345096397","158945149","100","100","6.35494956681337","2.82114050259161","3.5438066406691","221979","89808","132171"
"Eastern Asia","2012","233759380","102576175","100","100","4.47638725274446","1.73948460323331","2.74167174529915","107748","35717","72031"
"South-Eastern Asia","2012","111337017","56368974","100","100","10.2158747175221","4.78645822470387","5.45552915521322","114231","54091","60140"
"Northern Africa and Western Asia","2012","87231632","43643899","100","100","10.7019050334861","4.71380824651396","6.01645721259563","93850","41243","52607"
"Western Asia","2012","45955144","22810278","100","100","10.189715962147","4.4101909793791","5.80512670017514","47114","20164","26950"
"Northern Africa","2012","41276488","20833621","100","100","11.2702252658264","5.04612624766782","6.2556658980433","46736","21079","25657"
"Sub-Saharan Africa","2012","179023806","96215918","100","100","24.0028014102552","10.3102952131927","13.8351506849433","430159","199431","230728"
"Oceania","2012","5757143","2840560","100","100","8.17218787990337","3.71243313711142","4.47637297817011","4730","2113","2617"
"Oceania (exc. Australia and New Zealand)","2012","2064059","1073030","100","100","15.5002732510749","6.90968191316462","8.65036259185359","3210","1488","1722"
"Australia and New Zealand","2012","3693084","1767530","100","100","4.08365106525521","1.76644239913967","2.32130912497539","1520","625","895"
"Europe, Northern America, Australia and New Zealand","2012","141770971","65593431","100","100","5.8952959018318","2.12447187752911","3.77885208929574","85582","27900","57682"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","113401076","57442004","100","100","10.3117577042432","4.82616199907707","5.5121984679435","117441","55579","61862"
"World","2012","1225502812","605744961","100","100","11.6663491835891","5.12249132179695","6.57755131130301","1440166","622178","817988"
"Least developed countries","2013","183575619","98930896","100","100","20.5949142634893","9.22213006151393","11.478641728929","378759","183316","195443"
"Landlocked developing countries","2013","92563460","49247053","100","100","19.7027284024551","8.76338059673068","11.0360610086319","182833","86694","96139"
"Small island developing States","2013","11206608","5592727","100","100","13.0100065795231","5.45024041061271","7.60119450637797","14680","6113","8567"
"Europe and Northern America","2013","135490912","62716198","100","100","5.74474933383107","2.06574270562533","3.68662224120901","79696","25938","53758"
"Northern America","2013","48644312","23217318","100","100","6.31180758436856","2.25740014876383","4.06358056297203","31201","10494","20707"
"Europe","2013","86846600","39498880","99.99","99.99","5.43037610932118","1.95306371678459","3.48411709522024","48494","15444","33051"
"Latin America and the Caribbean","2013","107738690","54566800","100","100","12.9033894949051","5.4122403482125","7.53191367377708","139626","59226","80400"
"Central and Southern Asia","2013","364927368","186696483","100","100","12.2227644721591","5.22401817710016","7.0354998742872","447246","195572","251674"
"Central Asia","2013","13028196","6300840","100","100","7.91771399247176","3.22372994824523","4.70916512085782","10420","4069","6351"
"Southern Asia","2013","351899172","180395643","100","100","12.3827260639099","5.29381160270936","7.12664155897381","436826","191503","245323"
"Eastern and South-Eastern Asia","2013","336857889","155948374","100","100","6.27317686864703","2.76231929329015","3.52058254845415","213881","86275","127606"
"Eastern Asia","2013","225189644","99740844","100","100","4.36433066552122","1.67348912384587","2.6953521842405","101128","33411","67717"
"South-Eastern Asia","2013","111668245","56207530","100","100","10.0509697100182","4.69154161125132","5.38469059877473","112753","52864","59889"
"Northern Africa and Western Asia","2013","87474329","43733356","100","100","10.8001250369411","4.75550766464334","6.07349994785091","94988","41694","53294"
"Western Asia","2013","46146482","22868547","100","100","10.3918818132597","4.48844108075204","5.93005744595917","48265","20575","27690"
"Northern Africa","2013","41327847","20864809","100","100","11.2533055547814","5.04813970948349","6.23664932239648","46723","21119","25604"
"Sub-Saharan Africa","2013","183547210","98659974","100","100","23.2857972712054","10.0241078401823","13.3959720999772","427755","198792","228963"
"Oceania","2013","5819329","2864674","100","100","8.0580352698737","3.66211150171311","4.41208130184259","4715","2102","2613"
"Oceania (exc. Australia and New Zealand)","2013","2104518","1092885","100","100","15.3249309993621","6.83001559322652","8.55333481630508","3236","1498","1738"
"Australia and New Zealand","2013","3714811","1771789","100","100","3.94832522677535","1.70304049119748","2.24911506961075","1479","604","875"
"Europe, Northern America, Australia and New Zealand","2013","139205723","64487987","100","100","5.69754209038753","2.05577899024235","3.6492651828379","81175","26542","54633"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","113772763","57300415","100","100","10.1481617145436","4.73237143326731","5.44154167766455","115989","54362","61627"
"World","2013","1221855727","605185859","100","100","11.4432675014249","5.0238196504011","6.45186083627465","1407909","609600","798309"
"Least developed countries","2014","188192202","101340350","100","100","21.2716267421382","9.45031510912396","11.9340925683263","400993","192449","208544"
"Landlocked developing countries","2014","94360238","50079836","100","100","21.2359300659235","9.31012293166376","12.0378812888962","200940","93686","107254"
"Small island developing States","2014","11234654","5602801","100","100","12.919113983656","5.40141387281375","7.55852684258771","14615","6069","8546"
"Europe and Northern America","2014","133130668","62037425","100","100","5.63104216970456","2.02952448449064","3.60884191824761","76612","25207","51406"
"Northern America","2014","48545517","23149052","100","100","6.40552876318701","2.2737472119952","4.14119758766105","31617","10539","21078"
"Europe","2014","84585151","38888373","99.99","99.99","5.19071047285846","1.8841098145062","3.31284241726464","44995","14668","30327"
"Latin America and the Caribbean","2014","107880432","54545334","100","100","12.8464347441281","5.39157147158051","7.495274581151","139229","58976","80253"
"Central and Southern Asia","2014","366958954","187766492","100","100","11.8337553442662","5.07283216533745","6.79539507765481","435353","190986","244367"
"Central Asia","2014","12834861","6137482","100","100","7.75544372894299","3.21601101739981","4.55407867874811","10068","3954","6114"
"Southern Asia","2014","354124093","181629010","100","100","11.9824880163896","5.13551626639466","6.88231599574155","425285","187032","238253"
"Eastern and South-Eastern Asia","2014","327993268","153041286","100","100","6.20542000864954","2.7076565191228","3.50725994478057","205925","82989","122936"
"Eastern Asia","2014","216346121","97173105","100","100","4.27469608921627","1.6196091262419","2.65939414199703","94972","31502","63470"
"South-Eastern Asia","2014","111647147","55868181","100","100","9.88920196371978","4.5973081884169","5.31633460390983","110953","51487","59466"
"Northern Africa and Western Asia","2014","87709624","43916430","100","100","10.5848925597645","4.6884772807854","5.92419071254188","93319","41277","52042"
"Western Asia","2014","46265016","22967132","100","100","9.91639778819431","4.3554277557921","5.58529638731182","46148","20050","26098"
"Northern Africa","2014","41444608","20949298","100","100","11.3308808917972","5.0534783808043","6.30928635317704","47171","21227","25944"
"Sub-Saharan Africa","2014","188315294","101286877","100","100","23.502154806299","10.0695080635633","13.5692827447508","442810","205014","237796"
"Oceania","2014","5881238","2887212","100","100","7.95482596879582","3.61804694956118","4.35252666505808","4705","2093","2612"
"Oceania (exc. Australia and New Zealand)","2014","2142684","1112453","100","100","15.1459134655407","6.75045835477847","8.45251345080507","3256","1507","1749"
"Australia and New Zealand","2014","3738554","1774759","100","100","3.84081097548516","1.64956672131443","2.19486483015231","1449","586","863"
"Europe, Northern America, Australia and New Zealand","2014","136869222","63812184","100","100","5.5826080045005","2.01895861000211","3.57085881063928","78061","25793","52269"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","113789831","56980634","100","100","9.98775753662873","4.63938941944319","5.37329693412923","114209","52994","61215"
"World","2014","1217869478","605481056","100","100","11.40495878076","4.99625813798676","6.44088094661856","1397956","606543","791413"
"Least developed countries","2015","192862814","103790659","100","100","20.9896444305945","9.37127736428238","11.7282759936535","405611","195446","210165"
"Landlocked developing countries","2015","96088824","50944247","100","100","20.6403487180081","9.16921162912469","11.5772917268188","198993","93854","105139"
"Small island developing States","2015","11253615","5621783","100","100","12.8502239353381","5.36287866127789","7.52771549887721","14557","6046","8511"
"Europe and Northern America","2015","130848737","61683223","100","100","5.45575494161299","1.98550807473693","3.47715077782251","72702","24519","48184"
"Northern America","2015","48390843","23225515","100","100","6.56821676227681","2.32039640481553","4.25769990902301","32266","10791","21475"
"Europe","2015","82457894","38457708","99.99","99.99","4.80822044017892","1.78319551207868","3.03042877509166","40436","13728","26708"
"Latin America and the Caribbean","2015","107913241","54467329","100","100","12.83434835846","5.36466762356119","7.50996922364694","139175","58597","80578"
"Central and Southern Asia","2015","369138305","189047883","100","100","11.4911035202032","4.94745329706321","6.57618559424037","425168","187525","237643"
"Central Asia","2015","12615583","5973997","100","100","7.62384806155914","3.21294362541539","4.42512210399946","9736","3845","5891"
"Southern Asia","2015","356522722","183073886","100","100","11.6291439202671","5.00400238461636","6.65846048780963","415432","183680","231752"
"Eastern and South-Eastern Asia","2015","318354431","150842668","100","100","6.17152746477356","2.66759786471809","3.51330167610481","198496","80585","117911"
"Eastern Asia","2015","206860811","95300162","100","100","4.20045937245128","1.57483184685773","2.62976896951662","88793","30040","58753"
"South-Eastern Asia","2015","111493620","55542506","100","100","9.7884959629625","4.53979049349638","5.27264216022069","109703","50545","59158"
"Northern Africa and Western Asia","2015","88178884","44243139","100","100","11.2846418049138","4.89564053728353","6.42043340165846","100025","43426","56599"
"Western Asia","2015","46585029","23155699","100","100","11.3300169230167","4.80946602519486","6.55206282135615","53130","22327","30803"
"Northern Africa","2015","41593855","21087440","100","100","11.228990150708","4.99025848280674","6.27002069184608","46895","21099","25796"
"Sub-Saharan Africa","2015","193266471","104059636","100","100","22.588988592128","9.75359942322052","12.96181350564","436751","203986","232765"
"Oceania","2015","5943954","2909402","100","100","7.87920366758499","3.58536443942913","4.30928960185354","4711","2090","2621"
"Oceania (exc. Australia and New Zealand)","2015","2180241","1132310","100","100","14.9604430271733","6.66317517461128","8.35292485408514","3272","1514","1758"
"Australia and New Zealand","2015","3763713","1777092","100","100","3.78547312151112","1.61931300645701","2.16967349556524","1439","576","863"
"Europe, Northern America, Australia and New Zealand","2015","134612450","63460315","100","100","5.40912583830877","1.97525492194185","3.4406671110128","74141","25095","49047"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","113673861","56674816","100","100","9.88719685089334","4.58225802750494","5.32935932292745","112975","52059","60916"
"World","2015","1213644023","607253280","100","100","11.2831788272395","4.93407865756382","6.38058246544129","1377031","600729","776302"
"Least developed countries","2016","197649645","106253810","100","100","20.8309281366665","9.30128816773223","11.6378873124914","412559","198583","213976"
"Landlocked developing countries","2016","97837226","51831241","100","100","20.536936102332","9.11242341719393","11.5295750548582","201595","94894","106701"
"Small island developing States","2016","11278718","5643472","100","100","12.7578890556767","5.32029153536403","7.47737935841981","14480","6021","8459"
"Europe and Northern America","2016","129156255","61678646","100","100","5.3582456654141","1.96510347479762","3.39982319499063","70225","24265","45961"
"Northern America","2016","48262765","23402663","100","100","6.76725477473672","2.38576771337566","4.39196527030133","33065","11180","21885"
"Europe","2016","80893490","38275983","99.99","99.99","4.52357320233132","1.70779996780711","2.82059023844263","37160","13085","24075"
"Latin America and the Caribbean","2016","107848081","54344269","100","100","12.8054740254672","5.30009300190894","7.5453721979414","138806","57759","81047"
"Central and Southern Asia","2016","371288812","190501591","100","100","11.087175911205","4.78567273798595","6.33180512036593","412442","182773","229669"
"Central Asia","2016","12384240","5834148","100","100","7.48225322182317","3.19159513529026","4.30439597578966","9381","3730","5651"
"Southern Asia","2016","358904572","184667443","100","100","11.2129448931173","4.83599252239082","6.40794112609624","403061","179043","224018"
"Eastern and South-Eastern Asia","2016","310480244","149076967","100","100","6.1327548204716","2.62455622833956","3.51743028569602","192100","78355","113745"
"Eastern Asia","2016","199277776","93850686","100","100","4.12845545112095","1.53227160817721","2.60016800655657","83680","28783","54897"
"South-Eastern Asia","2016","111202468","55226281","100","100","9.69729621157944","4.47803170976168","5.24274166524079","108420","49572","58848"
"Northern Africa and Western Asia","2016","88695587","44634881","100","100","11.6403563145764","4.92679579304159","6.74680063049759","103745","44090","59655"
"Western Asia","2016","46945866","23366121","100","100","12.0819100876394","4.93746816425933","7.17989241359493","57113","23131","33982"
"Northern Africa","2016","41749721","21268760","100","100","11.1323103256846","4.91507086329624","6.24794857237186","46632","20959","25673"
"Sub-Saharan Africa","2016","198649600","106987946","100","100","22.3053764594013","9.62755810336636","12.8010613176555","443188","207003","236185"
"Oceania","2016","6008668","2933023","100","100","7.83220275327845","3.56163716872137","4.28583015654149","4735","2093","2642"
"Oceania (exc. Australia and New Zealand)","2016","2218441","1152262","100","100","14.7633032925528","6.56973105623024","8.24775778679873","3285","1519","1766"
"Australia and New Zealand","2016","3790227","1780761","100","100","3.78417717270685","1.61037282094674","2.17731063362722","1450","574","876"
"Europe, Northern America, Australia and New Zealand","2016","132946482","63459407","100","100","5.3130623038149","1.95515061752076","3.36448977054668","71675","24839","46837"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","113420909","56378543","100","100","9.79586146768285","4.52082570199001","5.2989915830361","111705","51091","60614"
"World","2016","1212127247","610157323","100","100","11.2100617538472","4.87485355225447","6.36624270244523","1365244","596339","768905"
"Least developed countries","2017","202637590","108812584","100","100","21.1277910529223","9.37029042357197","11.8687139257892","428927","204881","224046"
"Landlocked developing countries","2017","99672996","52856759","100","100","21.165426336517","9.24809170012229","12.0285760103604","211527","98219","113308"
"Small island developing States","2017","11288638","5654350","100","100","12.6615412104362","5.27050124442391","7.43020084883237","14380","5976","8404"
"Europe and Northern America","2017","128010639","61763608","100","100","5.28334780538997","1.95246311580746","3.33740084162843","68434","24142","44292"
"Northern America","2017","48268252","23618105","100","100","6.93883188014366","2.44766312239013","4.50218859875684","33822","11576","22246"
"Europe","2017","79742387","38145503","99.99","99.99","4.28783435402935","1.64571634181658","2.646473356664","34612","12566","22046"
"Latin America and the Caribbean","2017","107762338","54187837","100","100","12.743050302816","5.20034363903162","7.58213637847039","138057","56506","81551"
"Central and Southern Asia","2017","373694886","192042735","100","100","10.9061734949587","4.684882056363","6.25057464358543","408160","180362","227798"
"Central Asia","2017","12168201","5740306","100","100","7.29085585501743","3.13862740666149","4.16530177867546","8975","3609","5366"
"Southern Asia","2017","361526685","186302429","100","100","11.0295320373578","4.73248685810705","6.32698756475241","399185","176753","222432"
"Eastern and South-Eastern Asia","2017","305072538","147283460","100","100","6.06262374836419","2.57307785910103","3.49854792546926","186492","75892","110600"
"Eastern Asia","2017","194526850","92476150","100","100","4.04800124592497","1.48716896699891","2.56464634137629","79938","27526","52412"
"South-Eastern Asia","2017","110545688","54807310","100","100","9.58588910408686","4.4026545551035","5.20615545300316","106554","48366","58188"
"Northern Africa and Western Asia","2017","89212096","45041049","100","100","11.1724238371567","4.76017960859901","6.44291365475704","100085","42983","57102"
"Western Asia","2017","47175802","23532847","100","100","11.377342119586","4.71248040405577","6.69641845628279","54003","22232","31771"
"Northern Africa","2017","42036294","21508202","100","100","10.9336290782033","4.81236629948419","6.15086298445816","46082","20751","25331"
"Sub-Saharan Africa","2017","204042895","110049176","100","100","22.087269601222","9.5523212714044","12.6558409889034","450683","211254","239429"
"Oceania","2017","6078542","2960624","100","100","7.80767165213481","3.54868603366987","4.27415324639621","4776","2105","2671"
"Oceania (exc. Australia and New Zealand)","2017","2257133","1172758","100","100","14.5698692895507","6.48069962658421","8.14193509872039","3298","1525","1773"
"Australia and New Zealand","2017","3821409","1787866","100","100","3.82269064412111","1.62073105030079","2.20553417153456","1478","580","898"
"Europe, Northern America, Australia and New Zealand","2017","131832048","63551474","100","100","5.24042114155365","1.94313184638878","3.30370883701721","69912","24722","45190"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","112802821","55980068","100","100","9.68509717711086","4.44623312101726","5.26226129656182","109852","49891","59961"
"World","2017","1213873934","613328489","100","100","11.1301635160534","4.82460790806865","6.33612492641134","1356690","593245","763445"
"Least developed countries","2018","207523919","111186114","100","100","20.3367366019878","8.98976389963844","11.449904641752","422692","200810","221882"
"Landlocked developing countries","2018","101570881","53986259","100","100","19.4953358116001","8.50180393582948","11.0877981618226","198298","92188","106110"
"Small island developing States","2018","11296397","5661383","100","100","12.602575279661","5.23058622733266","7.41075162772655","14321","5938","8383"
"Europe and Northern America","2018","127293514","61891683","100","100","5.23883311567841","1.94769922339166","3.29755654059994","67337","24133","43204"
"Northern America","2018","48398278","23842192","100","100","7.07633775123051","2.50376203126356","4.58405309806317","34519","11954","22565"
"Europe","2018","78895236","38049491","99.99","99.99","4.11833902013226","1.59908860615884","2.52328537085998","32818","12179","20639"
"Latin America and the Caribbean","2018","107529515","53906924","100","100","12.5782859557089","5.04973999912829","7.56675610756063","136039","54581","81458"
"Central and Southern Asia","2018","375980903","193106266","100","100","10.6611408154488","4.57339314593253","6.11571724886468","401403","177035","224368"
"Central Asia","2018","11985645","5687787","100","100","7.05739498982694","3.05889608170772","4.01076742889207","8547","3485","5062"
"Southern Asia","2018","363995258","187418479","100","100","10.7814336405401","4.6193192766698","6.19071123561725","392856","173550","219306"
"Eastern and South-Eastern Asia","2018","300610912","145994842","100","100","5.98652115373377","2.51715673487157","3.47811939051076","181333","73591","107742"
"Eastern Asia","2018","190684467","91403405","100","100","3.98552242210792","1.44955105351827","2.53965272487254","77010","26518","50492"
"South-Eastern Asia","2018","109926445","54591437","100","100","9.43960938210797","4.30211639578663","5.1596905757445","104323","47073","57250"
"Northern Africa and Western Asia","2018","89851851","45521323","100","100","10.6773713647823","4.56849357387374","6.13691424419647","96266","41688","54578"
"Western Asia","2018","47374304","23703128","100","100","10.5053606039323","4.40194409585723","6.13040219582617","50026","20914","29112"
"Northern Africa","2018","42477547","21818195","100","100","10.8645937099325","4.7494002093266","6.14437559936374","46240","20774","25466"
"Sub-Saharan Africa","2018","209948657","113416569","100","100","20.8428250794185","9.03828641543169","11.9122045808276","437309","205949","231360"
"Oceania","2018","6142241","2989242","100","100","7.79854202065355","3.53643985697956","4.27722832439778","4821","2118","2703"
"Oceania (exc. Australia and New Zealand)","2018","2295892","1193929","100","100","14.3840621825193","6.38695424937007","8.04851342013918","3311","1530","1781"
"Australia and New Zealand","2018","3846349","1795313","100","100","3.87770557951084","1.63625768943718","2.24512148737107","1510","588","922"
"Europe, Northern America, Australia and New Zealand","2018","131139863","63686996","100","100","5.19815965535519","1.93892085563511","3.26557048243403","68847","24721","44126"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","112222337","55785366","100","100","9.54028520894612","4.34678215371854","5.21617663875148","107634","48603","59031"
"World","2018","1217357593","616826849","100","100","10.841286137515","4.68316088437031","6.18710043991269","1324511","579096","745415"
"Least developed countries","2019","212376865","113572202","100","100","20.5566644838368","9.03721280886853","11.6245047986312","437261","206207","231054"
"Landlocked developing countries","2019","103873583","55270235","100","100","20.5638074081916","8.79663575607088","11.8716018090763","213757","97668","116089"
"Small island developing States","2019","11333445","5671555","100","100","12.4957148959818","5.17474775852525","7.35904835644401","14249","5885","8364"
"Europe and Northern America","2019","127107702","62169927","100","100","5.27244011591455","1.96884978179144","3.310107438431","67566","24505","43061"
"Northern America","2019","48629792","24052967","100","100","7.26922577221056","2.58655970100126","4.6948094762043","35590","12459","23131"
"Europe","2019","78477910","38116960","99.99","99.99","4.04088421546211","1.57883922874785","2.46593830684882","31976","12046","19930"
"Latin America and the Caribbean","2019","107152666","53549270","100","100","12.3443501271546","4.87861332516148","7.50233780718913","133110","52377","80733"
"Central and Southern Asia","2019","377852597","193764598","100","100","10.3656740593103","4.4466847198369","5.94542677787952","392255","172706","219549"
"Central Asia","2019","11824511","5663768","100","100","6.86720966911858","2.99967799518906","3.87916792860452","8192","3403","4789"
"Southern Asia","2019","366028086","188100830","100","100","10.480099287753","4.49022197229837","6.0168945073766","384063","169303","214760"
"Eastern and South-Eastern Asia","2019","296994226","145302983","100","100","5.91641417150834","2.46600338764088","3.45894054296403","176872","71752","105120"
"Eastern Asia","2019","187511649","90715839","100","100","3.92361843565192","1.41622414550304","2.51095035867495","74384","25713","48671"
"South-Eastern Asia","2019","109482577","54587144","100","100","9.31488370372702","4.20814565706599","5.12831875897466","102488","46039","56449"
"Northern Africa and Western Asia","2019","90707077","46088131","100","100","9.96834470551478","4.28723247273697","5.70557335212865","90664","39603","51061"
"Western Asia","2019","47789188","23934602","100","100","9.16138692313329","3.89282815372716","5.28914851565705","43972","18671","25301"
"Northern Africa","2019","42917889","22153529","100","100","10.8677828746303","4.71317051954621","6.18375745843728","46692","20932","25760"
"Sub-Saharan Africa","2019","216132349","116849897","100","100","21.1241927644509","9.09305167793713","12.1415447806542","456036","213475","242561"
"Oceania","2019","6197665","3017455","100","100","7.78152222570316","3.51829322252998","4.27828125110311","4854","2127","2727"
"Oceania (exc. Australia and New Zealand)","2019","2334902","1215246","100","100","14.1859750117973","6.28753603644064","7.94841492060258","3320","1533","1787"
"Australia and New Zealand","2019","3862763","1802209","100","100","3.92121080366892","1.64662076826779","2.2783415999969","1534","594","940"
"Europe, Northern America, Australia and New Zealand","2019","130970465","63972136","100","100","5.23173826087708","1.95977316105882","3.27839000055286","69100","25099","44001"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2019","111817479","55802390","100","100","9.41618922757792","4.25347613396822","5.18476637364018","105808","47572","58236"
"World","2019","1222144282","620742261","100","100","10.7778414126199","4.63324488762133","6.17319846522794","1321360","576546","744814"
"Least developed countries","2020","217019330","115950622","100","100","19.363325796995","8.56851949980525","10.8881012046778","420854","199560","221294"
"Landlocked developing countries","2020","106116586","56548903","100","100","18.682697628878","8.04125840480673","10.7277034596806","198235","91312","106923"
"Small island developing States","2020","11323752","5653504","100","100","12.3756816217673","5.10940044996598","7.30359817962669","14105","5792","8313"
"Europe and Northern America","2020","127169825","62477172","100","100","5.42860047192162","2.03162060651251","3.40389528922111","69528","25412","44116"
"Northern America","2020","48937067","24224049","100","100","7.59550411502719","2.72456379152424","4.88424776812078","37418","13218","24200"
"Europe","2020","78232758","38253123","99.99","99.99","4.07625755112928","1.59253848243922","2.48768079608983","32110","12194","19916"
"Latin America and the Caribbean","2020","106699507","53181704","100","100","12.1560015226554","4.73915543836118","7.45216304330839","130590","50527","80063"
"Central and Southern Asia","2020","379139028","193910013","100","100","10.1156973134615","4.33137559156645","5.80948478248143","384188","168344","215844"
"Central Asia","2020","11686905","5678209","100","100","6.78875402422119","2.99293845888991","3.80721031149359","7988","3404","4584"
"Southern Asia","2020","367452123","188231804","100","100","10.2225776264414","4.37172306966904","5.87654518492728","376200","164940","211260"
"Eastern and South-Eastern Asia","2020","294260186","144663017","100","100","5.85624094528048","2.4203198553957","3.44425729420111","173339","70111","103228"
"Eastern Asia","2020","184878361","89937305","100","100","3.86186742968564","1.37989808820948","2.48539893872014","72090","24838","47252"
"South-Eastern Asia","2020","109381825","54725712","100","100","9.21440207091195","4.12781844097897","5.10766715259583","101249","45273","55976"
"Northern Africa and Western Asia","2020","91784076","46730814","100","100","9.56317087516034","4.11683772535298","5.46884750754062","87969","38556","49413"
"Western Asia","2020","48373471","24206977","100","100","8.43317096341078","3.5986720665029","4.85195950805737","40962","17454","23508"
"Northern Africa","2020","43410605","22523837","100","100","10.8266588124448","4.6734245806453","6.18212593108652","47007","21102","25905"
"Sub-Saharan Africa","2020","222465178","120316433","100","100","19.9448034193086","8.64111852807072","11.4022127632071","443116","208836","234280"
"Oceania","2020","6227429","3043054","100","100","7.74342304987552","3.48874800856785","4.26957049687616","4852","2127","2725"
"Oceania (exc. Australia and New Zealand)","2020","2372468","1235780","100","100","13.9770688590074","6.19142598422497","7.83414741867471","3323","1535","1788"
"Australia and New Zealand","2020","3854961","1807274","100","100","3.91807872164995","1.63648566914019","2.28533296715974","1529","592","937"
"Europe, Northern America, Australia and New Zealand","2020","131024786","64284446","100","100","5.38329912374857","2.02051369596774","3.36959373807839","71057","26004","45053"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2020","111754293","55961492","100","100","9.31517515512226","4.17343455903395","5.16328924586533","104572","46808","57764"
"World","2020","1227745229","624322207","100","100","10.5067438382381","4.50603273027182","6.02787290055002","1293584","563914","729671"
"Least developed countries","2021","221826423","118538403","100","100","20.205380611369","8.82025226742895","11.4864416570099","448687","210034","238653"
"Landlocked developing countries","2021","108546926","57946987","100","100","20.3755267871286","8.61127100945951","11.8664409163173","221036","100231","120805"
"Small island developing States","2021","11295775","5626826","100","100","12.3294075427749","5.06725749512264","7.29913665256285","14023","5717","8306"
"Europe and Northern America","2021","127049358","62719304","100","100","5.6261369358912","2.10533213350533","3.5282329044942","71911","26437","45475"
"Northern America","2021","48941814","24245953","100","100","7.89749936980455","2.86194408414453","5.05000812654271","38904","13898","25006"
"Europe","2021","78107544","38473351","99.99","99.99","4.20279385585121","1.62819560007994","2.57879704176813","33007","12539","20468"
"Latin America and the Caribbean","2021","106285336","52850987","100","100","12.0017413369413","4.63032271556926","7.40570944604495","128495","49057","79438"
"Central and Southern Asia","2021","380560500","193808278","100","100","10.0016195208879","4.25480776737317","5.77136781411855","381462","165275","216187"
"Central Asia","2021","11601221","5744120","100","100","6.81948832266177","3.04195992608907","3.78905454866754","7947","3500","4447"
"Southern Asia","2021","368959279","188064158","100","100","10.1022703940011","4.29182908618853","5.83548621729204","373515","161775","211740"
"Eastern and South-Eastern Asia","2021","292621367","144567370","100","100","5.88249735547997","2.40580654557353","3.48507522669862","173020","69644","103376"
"Eastern Asia","2021","183188867","89576141","100","100","3.81549723982966","1.35223561105174","2.4665970491459","70480","24242","46238"
"South-Eastern Asia","2021","109432500","54991229","100","100","9.33198818670533","4.11960975984386","5.23394021806637","102540","45402","57138"
"Northern Africa and Western Asia","2021","93054287","47489494","100","100","9.12034952200258","3.98345932350038","5.15743462956259","85031","37910","47121"
"Western Asia","2021","49006877","24525132","100","100","7.62724731411635","3.3631243791836","4.27851210329405","37518","16524","20994"
"Northern Africa","2021","44047410","22964362","100","100","10.7939070854359","4.64552974527092","6.17707311706902","47513","21386","26127"
"Sub-Saharan Africa","2021","229128121","123935460","100","100","20.4202494430962","8.80234307673278","11.7210793278366","467197","219149","248048"
"Oceania","2021","6206797","3068385","100","100","7.69113739261584","3.43888576197185","4.26692509861303","4798","2114","2684"
"Oceania (exc. Australia and New Zealand)","2021","2408268","1255275","100","100","13.7601378143469","6.08764541550265","7.71948589174318","3320","1533","1787"
"Australia and New Zealand","2021","3798529","1813110","100","100","3.85374489999735","1.60093686494678","2.25642042168649","1478","581","897"
"Europe, Northern America, Australia and New Zealand","2021","130847887","64532414","100","100","5.57404350405621","2.09116363507539","3.49017840313733","73389","27018","46371"
