"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Adhoc","1985","2197547","1217108","100","100","66.965449053858","23.4742355851873","44.5366779387875","14714","5782","8932"
"World","1985","934094521","490505985","82.1","81.9","19.0663019471182","8.88195697522067","10.2756125201961","1791554","875217","916337"
"Adhoc","1986","2222561","1233094","100","100","63.0163173496324","21.9565336829268","41.9815530503165","13961","5475","8486"
"World","1986","957457837","498288116","83.6","83.4","18.6591457779734","8.71729682499596","10.029277138736","1798218","872548","925670"
"Adhoc","1987","2228664","1236929","100","100","59.1642107310173","20.539877928953","39.4343086887438","13113","5134","7979"
"World","1987","975779147","506276079","83.7","83.5","18.2533900525995","8.5344099358379","9.80263986381282","1792864","867857","925008"
"Adhoc","1988","2237277","1240957","100","100","54.8145324851621","19.182353671204","36.3290556071554","12180","4807","7373"
"World","1988","985939843","512023160","91.8","91.7","18.1093028922881","8.32423485136908","9.86720497243606","1795887","856003","939884"
"Adhoc","1989","2306167","1277359","100","100","50.5352640407083","17.8952223674374","33.2347855510408","11567","4613","6954"
"World","1989","993582773","514871361","94.4","94.2","18.1000542080099","8.26110681793348","9.92090504639518","1808795","854210","954585"
"Adhoc","1990","2391536","1322404","100","100","87.7651041089348","29.6798686457219","59.8619296727805","21163","7968","13195"
"World","1990","1000965600","515231153","100","100","19.4134998324336","8.72829858613818","10.779286073692","1956209","903361","1052849"
"Adhoc","1991","2383177","1315051","100","100","85.8895671157913","28.9168418776724","58.6692548023184","20629","7717","12912"
"World","1991","1008105387","514320160","100","100","18.9388223018335","8.59348911021713","10.4350063046605","1923711","887775","1035935"
"Adhoc","1992","2469777","1360108","100","100","86.4488334227123","28.3117745379585","59.8309801038387","21500","7812","13688"
"World","1992","1014861496","513356255","100","100","19.0008131332388","8.58375318790275","10.5072515997515","1944558","885103","1059454"
"Adhoc","1993","2790732","1533258","100","100","37.1560001995716","13.8058073774115","23.6770739442956","10289","4263","6026"
"World","1993","1019814771","512936795","100","100","18.9390366175117","8.56115905412961","10.4674914223466","1948774","882042","1066731"
"Adhoc","1994","3111909","1704828","100","100","57.0166890226327","18.4949444730336","39.2476272360278","17631","6365","11266"
"World","1994","1023679024","514682520","100","100","21.8852051049461","9.63104938482462","12.3733238128171","2263621","996184","1267437"
"Adhoc","1995","3277111","1790555","100","100","43.6380819828904","15.0185480037858","29.0559115819926","14185","5419","8766"
"World","1995","1029944777","520638189","100","100","18.2360893688804","8.20439432302739","10.1146798679408","1893355","857823","1035532"
"Adhoc","1996","3393844","1849677","100","100","40.5548201309396","13.9903914034789","26.9413487412889","13646","5212","8434"
"World","1996","1037704685","529375603","100","100","18.1944377055787","8.10952145833238","10.1673687422363","1901048","862092","1038956"
"Adhoc","1997","3500362","1902558","100","100","37.5686492019947","13.2774805471596","24.6180341240261","13051","5086","7965"
"World","1997","1048626246","541091464","100","100","17.9396255505759","7.91744809873996","10.1021607855406","1890864","860218","1030645"
"Adhoc","1998","3601596","1953507","100","100","44.736314328652","14.9324103928357","30.2556943810341","16004","5878","10126"
"World","1998","1060832712","553333323","100","100","18.2697391056029","7.91210626584218","10.4402371051775","1944328","879084","1065243"
"Adhoc","1999","3711779","2011612","100","100","32.3993048441203","11.6045057903914","21.03894562","11926","4696","7230"
"World","1999","1073884225","563889599","100","100","17.8956044744186","7.63620499762792","10.3383452000747","1924475","864496","1059979"
"Adhoc","2000","3824782","2073897","100","100","32.8446102810012","11.4629417619275","21.6296074496018","12439","4782","7657"
"World","2000","1090168434","574061802","100","100","17.1355742300309","7.32551814156715","9.8824501563673","1869297","844152","1025145"
"Adhoc","2001","3763722","2047735","100","100","31.8273523680744","11.1305631569618","20.9297491053895","11843","4584","7259"
"World","2001","1109573812","584471291","100","100","16.8754779573009","7.1829401259472","9.7626624512106","1872980","842671","1030309"
"Adhoc","2002","3863171","2115328","100","100","23.5264278935566","8.80133366091238","14.8558454855777","8972","3740","5232"
"World","2002","1131000389","594538327","100","100","16.4880352765849","7.0109457230983","9.54400203372614","1865497","836588","1028909"
"Adhoc","2003","4176265","2304084","100","100","22.5083505752376","8.42541905060935","14.2025943334937","9255","3899","5356"
"World","2003","1152132600","603979788","100","100","16.2304232712122","6.88027016598193","9.41493036976813","1871024","833978","1037046"
"Adhoc","2004","4394854","2444400","100","100","21.5391742057347","8.1161687771965","13.5328402439934","9299","3984","5315"
"World","2004","1171543103","613185135","100","100","16.1821506315589","6.82245777925952","9.42398760988009","1896924","839550","1057374"
"Adhoc","2005","4531810","2538433","100","100","20.9340447154931","7.89095338098512","13.1468323758938","9298","4022","5276"
"World","2005","1189759982","621600482","100","100","15.7438685643648","6.61980475635455","9.18486582649486","1874217","825708","1048509"
"Adhoc","2006","4783039","2691173","100","100","26.6301475060343","9.40681584553812","17.3868869037267","12425","5087","7338"
"World","2006","1204165041","625934742","100","100","15.4383027692666","6.46870215955388","9.02800005315313","1861212","812425","1048787"
"Adhoc","2007","5022028","2833615","100","100","30.5658156211543","10.4266683985936","20.3513439372602","14939","5940","8999"
"World","2007","1212452880","624694997","100","100","15.1886093079673","6.36942250828026","8.87572001049921","1846338","798332","1048006"
"Adhoc","2008","5107763","2887402","100","100","28.7352150866705","10.1785834885045","18.7474541251761","14312","5908","8404"
"World","2008","1218787538","621541950","100","100","14.9904831614764","6.32472611767867","8.72091443912097","1834978","788711","1046268"
"Adhoc","2009","5412310","3061907","100","100","27.1591615934069","10.1914176663262","17.1424497927426","14401","6273","8128"
"World","2009","1223863075","617332369","100","100","15.249776450411","6.40331236933451","8.90347581791143","1878010","793134","1084876"
"Adhoc","2010","5675889","3211820","100","100","28.2795413997582","10.6410653453081","17.8281869568461","15737","6872","8865"
"World","2010","1227087596","611536747","100","100","14.3769134741651","6.1357902777837","8.29200117658413","1777841","752762","1025080"
"Adhoc","2011","5922596","3349457","100","100","29.3851581909152","11.0951379128315","18.4952273765559","17081","7474","9607"
"World","2011","1227871524","607321436","100","100","14.2024322274562","6.07343606386619","8.17866878554649","1759175","739953","1019223"
"Adhoc","2012","6286261","3546524","100","100","30.0516948949067","11.3394658128914","18.9268494442339","18559","8089","10470"
"World","2012","1225502812","605744961","100","100","14.0746469215262","5.99146193425747","8.13190699850313","1740118","728041","1012078"
"Adhoc","2013","6592186","3702306","100","100","26.2673171190113","10.4106252058043","16.0235066352696","17085","7749","9336"
"World","2013","1221855727","605185859","100","100","13.8917411335164","5.90847086259812","8.03071954334573","1711717","717264","994454"
"Adhoc","2014","6890040","3846622","100","100","33.7055720703195","12.9683730283669","21.009660152003","22966","10042","12924"
"World","2014","1217869478","605481056","100","100","13.990597195126","5.92444678347648","8.11422269217851","1717419","719560","997860"
"Adhoc","2015","7234631","4012586","100","100","37.0672763194968","14.2574496535356","23.1397403489827","26610","11524","15086"
"World","2015","1213644023","607253280","100","100","13.897682010495","5.87580025165652","8.06929532634765","1698316","715723","982594"
"Adhoc","2016","7464738","4112440","100","100","37.9468137288972","14.6124243625696","23.6804176785291","28174","12107","16067"
"World","2016","1212127247","610157323","100","100","13.9253487885032","5.84838823066861","8.12447564558045","1697908","715780","982128"
"Adhoc","2017","7711732","4222632","100","100","53.1294806297049","17.9226295817384","35.849365954713","40746","15273","25473"
"World","2017","1213873934","613328489","100","100","13.9175875061253","5.82438050453424","8.1406210762826","1698297","716538","981759"
"Adhoc","2018","7956498","4333085","100","100","57.0714395016583","18.9154883777017","38.8916048229757","45292","16549","28743"
"World","2018","1217357593","616826849","100","100","13.5603434946285","5.64840630621318","7.95688088458161","1658279","698791","959488"
"Adhoc","2019","8193358","4437703","100","100","53.147667237101","17.9271682410305","35.863428716369","43485","16055","27430"
"World","2019","1222144282","620742261","100","100","13.5555801610024","5.60907316408675","7.99133095693146","1663373","698316","965057"
"Adhoc","2020","8428731","4538741","100","100","50.6200524470918","17.3053384227876","33.9013890345496","42676","15846","26830"
"World","2020","1227745229","624322207","100","100","13.1432168702872","5.43847816243861","7.74686989057568","1619488","680924","938563"
"Adhoc","2021","8680817","4647496","100","100","57.9686087506073","19.1067389109042","39.6188569962794","50536","17931","32605"
"World","2021","1234905766","628439278","100","100","13.3247764650684","5.48823140774094","7.87979117473916","1651249","691702","959546"
"Adhoc","2022","8774530","4669103","100","100","28.3204106964189","11.3369183706739","17.1782406376053","24874","10647","14227"
"World","2022","1243842535","634201746","100","100","13.8365828857623","5.63427367980265","8.24878511884504","1726597","716672","1009924"
"Adhoc","2023","8846058","4682982","100","100","28.140496533628","11.1821004851664","17.1501709837397","24935","10532","14403"
"World","2023","1254342087","641279188","100","100","13.3254707334882","5.40390509906024","7.96460560728114","1675425","694960","980465"
"Adhoc","2024","9044332","4774532","100","100","27.9459442508871","11.0527571541686","17.0819901859537","25326","10613","14713"
"World","2024","1265755718","649023947","100","100","13.2114116201337","5.31121699717476","7.94237831767784","1674826","691257","983569"
