CountryName,OfficialName,Code,ISO3Code,UNCode,UNICEFCode,MDGRegion1,MDGRegion1excl,MDGRegion3,MDGRegion4,MDGRegion5,MDGRegion6,UNICEFProgRegion1,UNICEFProgRegion2,MENAEMRORegion,ECACountries,WHORegion1,WBRegion1,WBRegion2,WBRegion3,WBRegion4,WBRegion5,UNPDRegion1,UNPDRegion2,UNPDRegion4,UNPDRegion5,OICRegion1,OICRegion2,OICRegion3,OICRegion4,Countdown.and.COIA.75.Priority.Countries,ECAAfrica,AURegion1,AURegion2,AURECRegion1,AURECRegion2,AURECRegion3,AURECRegion4,AURECRegion5,AURECRegion6,FragileCountries2013,FragileCountries2014,FragileCountries2015,FragileCountries2017,FragileCountries2018,FragileCountries2018OECD1,FragileCountries2018OECD2,FragileCountries2019,FragileCountries2022OECD1,FragileCountries2022OECD2,FragileCountries2025OECD1,FragileCountries2025OECD2,FCSCountries1,FCSCountries2,USAIDcountry,M49Region1,M49Region2,M49Region3,SDGSimpleRegion1,SDGSimpleRegion2,SDGSimpleRegion3,SDGSimpleRegion4,SDGSimpleRegion5,SDGSimpleRegion6,SDGRegion1,SDGRegion2,SDGRegion3,SDGRegion4,SDGRegion5,SDGRegion6,HAC2020,HAC2019,GlobalStrategy,Conflict,UNICEFReportRegion1,UNICEFReportRegion2,Wealthdata1,Wealthdata2,Wealthdata3,WealthdataGlobal,Wealthall1,Wealthall2,Wealthall3,WealthallGlobal,UNRegion,AfricanEconomicCommunity,GAVICountries,SPhumanitarian,SPhighburden,JHUFragile2021,LiST_UNICEFProg,LiST_UNICEFRep,LiST_all,ListSBRESCAP,ListSBR,EAPRORegion1,EAPRORegion2,EAPRORegion3,EAPRORegion4,EAPRORegion5,EAPRORegion6,EAPRORegion7,EAPRORegion8,EAPRORegion9,EECA,SDGRCRegion1,SDGRCRegion2,SDGRCRegion3,SDGRCRegion4,SDGRCRegion5,SDGRCRegion6,SDGRCRegion7,SDGRCRegion8,SDGRCRegion9,SDGRCRegion10,SDGRCRegion11,SDGRCRegion12,SDGRCRegion13,SDGRCRegion14,SDGRCRegion15,SDGRCRegion16,SDGRCRegion17,SDGRCRegion18,SDGRCRegion19,SDGRCRegion20,SDGRCRegion21,SDGRCRegion22,SDGRCRegion23,SDGRCRegion24,SDGRCRegion25,SDGRCRegion26,SDGRCRegion27,SDGRCRegion28,SDGRCRegion29,SDGRCRegion30,SDGRCRegion31,SDGRCRegion32,pop01950,pop01951,pop01952,pop01953,pop01954,pop01955,pop01956,pop01957,pop01958,pop01959,pop01960,pop01961,pop01962,pop01963,pop01964,pop01965,pop01966,pop01967,pop01968,pop01969,pop01970,pop01971,pop01972,pop01973,pop01974,pop01975,pop01976,pop01977,pop01978,pop01979,pop01980,pop01981,pop01982,pop01983,pop01984,pop01985,pop01986,pop01987,pop01988,pop01989,pop01990,pop01991,pop01992,pop01993,pop01994,pop01995,pop01996,pop01997,pop01998,pop01999,pop02000,pop02001,pop02002,pop02003,pop02004,pop02005,pop02006,pop02007,pop02008,pop02009,pop02010,pop02011,pop02012,pop02013,pop02014,pop02015,pop02016,pop02017,pop02018,pop02019,pop02020,pop02021,pop02022,pop02023,pop02024,pop02025,pop02026,pop02027,pop02028,pop02029,pop02030,pop02031,pop02032,pop02033,pop02034,pop02035,pop02036,pop02037,pop02038,pop02039,pop02040,pop02041,pop02042,pop02043,pop02044,pop02045,pop02046,pop02047,pop02048,pop02049,pop02050,pop02051,pop02052,pop02053,pop02054,pop02055,pop02056,pop02057,pop02058,pop02059,pop02060,pop02061,pop02062,pop02063,pop02064,pop02065,pop02066,pop02067,pop02068,pop02069,pop02070,pop02071,pop02072,pop02073,pop02074,pop02075,pop02076,pop02077,pop02078,pop02079,pop02080,pop02081,pop02082,pop02083,pop02084,pop02085,pop02086,pop02087,pop02088,pop02089,pop02090,pop02091,pop02092,pop02093,pop02094,pop02095,pop02096,pop02097,pop02098,pop02099,pop1to41950,pop1to41951,pop1to41952,pop1to41953,pop1to41954,pop1to41955,pop1to41956,pop1to41957,pop1to41958,pop1to41959,pop1to41960,pop1to41961,pop1to41962,pop1to41963,pop1to41964,pop1to41965,pop1to41966,pop1to41967,pop1to41968,pop1to41969,pop1to41970,pop1to41971,pop1to41972,pop1to41973,pop1to41974,pop1to41975,pop1to41976,pop1to41977,pop1to41978,pop1to41979,pop1to41980,pop1to41981,pop1to41982,pop1to41983,pop1to41984,pop1to41985,pop1to41986,pop1to41987,pop1to41988,pop1to41989,pop1to41990,pop1to41991,pop1to41992,pop1to41993,pop1to41994,pop1to41995,pop1to41996,pop1to41997,pop1to41998,pop1to41999,pop1to42000,pop1to42001,pop1to42002,pop1to42003,pop1to42004,pop1to42005,pop1to42006,pop1to42007,pop1to42008,pop1to42009,pop1to42010,pop1to42011,pop1to42012,pop1to42013,pop1to42014,pop1to42015,pop1to42016,pop1to42017,pop1to42018,pop1to42019,pop1to42020,pop1to42021,pop1to42022,pop1to42023,pop1to42024,pop1to42025,pop1to42026,pop1to42027,pop1to42028,pop1to42029,pop1to42030,pop1to42031,pop1to42032,pop1to42033,pop1to42034,pop1to42035,pop1to42036,pop1to42037,pop1to42038,pop1to42039,pop1to42040,pop1to42041,pop1to42042,pop1to42043,pop1to42044,pop1to42045,pop1to42046,pop1to42047,pop1to42048,pop1to42049,pop1to42050,pop1to42051,pop1to42052,pop1to42053,pop1to42054,pop1to42055,pop1to42056,pop1to42057,pop1to42058,pop1to42059,pop1to42060,pop1to42061,pop1to42062,pop1to42063,pop1to42064,pop1to42065,pop1to42066,pop1to42067,pop1to42068,pop1to42069,pop1to42070,pop1to42071,pop1to42072,pop1to42073,pop1to42074,pop1to42075,pop1to42076,pop1to42077,pop1to42078,pop1to42079,pop1to42080,pop1to42081,pop1to42082,pop1to42083,pop1to42084,pop1to42085,pop1to42086,pop1to42087,pop1to42088,pop1to42089,pop1to42090,pop1to42091,pop1to42092,pop1to42093,pop1to42094,pop1to42095,pop1to42096,pop1to42097,pop1to42098,pop1to42099
Afghanistan,Afghanistan,67,AFG,4,AFG,Southern Asia,Southern Asia excluding India,"",Least developed countries,"",LLDC,South Asia,Programme countries,MENAEMRO,"",Eastern Mediterranean,"Middle East, North Africa, Afghanistan and Pakistan","Middle East, North Africa, Afghanistan and Pakistan (excluding high-income)",Low income,Low income,Low and middle income,Asia,"",Least developed countries,Excluding China,OIC,Asia/other,OIC Low income,"",Countdown,"","","","","","","","","",Fragile,Fragile,Fragile,Fragile,Fragile,Fragile,Extremely Fragile,Fragile,Fragile,Extremely fragile,Extreme to high fragility,Extreme fragility,Fragile and Conflict-affected Situation,Conflict,USAID,Asia,Southern Asia,"",Central and Southern Asia,Southern Asia,Least developed countries,Landlocked developing countries,"","",Central and Southern Asia,Asia,Southern Asia,Southern Asia,Least Developed Countries (LDCs),Landlocked developing countries (LLDCs),HAC,HAC,Global Strategy,Conflict,South Asia,"",South Asia,"",Low income,Low and middle income,South Asia,"",Low income,Low and middle income,Asia-Pacific Group,"",GAVI,Humanitarian,High burden,Fragile,South Asia,South Asia,LiST,LiSTSBR,LiSTSBR,"","","","","","","","","","","","","","","","",ESCAP_SAARC (SAARC),ESCAP_LDC (LDC_E),ESCAP_LLDC (LLDC_E),ESCAP_South and South-West Asia (SSWA),ESCAP_All countries,"","","","","","","","","","","","","",ESCAP_Countries with Special Needs,"",ESCAP_WB Low Income Economies,"","","","","",314667,316918,323560,330288,336357,343200,350560,357741,365265,372795,381389,390526,400424,411001,421832,432900,444936,457336,470442,483838,496838,510903,524586,539541,555725,570860,585207,599162,612321,623462,618438,581701,503507,493003,495094,518734,528378,530453,534052,552449,574953,577743,605500,692120,779229,825612,858437,887533,912379,939333,963469,937797,947805,1002431,1027932,1030934,1055444,1071268,1060720,1093346,1116095,1137636,1179371,1209463,1236012,1268026,1280968,1300918,1322091,1345413,1369740,1394560,1403114,1410600,1435730,1453093,1467261,1486207,1502703,1511299,1526733,1544713,1561092,1576360,1597233,1611068,1623286,1634002,1636881,1643944,1659234,1669982,1681301,1690116,1703511,1713988,1728982,1742404,1755746,1765175,1777203,1784155,1788933,1798943,1809041,1819911,1830401,1841350,1851232,1858088,1861846,1864257,1865022,1869822,1872449,1880565,1887437,1885056,1884323,1885214,1886434,1888586,1887266,1885344,1888383,1888433,1883491,1881143,1879148,1876108,1879256,1877372,1872546,1867734,1863973,1864165,1861914,1856802,1855349,1851305,1846510,1843129,1838671,1833970,1828686,1823989,1820009,1815314,1811574,1806217,983823,988590,989834,996085,1007776,1027445,1052625,1079013,1106200,1132939,1163102,1194996,1228645,1263929,1300842,1339500,1380225,1421764,1465636,1511103,1558728,1608292,1656892,1708391,1761897,1816075,1869262,1918319,1968435,2011115,1992779,1880141,1638642,1605272,1613352,1677005,1686700,1694360,1712222,1781683,1866244,1877339,1966064,2249546,2546687,2727239,2869939,3001677,3122318,3241028,3349714,3290791,3356297,3592638,3725588,3765825,3879654,3956910,3891544,3992325,4062073,4126000,4282974,4402401,4515637,4659857,4727866,4812667,4906820,5003001,5104098,5222636,5247146,5259140,5353517,5454183,5552304,5644138,5722745,5793068,5861297,5929110,5995275,6056891,6121371,6184660,6248584,6311639,6372254,6420233,6462615,6505874,6543987,6578361,6622990,6664213,6707437,6760555,6812088,6866159,6926022,6969384,7003991,7042554,7079957,7118810,7159448,7204976,7250734,7290940,7321645,7350980,7371519,7395484,7415570,7437839,7460352,7475006,7486901,7502894,7510605,7520134,7517601,7519305,7526483,7525323,7515861,7509709,7506079,7495480,7497224,7492900,7479318,7465464,7450159,7445800,7435594,7417808,7411575,7400993,7389669,7384836,7370758,7354744,7338503,7320216,7300162,7281081,7264958,7250386
Angola,Angola,1,AGO,24,ANG,Sub-Saharan Africa,Sub-Saharan Africa,South Africa,Least developed countries,"","",Eastern and Southern Africa,Programme countries,"","",Africa,Sub-Saharan Africa,Sub-Saharan Africa (excluding high-income),Middle income,Lower middle income,Low and middle income,Africa,Sub-Saharan Africa,Least developed countries,Excluding China,"","","","",Countdown,Southern Africa,Africa,Southern Africa,"","","",Economic Community of Central African States (ECCAS),Southern African Development Community (SADC),"",Fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Fragile,Other Fragile,Non-fragile,Fragile,Other fragile,Extreme to high fragility,High fragility,non-FCS,"","",Africa,Middle Africa,"",Sub-Saharan Africa,"",Least developed countries,"","","",Sub-Saharan Africa,Sub-Saharan Africa,Middle Africa,Sub-Saharan Africa (inc. Sudan),Least Developed Countries (LDCs),"",HAC,HAC,"",Non conflict,Sub-Saharan Africa,Eastern and Southern Africa,Sub-Saharan Africa,Eastern and Southern Africa,Lower middle income,Low and middle income,Sub-Saharan Africa,Eastern and Southern Africa,Lower middle income,Low and middle income,African Group,Economic Community of Central African States,GAVI,Non-humanitarian,High burden,"",Eastern and Southern Africa,Eastern and Southern Africa,LiST,"",LiSTSBR,"","","","","","","","","","",ECA_Southern Africa,ECA_All countries,"","","","","","","","","",ECA_African Union Commission,ECA_ECCAS,ECA_SADC,"","","","",ECA_Oil producing economies,ECA_Least developed countries,"","",ECA_Oil LDCs,ECA_Sub-Saharan Africa,"","","","","","","","",174087,179650,185802,192502,199156,205720,212147,218397,224444,230284,235934,241402,245321,248694,251902,254934,257761,260328,262575,264495,266103,267510,271297,278970,288273,297682,307406,317494,329120,341811,355491,370615,386548,403368,421727,440424,458830,475148,491362,507504,522959,539075,551664,565101,580414,596228,612121,628422,644763,664024,684938,708336,732801,759650,788318,818257,848208,878588,909425,941134,971448,1001500,1032065,1062390,1091265,1116778,1141077,1166775,1193320,1220064,1248591,1275796,1299693,1323434,1349239,1372214,1401387,1429115,1459468,1489525,1512081,1536719,1560507,1587026,1614066,1640865,1666445,1684264,1712048,1736256,1761906,1779503,1797511,1816066,1836016,1855344,1876313,1896076,1916445,1935972,1954636,1971760,1988796,2004181,2019802,2034479,2049909,2063452,2078390,2092256,2106006,2119553,2131765,2143715,2155633,2168277,2180638,2191481,2203802,2214229,2224461,2232945,2240884,2248742,2257437,2263366,2268613,2272367,2277017,2278842,2281009,2283738,2286525,2288428,2290294,2293678,2297797,2301858,2306253,2310484,2314367,2317018,2319493,2322781,2323533,2323871,2320616,2320305,2317369,2313906,559078,558457,559586,567340,584255,605857,628495,651782,674796,697348,719324,740558,757020,772875,787920,802441,816072,828725,840654,851712,861776,883177,903168,922242,941652,964270,991962,1024230,1059936,1097881,1138942,1183743,1232481,1284539,1339679,1398672,1461191,1524059,1585957,1647226,1707098,1767166,1825302,1881114,1936705,1993079,2049189,2107158,2166377,2227077,2291881,2362979,2442303,2531831,2631475,2739804,2854943,2976111,3102091,3230982,3362168,3494676,3626681,3758087,3887891,4013775,4135320,4251817,4362384,4469147,4575830,4683091,4794033,4902657,5008035,5110480,5208904,5308743,5414248,5523858,5639147,5753406,5862245,5966515,6066235,6167569,6271941,6378157,6479650,6577609,6675023,6770798,6866674,6957002,7040003,7117392,7192704,7272461,7353448,7435439,7518266,7599087,7676543,7752138,7823564,7891922,7957884,8020491,8082757,8143147,8202443,8260348,8318226,8372907,8426325,8477489,8526751,8575732,8624199,8672667,8721098,8767050,8810531,8850514,8887967,8922527,8952904,8980767,9007458,9030838,9048435,9065921,9078097,9088060,9097185,9108249,9119996,9132912,9144941,9161621,9180137,9197459,9212840,9224771,9235308,9245473,9253331,9256708,9255147,9251811
Anguilla,Anguilla,660,AIA,660,AIA,"","","","","","",Latin America and Caribbean,Programme countries,"","",Americas,"","","","","",Latin America and the Caribbean,"",Excluding least developed countries,Excluding China,"","","","","","","","","","","","","","","","","","","","","","",Non-fragile,"",Medium ro low fragile,"","","","",Americas,Latin America and the Caribbean,Caribbean,Latin America and the Caribbean,"","",Small island developing States,"","",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,Latin America and the Caribbean,"",Small island developing States (SIDS),"","","","",Latin America and Caribbean,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",ECLAC_All countries,"","","",ECLAC_Carribean,"","","","","","","","","","","","","","","","","","","","","","","","","","",237,245,255,262,264,262,256,246,236,228,220,222,225,226,227,226,223,220,215,208,200,193,187,179,172,171,170,168,167,165,163,162,162,160,156,154,152,150,152,171,163,164,160,160,159,164,163,166,171,176,178,193,171,163,163,159,156,162,168,172,175,175,170,145,143,149,153,147,152,157,153,151,128,130,134,136,137,138,139,139,140,140,140,140,138,137,136,134,132,130,127,125,123,121,118,115,113,110,107,105,102,100,98,97,96,95,94,94,94,94,94,93,93,93,92,91,90,89,88,88,86,85,84,83,81,80,79,78,77,75,74,73,72,71,70,69,69,68,67,67,66,66,65,65,65,64,64,64,63,63,586,678,774,875,937,959,935,901,867,838,813,805,805,806,808,811,811,808,801,793,785,775,762,746,724,697,672,658,648,638,623,610,604,606,615,630,648,665,686,716,748,773,780,765,742,730,731,744,763,782,808,853,884,874,849,813,792,790,797,809,825,844,835,726,705,695,678,625,624,631,617,615,529,539,544,552,555,551,552,554,553,555,557,559,559,559,557,553,545,538,530,523,516,508,499,490,480,468,456,446,436,425,416,408,398,391,386,383,380,378,376,376,374,373,371,369,366,364,361,358,355,353,349,345,339,335,330,325,320,315,310,306,301,295,290,287,283,279,276,273,271,268,266,265,263,262,260,258,257,255
Albania,Albania,146,ALB,8,ALB,"","","","","","",Europe and Central Asia,Programme countries,"","",Europe,Europe and Central Asia,Europe and Central Asia (excluding high-income),Middle income,Upper middle income,Low and middle income,Europe,"","","",OIC,Asia/other,OIC Lower middle income,OIC Middle income,"","","","","","","","","","",Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,Non-fragile,"",Non-fragile,Non-fragile,"",Medium ro low fragile,"",non-FCS,"","",Europe,Southern Europe,"",Europe and Northern America,Europe,"","","Europe, Northern America, Australia and New Zealand","Australia and New Zealand, Central Asia, Europe and North America",Europe and Northern America,Europe,Southern Europe,"","","","","","",Non conflict,Europe and Central Asia,Eastern Europe and Central Asia,Europe and Central Asia,Eastern Europe and Central Asia,Upper middle income,Low and middle income,Europe and Central Asia,Eastern Europe and Central Asia,Upper middle income,Low and middle income,Eastern European Group,"","",Non-humanitarian,Non-high burden,"",Europe and Central Asia,Eastern Europe and Central Asia,LiST,"",LiSTSBR,"","","","","","","","","",EECA,"",ECE_All countries,"",ECE_West Balkans (ST7),"","","","","","","","","","","","","","","","","","","","","","","","","","","","",42957,44530,46229,48614,50899,52661,53630,56036,58505,60951,62962,64245,62988,63312,63362,63364,64122,66037,68359,69755,69168,69826,70522,70835,71457,72075,71779,71914,71505,71700,70489,71227,72844,74207,75905,77428,78601,79631,81070,83036,83098,81240,79024,76256,74698,72654,69273,64971,61182,57484,54389,51577,48325,47846,44867,42123,39248,37304,36178,36018,35730,35616,36908,37744,37646,35966,34324,33002,31490,30849,30099,29749,28968,28621,28140,27301,26480,25744,25011,24278,23535,22814,22112,21434,20741,20101,19508,18937,18438,18011,17643,17358,17129,16939,16763,16629,16506,16329,16143,15907,15628,15313,15005,14650,14290,13945,13611,13320,13046,12776,12496,12226,11978,11718,11482,11238,11012,10796,10581,10396,10218,10067,9916,9789,9693,9590,9524,9463,9401,9354,9294,9241,9155,9066,8967,8859,8764,8639,8513,8375,8238,8113,7993,7877,7755,7643,7536,7426,7336,7250,141658,146139,152040,158876,166204,173009,178243,186594,198279,211077,223910,234481,237135,237961,239640,242712,248450,256128,264320,271819,272876,270017,266955,264767,264482,265610,266943,268348,269508,272216,274960,276060,277726,279743,283489,289460,296522,301828,304481,308398,311315,311165,307829,299133,285972,272505,261024,252204,245469,238898,231450,223920,215210,205850,195683,184607,173729,164376,156183,148590,142209,137744,136842,138020,140579,143459,144854,143885,140162,134635,128684,124052,119648,117054,114827,111899,108895,105873,102969,100106,97349,94619,91967,89337,86688,84057,81535,79058,76677,74468,72382,70572,69023,67789,66795,66029,65349,64762,64262,63719,63102,62346,61482,60446,59277,58018,56720,55427,54141,52940,51786,50691,49647,48619,47592,46602,45652,44766,43878,43031,42237,41493,40794,40158,39592,39046,38597,38247,37944,37708,37516,37307,37094,36857,36585,36286,35948,35584,35209,34778,34315,33819,33303,32791,32298,31827,31367,30919,30472,30042
Andorra,Andorra,167,AND,20,AND,"","","","","","",Non-programme countries,"","","",Europe,Europe and Central Asia,"",High income,High income,"",Europe,"","","","","","","","","","","","","","","","","","","","","","",Non-fragile,"","",Non-fragile,"",Medium ro low fragile,"",non-FCS,"","",Europe,Southern Europe,"",Europe and Northern America,Europe,"","","Europe, Northern America, Australia and New Zealand","Australia and New Zealand, Central Asia, Europe and North America",Europe and Northern America,Europe,Southern Europe,"","","","","","","",Europe and Central Asia,Western Europe,"","","","","","","","",Western European and Others Group (WEOG),"","",Non-humanitarian,Non-high burden,"","","","","","","","","","","","","","","","","",ECE_All countries,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89,94,90,86,86,96,111,128,147,168,185,202,219,241,266,287,308,325,341,360,385,417,459,485,510,504,497,496,496,503,536,547,547,552,540,547,548,573,590,627,633,679,760,785,811,799,795,811,832,846,748,736,699,651,748,798,817,805,852,830,847,798,767,668,659,653,600,577,535,518,514,519,528,552,559,567,573,578,583,585,587,587,585,582,579,575,571,565,560,553,546,536,529,519,510,497,485,474,462,450,439,429,419,413,406,400,397,395,394,393,393,394,393,392,390,388,385,384,382,379,375,372,370,367,364,361,357,354,349,343,338,333,327,322,316,312,308,304,302,299,296,295,292,290,288,287,285,284,282,281,410,403,371,344,338,390,452,522,601,686,775,858,940,1017,1096,1163,1222,1291,1362,1433,1517,1618,1736,1872,2011,2147,2271,2357,2388,2351,2224,1985,1674,1744,1943,2017,1859,1900,1874,1803,1954,2177,2439,2611,2689,2684,2688,2657,2629,2665,2737,2782,2752,2723,2855,3000,3090,3058,3048,3020,3025,3029,3029,2953,2804,2718,2538,2458,2428,2234,2177,2047,1940,1827,1902,2064,2297,2450,2457,2443,2435,2423,2408,2393,2381,2369,2362,2333,2318,2297,2279,2249,2227,2193,2160,2118,2077,2037,1995,1955,1912,1870,1819,1776,1729,1688,1655,1627,1607,1592,1582,1576,1574,1572,1572,1570,1566,1571,1563,1555,1545,1538,1535,1526,1517,1506,1492,1481,1461,1441,1423,1404,1384,1359,1338,1320,1303,1283,1265,1247,1229,1217,1205,1193,1181,1171,1164,1156,1148,1141
United Arab Emirates,United Arab Emirates,66,ARE,784,UAE,Western Asia,Western Asia,"","","","",Middle East and North Africa,Programme countries,MENAEMRO,"",Eastern Mediterranean,"Middle East, North Africa, Afghanistan and Pakistan","",High income,High income,"",Asia,"",Excluding least developed countries,Excluding China,OIC,Arab,OIC High income: nonOECD,OIC High income,"","","","","","","","","","","","","","","",Non-fragile,"","",Non-fragile,"",Medium ro low fragile,"",non-FCS,"","",Asia,Western Asia,"",Northern Africa and Western Asia,Western Asia,"","","","",Northern Africa and Western Asia,Asia,Western Asia,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","","","","","",Non conflict,Middle East and North Africa,"","","","","","","","","",Asia-Pacific Group,"","",Non-humanitarian,Non-high burden,"","","","","","","","","","","","","","","","","","","","","","","","","","",ESCAP_Other Area (OTH_REGION),"","","","","","","","","","","","","","","","",ESCWA_Arab countries,ESCWA_Gulf Cooperation Council (GCC),"","",ESCWA_Arab High-Income Countries (HICs),2974,3132,3272,3412,3555,3701,3862,4036,4231,4457,4693,4942,5202,5480,5748,5951,6033,5961,5684,7154,8524,9652,10787,11933,13095,14274,15415,18768,22133,25424,28512,30989,33193,35194,37052,38727,40624,41929,43165,44551,45862,46202,47130,46761,48504,44958,44318,45845,48777,53198,56358,58633,61483,64559,65823,65777,60953,62265,63345,73571,77238,80873,86208,91080,93294,94851,96650,98138,96018,95147,98669,92066,96090,104211,107687,113431,118687,123562,128402,132890,137226,141607,145653,149263,152516,155149,157542,159484,161426,162814,164087,165314,166494,167697,168868,170004,171039,172276,173683,175374,177000,178977,181173,183652,186303,188721,191548,194427,197478,200589,203900,207472,211120,214858,218354,221711,225208,228620,231666,234871,237333,240130,242454,244877,247285,249631,251976,254439,256546,259020,261430,264068,266672,269170,271499,274090,277147,280362,283496,286903,289671,292794,296130,299629,302997,306486,309962,313338,317110,320357,9664,10125,10596,11094,11601,12032,12378,12698,13060,13526,14136,14907,15841,16916,18099,19249,20039,19962,18385,19227,23462,29198,35555,41121,45503,49423,53104,62601,74689,87879,100524,110242,120174,130089,139106,146641,151888,157072,162721,167618,171760,174501,175998,176764,176606,175273,172636,176603,186664,199134,211736,220387,225162,229696,235172,240938,244227,257243,281799,300837,311383,319315,331473,345829,362444,382059,402041,413835,419370,425369,424552,429219,444482,461055,459122,471870,483280,496866,513833,531990,550127,568022,585840,603342,620147,636025,650435,663109,674138,683707,692028,699181,705461,711028,716163,721204,726149,730973,735753,740699,746077,752058,758713,766147,774373,783521,793371,803730,814612,825879,837717,850142,863156,876825,891101,905748,920311,934683,948809,962521,975951,988731,1000661,1011954,1022474,1032634,1042565,1052283,1062070,1071695,1081244,1090918,1100713,1110881,1121294,1131630,1141902,1152422,1163590,1175539,1188302,1201234,1213915,1226705,1239648,1252973,1266802,1280841,1294854,1309038
Argentina,Argentina,106,ARG,32,ARG,Latin America and the Caribbean,Latin America and the Caribbean,"","",Latin America,"",Latin America and Caribbean,Programme countries,"","",Americas,Latin America and the Caribbean,Latin America and the Caribbean (excluding high-income),Middle income,Upper middle income,Low and middle income,Latin America and the Caribbean,"",Excluding least developed countries,Excluding China,"","","","","","","","","","","","","","",Non-fragile,Non-fragile,Non-fragile,Non-fragile,"",Non-fragile,"",Non-fragile,Non-fragile,"",Medium ro low fragile,"",non-FCS,"","",Americas,Latin America and the Caribbean,South America,Latin America and the Caribbean,"","","","","",Latin America and the Caribbean,Latin America and the Caribbean,South America,Latin America and the Caribbean,"","","","","",Non conflict,Latin America and Caribbean,"",Latin America and Caribbean,"",Upper middle income,Low and middle income,Latin America and Caribbean,"",Upper middle income,Low and middle income,Latin American and Caribbean Group (GRULAC),"","",Non-humanitarian,Non-high burden,"",Latin America and the Caribbean,Latin America and Caribbean,LiST,"",LiSTSBR,"","","","","","","","","","","",ECLAC_All countries,"","","",ECLAC_Latin America,"","","","","","","","","","","","","","","","","","","","","","","","","","",418267,426341,432833,438484,442890,447411,452909,456600,456512,463772,469297,471889,476860,480704,482362,479617,479517,487781,500475,515656,531691,546162,562130,578798,597817,618647,636772,654361,664897,670266,671692,670737,668980,666236,668281,667228,672508,677759,688262,693626,705427,711687,715916,721535,725770,721113,712482,705023,704075,709679,707710,701932,700416,697268,699595,707043,709748,709757,733749,736016,745944,749502,731533,743039,764572,761324,733848,711548,682386,627296,540466,525447,496409,498886,502337,504039,506129,507958,509349,511351,513738,515644,517551,519485,520854,521444,521982,522132,521059,518745,515594,511304,506660,502189,497031,491554,485000,477981,470659,463618,456258,448046,440246,432069,424628,417233,409897,403325,397941,394148,390713,388367,386676,385822,384984,384432,384403,384090,383428,382404,381374,379585,378048,375641,372685,369956,366426,362950,358489,354372,350015,345147,340342,335993,331482,327195,323112,319398,316004,312479,308570,305689,303133,301032,299277,297323,295808,294538,293394,292108,1554545,1588012,1618054,1644538,1671223,1696352,1717368,1736940,1755116,1769737,1784799,1801757,1817072,1836005,1855109,1869657,1880099,1885215,1891673,1907908,1939850,1988496,2045266,2106981,2170847,2238599,2309146,2380959,2454426,2522407,2579142,2621905,2647426,2658641,2660963,2659850,2658652,2660266,2669578,2686743,2710613,2740319,2772415,2801339,2827988,2851436,2865427,2867570,2856690,2837278,2821808,2815184,2811996,2808688,2800002,2789570,2789267,2797719,2809426,2835007,2868262,2901667,2941110,2957838,2959092,2974268,2990022,2996112,2978712,2916471,2802044,2631257,2438957,2254451,2101883,2029392,2006244,2003062,2014314,2021844,2028920,2036402,2044066,2052048,2060254,2067823,2074148,2079131,2082511,2083704,2082150,2077213,2068109,2055027,2039253,2021499,2002205,1981363,1958180,1932634,1905302,1876884,1847481,1817256,1786221,1754612,1723515,1693085,1663758,1636370,1611956,1591404,1574946,1562422,1553114,1546502,1541990,1539146,1537312,1535716,1533909,1531278,1527346,1522270,1516057,1508112,1498785,1487971,1475639,1462042,1446955,1430825,1413583,1395508,1377230,1358774,1340598,1323128,1306329,1290450,1275513,1260965,1246937,1233777,1221795,1211706,1203101,1195402,1188642,1182570
