"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5","X2025.5","X2026.5","X2027.5","X2028.5","X2029.5","X2030.5"
"Afghanistan","AFG","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.584182032275,200.614191742686,199.026845510331,196.728494621358,194.054868366209,191.007703318596,188.030493673405,184.742421133291,181.534305343805,178.203972049773,175.312435522062,172.204527104888,168.858368132329,165.72639735106,162.677194894574,159.396744718251,156.170201597391,152.721538802927,149.116965411551,145.877623486788,142.640424249126,139.252393256079,135.688417989593,132.359435503802,128.929937161443,125.476108438105,121.928350573898,118.58915194998,115.334163375015,112.086356479721,108.848824069229,105.766410796444,102.708246982574,99.7629330491056,96.9359499703601,94.3545162510889,91.9195164097057,89.5824595386689,87.2492448574821,84.8556305687776,82.4180764507419,79.9575086326671,77.5307053529778,75.0182644775733,72.500445666733,69.9943112270579,67.4597785532252,64.9317136784802,62.2511888548775,59.6430217289797,57.0675292705193,54.4777311063128,51.8619945511925,49.2356596743684,46.6099627611972,44.2629862524143,41.9689333726188,39.7952148149635,37.7210962171776,35.6303581502748,33.6237039152378,31.6950057277206,29.870342561228,27.9886213150438,26.2173191346218,24.7194833662424,23.1449789589178,21.7331094415018,20.4600194517387,19.3257921248616
"Afghanistan","AFG","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.51474677852,232.551334400569,228.850098594949,225.140062532585,221.353589397961,217.668062077735,213.892059556668,210.142145116381,206.28806131571,202.577656827808,198.761295007671,194.958195230136,191.030869200696,187.240028559705,183.247539227408,179.287779469599,175.356102644711,171.234229927124,166.997074564246,162.658658767031,158.395448664035,154.079217461488,149.782909926532,145.692037060395,141.598438613248,137.475333739548,133.288869365514,129.168669566004,125.100243813667,121.07660824235,117.312344008537,113.749668938925,110.364661855277,107.087005944666,104.038363326091,101.134511592138,98.4005167916042,95.7292167455821,93.1451826604033,90.5863403944566,88.0478201239737,85.4358752736348,82.7858235027104,80.1045876764341,77.4017077289817,74.7100319934685,72.0262387031287,69.3774985674357,66.8043054068302,64.3118493183459,61.8706656814828,59.5356980421896,57.298727676225,55.1439993629547,53.1275564529203,51.2405311700977,49.4771688324887,47.8649494820855,46.2596195061124,44.8239147944161,43.4163619359471,42.1408304724124,40.8196575633106,39.6255650394772,38.4291206284543,37.3133912353553,36.2681529691324,35.1983692540519,34.1190739618307,33.0519110589421
"Afghanistan","AFG","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.696585562852,270.927983473878,264.130263113511,258.114666625083,252.868174117193,248.311795494052,243.883532166004,239.95500776533,235.743637679217,231.635438423133,227.649747262124,223.480380996321,219.155854831754,214.069990251973,209.153790109468,204.075786978383,198.897092837118,193.990883894438,188.616557065088,183.657180896233,178.528858339377,173.375457956049,168.147279622036,162.593571364096,157.125667607694,151.648800306077,146.180693536218,140.983101846059,136.046957447699,131.163977467247,126.535094125735,122.263373509536,118.381947902374,114.827488217065,111.459615962162,108.353721710083,105.306825669035,102.439760098725,99.601433474824,96.8242716063269,94.0853392009697,91.3354104939992,88.466856805564,85.5503926172496,82.6842200505494,79.8933272414216,77.0860471314007,74.3809896748303,71.8090443214764,69.371441089014,67.1553332519353,65.0689210549919,63.1304000925967,61.3675252907801,59.7898165452171,58.387979998132,57.1887129420617,56.309450764302,55.8385472104872,55.4488552445729,55.1260245590769,55.2058922533134,55.2444320684901,55.1085790891487,54.8293243056249,55.0903597927165,54.9350367355559,55.0203507414822,55.0251600324081,55.1325157189686
"Albania","ALB","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4358091320353,51.0310518614188,49.5914159402928,47.8996800131135,46.0068171212959,43.985033089881,42.0587686115873,40.1004936508101,38.1231610670692,36.2353519070768,34.5227402198286,32.9633990681551,31.5529235811257,30.2895765914865,29.1182659274033,28.0136297717804,26.9505108941879,25.8371728402191,24.7064643705952,23.5925378591805,22.4663610414447,21.305395648463,20.2016971389961,19.100082624914,18.045923307342,17.0284978181545,16.0566720740545,15.1623344105934,14.2857118525993,13.4611870592619,12.6645203673142,11.9030324511896,11.1499020385171,10.4310728352061,9.74505005293298,9.13467712221612,8.61110123207214,8.21128769323452,7.89724211544381,7.62209613601112,7.33311528118201,7.02580930621266,6.68559822906858,6.28927395065251,5.8843921968637,5.49264261106725,5.11522609726233,4.77013694704321,4.45182320967014,4.14445316623046,3.86496124396974,3.63252646752796,3.41063276007061
"Albania","ALB","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8977504627223,70.5453962310255,65.5778024398065,60.9526495401441,56.6369804299125,52.8122259551717,49.3531710073969,46.2267890230112,43.4422415535183,40.9669033035153,38.7790225014806,36.8664136645542,35.2408955547131,33.8156545822651,32.5428160587932,31.3519424709115,30.2207118275485,29.0852836557338,27.9052604573716,26.6949083382033,25.4494604246819,24.2320224475741,23.0221066900612,21.7864017438323,20.5833317547738,19.4023348986416,18.2512511258023,17.1234761795883,16.001730211538,14.9076652401293,13.8583902500801,12.8509002782712,11.8799749281,10.9748322688078,10.1694403641331,9.48440942764513,8.94125540224326,8.53621863568538,8.24422341430313,8.02365205750373,7.84571506673326,7.68304961580714,7.49556674010793,7.30363312173552,7.10886572983476,6.90398768277757,6.70168588252141,6.50064647350522,6.30023615101635,6.09941423663768,5.91745493988403,5.72377104896564,5.5391802814915
"Albania","ALB","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.523783904236,94.8990364089047,84.8472826507427,76.2758737288287,68.9398200269285,62.634550721002,57.2569809129394,52.9310184357916,49.1244043408985,46.0703513358003,43.4012289503342,41.1662332216819,39.3440188560524,37.759826275635,36.2752344812248,34.9586387779782,33.742607047864,32.5318589040502,31.2731519734374,30.0270568853504,28.700624158754,27.4119820879245,26.0722142597756,24.760814217997,23.4544058517588,22.0899801543384,20.6840625760873,19.2617738472356,17.8922157066571,16.5149300134254,15.1563086570179,13.8431292485164,12.6184752773735,11.5318037117073,10.611913624144,9.85640459916483,9.28037886440454,8.87363155681664,8.6047975588429,8.44999652427769,8.3918298538771,8.39892326589988,8.43100834885284,8.48687768556048,8.5639803954216,8.65116669858486,8.72194441635105,8.77730697928131,8.80884942985955,8.88022941595094,8.92313616484035,8.98953053050801,9.0147005406513
"Algeria","DZA","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,119.349557785925,122.714271304765,125.548805419686,127.825873687856,129.707297733117,131.174775893478,131.953740402116,132.621867402411,133.033637375586,133.549490831267,133.81764655271,134.265638586771,134.391973419819,134.559136665858,134.687129996553,134.09350464039,133.15708895838,131.544530996229,129.299183418967,126.651079877263,123.77388579649,120.56800998583,117.111138088185,113.469530121286,109.502634558885,104.972464642797,99.568879892469,92.7099950837507,84.4087658610301,75.1485191340999,66.1416023467621,58.1879140184764,51.7240745021564,46.9249501697443,43.4047933286798,40.9038462854504,39.1876018050235,38.0088186670551,37.0890369826238,36.3639071647054,35.6566545049528,35.0107120924153,34.5277933543133,34.159523252865,33.8357939374603,33.5738403342308,33.2251613776939,32.6508410298471,31.8002817168625,30.7102549945243,29.5200996667938,28.2589168511667,27.0200149806416,25.8827475038777,24.813264903416,23.8857086642448,23.1013295085246,22.4830126644766,22.0220317741715,21.6216035021246,21.2457925054505,20.8506496998808,20.4013672334923,19.8374018323327,19.0977041235325,18.1105667123685,16.9716238896281,15.8522762705352,14.7594670867087,13.7472627141561,12.7758292068579,11.8842589034218,11.0552541834227,10.2528677961386,9.54718121783747,8.90235940550179,8.27985604131261
"Algeria","DZA","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,146.792174934087,146.505027207732,146.563089900534,146.435737328511,146.418956810583,146.304721674263,146.452619876007,146.641407390767,146.865749549237,147.357308740498,147.924133707935,148.252144393686,148.596656697283,148.580174134641,148.196147134742,147.092603936481,145.474894926339,143.092336095696,140.172897916631,136.67299951755,132.536467755809,128.12093171746,123.470845763411,118.567544783495,113.355471163954,107.809593808987,101.511146401571,94.2234453913254,85.8324685821678,76.5949354474059,67.4648534497418,59.398781892727,53.0477460662964,48.4864455187132,45.3471673199909,43.2399336474707,41.7965664738842,40.7457019935905,39.8539734134427,38.9978902588599,38.0506504533934,37.0867829593959,36.2244294841745,35.4895008346696,34.8802077947755,34.3969691073434,33.9271896084421,33.2895326392239,32.3896119422797,31.2893460986527,30.0691842005458,28.7873796188918,27.5393910932461,26.3669728329248,25.2929000868098,24.3412513289874,23.5404068609546,22.9107091336964,22.4449939927753,22.0835852139606,21.7515622755733,21.4128101052632,21.0364018937809,20.6165412418785,20.1498253761203,19.6579977254201,19.1266730767514,18.5857423736041,18.0509937062768,17.4933275110247,16.9614432446291,16.409027076138,15.8730987263143,15.3731743961632,14.8793788526034,14.3726497224883,13.8908553574029
"Algeria","DZA","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,182.62821088842,176.314361936034,171.797320094255,168.319832445849,165.381985761662,163.581302498081,162.833791354316,162.563964836443,162.589313622264,163.030440241821,163.416553539539,163.537472582832,163.640937573107,163.492695201327,162.745025426434,161.16870229571,158.812690302152,155.665329712647,151.673898876609,147.026375567324,141.859971885725,136.176952176653,130.273471563778,124.028774776779,117.551149138158,110.687455384078,103.500532266979,95.8195385024997,87.3087462056496,78.1340908615704,68.861117153688,60.636146834172,54.3841245909475,50.1105809104485,47.3317233177331,45.5694770724236,44.4040280666209,43.5873907727962,42.7262942019837,41.6846404642207,40.5018878403136,39.2257795937936,37.9984931886879,36.8334340686699,35.9294014206308,35.2371334342886,34.6361386835791,33.9363867635831,32.9906485524052,31.8790754240555,30.6218252341804,29.3183749862837,28.056671566568,26.8631552054233,25.7886767100292,24.8096803887583,23.9917673368415,23.3567596351049,22.8852512317938,22.561546552946,22.2607468652742,21.9726478838058,21.6816267905238,21.422425855429,21.2840391005267,21.3022254806357,21.5181275093618,21.7439071356003,21.9827920983546,22.2185838665955,22.384549536092,22.6428131089084,22.8761891585911,23.0253423225006,23.1838911720483,23.3859194989702,23.4907823204492
"Andorra","AND","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49814048107702,5.55727911016987,5.58859662235218,5.60683922231999,5.64467240548326,5.62450756600829,5.60649078662176,5.5356596253799,5.49550280096794,5.38207006970668,5.26352149814241,5.1293897544198,5.00739498664552,4.86012334550861,4.72157569440174,4.58359197320814,4.46331928624297,4.32073672819367,4.18889032573775,4.04774492150196,3.89313639743579,3.73838467088813,3.55725324403628,3.36476111741734,3.15390570989326,2.95025099353653,2.74704060676618,2.53394372939101,2.32453458271543,2.14245170445631,1.96480439321319,1.83174119431681,1.71482697102011,1.60749876405361,1.50540608042761,1.41486717609067,1.32929444083037,1.24648331694622,1.17891929492919,1.11234095944772,1.04733962792901,0.993454811677168,0.943319538670659,0.891671300895203,0.835942642978496,0.789324082248037
