"Region","ARR.1990.2019.median","ARR.1990.2000.median","ARR.2000.2019.median","Required.ARR.median","Change.in.ARR.median","Percentage.decline.1990.2019.median","Percentage.decline.1990.2000.median","Percentage.decline.2000.2019.median"
"Adhoc",3.19690223440817,2.33954467418425,3.64814305557866,,1.3085983813944,60.4301075268817,20.8602150537634,50
"World",3.11358413344583,2.0450120050493,3.67599051681242,,1.63097851176312,59.4623655913978,18.494623655914,50.2638522427441
