"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5"
"Afghanistan","AFG","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5193975257005,40.9267220826137,40.275771526601,39.0146824742712,37.6136763457647,35.8535642401278,33.9179712378797,31.6910003042551,29.1898349509105,26.5313048628993,23.8385491726577,21.1838503189499,18.6877814524442,16.6512359380961,14.8563836104186,13.2622534826931,11.9745225999739,10.9242434556258,14.8517999181003,14.0744828158416,12.5163564084134,8.56275624078324,8.23028997098466,8.05349488952655,7.94541834126145,7.83267567317979,10.655428848468,7.62661503250397,7.47137729468363,7.30329265513538,7.1493481925888,7.14520112112802,7.20650628510587,7.40200089364012,7.66305856734183,7.80947409456325,7.83938938244596,7.75430283943918,7.55070854854707,7.26506781051999,6.8665981867449,7.04271072049654,6.7918508815095,6.71201170960671,6.60553847660242,5.29112921889941,5.52643194068469,5.72464429213164,6.38852394469848,6.40214470057116,5.55811934188684,5.37925445187157,5.14789722239593
"Afghanistan","AFG","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6287860720279,55.190012586944,53.8608837994721,52.573578262516,51.0455169965507,49.4275881681452,47.748361711029,45.4681123246655,42.824926793367,40.1242672506769,37.4353544036228,34.7716194165319,32.1987755206989,29.8166299866226,27.485288509749,25.4034071462212,23.4201508148429,21.724208292922,29.4577602252323,27.2903991811641,24.0426009205413,15.9159028606432,14.7418767658284,13.698318267484,12.7531737291891,11.9251163198564,15.5004684496165,10.6151001253501,10.0893038350923,9.68412892339275,9.38123096787358,9.20316877382061,9.12260233189327,9.18586283126981,9.32638931749292,9.49072871903852,9.57963669351343,9.49498294887488,9.21990946245439,8.80329186385554,8.27596620763967,8.57565676854066,8.58726384845608,8.8052853736727,8.72042010341332,6.94045842446218,7.14696298824653,7.48862965390253,8.78390090118697,9.48648928856385,8.87892652355028,9.14474216379093,9.26132856669047
"Afghanistan","AFG","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8039253257439,78.6074372558906,74.2048241379513,71.8462692834492,69.7554194813204,67.7724975510151,66.2043235210766,65.6725734705677,66.1920419289648,66.8344172604541,67.5227439753911,67.5133889593967,66.1135968410637,63.9753134116797,60.6378049242307,56.5262562493626,51.7742023298575,47.1522426118986,61.943872509454,55.7074790562318,46.6115602337235,29.1602342526786,25.3476420901254,22.0789401127714,19.252032451572,17.1355206616385,21.541547279891,14.389383033958,13.4718666847708,12.741192054954,12.1536117781284,11.6858247864747,11.3490435883635,11.1552017558649,11.1875816177605,11.4617693577842,11.7401598686353,11.9212380460049,11.6092534114295,10.7899371764588,9.96293986137412,10.3887079727796,10.7094113183851,11.2409755282046,11.1879776190859,8.91998915209933,9.16270378409872,9.65017378542561,11.6295838616028,13.3021664819394,13.6169939370294,15.5758872414446,17.647402719217
"Albania","ALB","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67282785176971,6.42013895282928,6.11049812195204,5.76344000556739,5.40303461086898,5.05996642231564,4.75310084694689,4.48644282417389,4.26919742342364,5.09674046152967,3.95968543747853,3.84380420344391,3.74126826694504,3.63514112953261,3.51668844051372,3.39099712599905,3.25938701542715,3.12929599975036,3.0084523546562,2.88990791604965,2.78534962315419,2.69092399488631,2.60180176184681,2.51945477531031,2.43491922468186,2.35544412242804,2.27555239627967,2.1931205601025,2.10450998200219,2.01374732712293,1.91590391717884,1.81220952763027,1.70803508521146,1.59940127250101,1.75046339605668,1.65115054118695,1.30643659554593
"Albania","ALB","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18680122950792,6.75872000957166,6.35075383187021,5.95784044207004,5.58587445374183,5.23720798221532,4.92227247153622,4.65637503703745,4.4415646605941,5.31064932962076,4.12937208251206,4.01575545874521,3.91524517297036,3.81845416797364,3.72346371620868,3.62575136565828,3.52279620735332,3.41319937388577,3.29909753491947,3.18589765155791,3.07146381474434,2.95750896293851,2.84516804008177,2.73614688481361,2.63131319763929,2.53023496773173,2.43211570992086,2.33764707527964,2.24406450867858,2.15466398717843,2.06953023813462,1.98638472963172,1.90720932953926,1.83252727300993,2.06137298804502,2.00437618667853,1.63857731975532
"Albania","ALB","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75241990176614,7.13073638916497,6.60657878716492,6.16339354174765,5.7738344250328,5.42110866556266,5.10635009582582,4.83787476897082,4.62141556511632,5.52777582136011,4.30029919896239,4.1877714485884,4.09589600309112,4.0151689531976,3.9507301024371,3.87942766086908,3.80311370709442,3.71377788454232,3.61357909168993,3.50304993074143,3.38078821718877,3.25042560763666,3.11357292023235,2.97977856384451,2.84920715033824,2.72387241114128,2.60766825138243,2.50087358584177,2.40041150288016,2.31408155801371,2.24333387289126,2.18239423547238,2.13457969382413,2.10048801772895,2.42443763716392,2.42875144387392,2.04875910041221
"Algeria","DZA","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9277390133503,10.9326656757806,10.8578972502286,10.7078344770725,10.409070625728,9.93180981468042,9.38460813119039,8.89200384840932,8.4644112215406,8.10534324392467,7.80493675530075,7.55452140520041,7.34321152276838,7.16950584602055,7.01026093959902,6.85273855880221,6.68143048852923,6.47355297326273,6.22983381973208,5.95417799526631,5.6702076488888,6.0287198227716,5.15719276492076,4.96499100413547,4.80229843748328,4.64555988520857,4.49429776843312,4.35065802337869,4.23558310755275,4.13901139452862,4.05599937649776,3.97773017385004,3.88117244166749,3.76270982337043,3.62211021011953,3.4678988932231,3.315328044774,3.17622063934463,3.06902651292967,2.99430250281977,2.94545717619956,2.90779618092961,2.85350958629634
"Algeria","DZA","Median","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7997157910965,12.2792649491657,11.7801720666554,11.2976138555802,10.8376211093259,10.3917888565924,9.97236025238985,9.57966962272173,9.20836962671856,8.86394320528105,8.53903461308704,8.23518335094435,7.94702325970668,7.68088319613881,7.41762932698597,7.16036058457155,6.90812834147967,6.64436999307656,6.36794182293376,6.081309836277,5.79342424277025,6.16108824032677,5.26907395234494,5.06531821530084,4.89373672915614,4.73378550932848,4.57585611293205,4.43235398264786,4.31337695373488,4.21766628001626,4.13589626775352,4.05691671568882,3.96399773086587,3.84252354443972,3.69537029006295,3.53624111294475,3.37996902504734,3.24328352875124,3.14064687626067,3.07208344796676,3.03511320144658,3.02030410908184,3.01167801984222
"Algeria","DZA","Upper","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.993060171668,13.7960034409993,12.7847282461193,11.9236738110258,11.2859742206766,10.8879042654363,10.5850815679134,10.3097584852878,10.0061705855764,9.67100556200455,9.32447483210925,8.96778785277117,8.59308770837539,8.21405362031491,7.84201762367769,7.48247337671409,7.14222657991815,6.82181329148503,6.50946835663685,6.21059232456126,5.9173934263188,6.29125483089801,5.37833452426159,5.16654037426865,4.98877687303282,4.82490425911301,4.66160060715038,4.51671742484575,4.39605409892298,4.29885671246471,4.21645615719656,4.13780568632343,4.04774287137309,3.92309793308664,3.77265205514596,3.6089168605094,3.4456881699237,3.31026720154797,3.21239171787553,3.15371961753627,3.12992498859284,3.14020326718536,3.17898393438958
"Andorra","AND","Lower","Under-five Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14831250794216,2.04463415425713,1.94602105730573,1.86012824598729,1.77343636912192,1.69458704751834,1.62271170154703,1.55062266528171,1.4858551200044,1.42787542677666,1.36648122961312,1.31129234121672,1.25650967023298,1.20390073187987,1.15549186767424,1.11197121126177,1.06442773582804,1.01819534387766,0.973451096106262,0.933614034933938,0.893077716670406,0.857224256348774,0.819717172885378,0.785805018423945,0.753134914216734,0.719346703730502,0.694140677141129,0.670421467033983,0.648311337982261,0.628881816201731,0.610458952807533,0.591854881145578,0.575395853997245,0.559873071288674,0.54333418635386
