"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa","2010","44062679","22774627","100","100","5.70427448681088","3.29713426363384","2.41510314249843","25338","15043","10295"
"Sub-Saharan Africa","2010","230074583","124127803","100","100","20.4282358209695","12.6978336145799","7.82982400888578","483806","317245","166561"
"Oceania","2010","5667403","2868410","100","100","4.51413017249702","2.60953655918939","1.90957672358038","2569","1499","1070"
"Oceania (exc. Australia and New Zealand)","2010","2322033","1214182","100","100","9.46161275440383","5.51522147741408","3.96827720465725","2224","1343","881"
"Australia and New Zealand","2010","3345370","1654228","100","100","1.02978247229435","0.471407902005176","0.558637916617527","345","156","189"
"Europe, Northern America, Australia and New Zealand","2010","122783936","60971480","100","100","1.4724714300095","0.684942809980706","0.788068401814424","18102","8355","9746"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2010","113385729","56600102","100","100","5.97140724924949","3.34333558921029","2.63688766039898","67897","37910","29987"
"World","2010","1239562506","629419560","100","100","8.50938315329874","5.03481593443523","3.49214954905848","1062289","635402","426887"
"Least developed countries","2011","229237051","121387301","100","100","17.2083295032219","10.6703710963562","6.60847326902667","403456","260439","143017"
"Landlocked developing countries","2011","112051404","59421932","100","100","15.4024400456489","9.38893342660963","6.07050215968258","176200","112108","64092"
"Small island developing States","2011","11106396","5562876","100","100","7.98365910813104","4.63252657784339","3.36672899182269","8905","5166","3739"
"Europe and Northern America","2011","119801997","59779516","100","100","1.43459203277896","0.665662617886605","0.769441603404383","17202","7961","9240"
"Northern America","2011","44546982","22259563","100","100","1.28357643675703","0.573521504676109","0.710462397544168","5722","2554","3168"
"Europe","2011","75255015","37519953","99.99","100","1.52402345112101","0.720326117624872","0.804276674990948","11480","5407","6072"
"Latin America and the Caribbean","2011","108326176","53474978","100","100","3.42736826624102","1.59956185029011","1.83073478947816","37223","17121","20102"
"Central and Southern Asia","2011","388863043","196512129","100","100","8.26862674037976","4.56692422783689","3.7186854672991","323227","179902","143325"
"Central Asia","2011","11693035","5894309","100","100","3.59727524076947","1.80604347403437","1.7944726623763","4214","2131","2083"
"Southern Asia","2011","377170008","190617820","100","100","8.41303465910359","4.65217494104899","3.77843767110437","319013","177771","141242"
"Eastern and South-Eastern Asia","2011","295011347","145532407","100","100","3.68732368714031","2.00753529166283","1.68316741346178","108853","58491","50362"
"Eastern Asia","2011","184001036","89890280","100","100","2.48804663721258","1.31029499869982","1.17929686529725","45782","23572","22210"
"South-Eastern Asia","2011","111010311","55642127","100","100","5.66397740606384","3.13290513165088","2.53902680451824","63071","34919","28152"
"Northern Africa and Western Asia","2011","91846002","47281582","100","100","5.20774635941224","2.90451936920336","2.30993624477345","48118","27506","20612"
"Western Asia","2011","47174243","24071578","100","100","4.80821895049177","2.58663425155565","2.22734602846346","22772","12469","10303"
"Northern Africa","2011","44671759","23210004","100","100","5.62517317091893","3.2340977700641","2.39883346280767","25346","15037","10309"
"Sub-Saharan Africa","2011","236435842","127654706","100","100","20.919261966987","12.9308447557417","8.09306740951556","509075","332285","176790"
"Oceania","2011","5744553","2920364","100","100","4.44923090766336","2.55975628794642","1.89432362653136","2568","1497","1071"
"Oceania (exc. Australia and New Zealand)","2011","2372011","1240042","100","100","9.28132014835548","5.39650650596712","3.90589181296862","2228","1342","886"
"Australia and New Zealand","2011","3372542","1680322","100","100","1.00733267824682","0.461114785154722","0.546469878432606","340","155","185"
"Europe, Northern America, Australia and New Zealand","2011","123174539","61459838","100","100","1.42289495301084","0.660070634064209","0.763328169455387","17542","8116","9425"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","113382322","56882169","100","100","5.74056972148618","3.18230684783621","2.5664300415458","65299","36261","29038"
"World","2011","1246028960","633155682","100","100","8.33754791968932","4.92159694472863","3.43284605963958","1046268","624765","421503"
"Least developed countries","2012","234025621","123660303","100","100","15.3156898211866","9.45758854224961","5.91403377702499","365945","235017","130928"
"Landlocked developing countries","2012","114635980","60914363","100","100","14.6873015501171","8.88004983425097","5.85928243588984","171806","108667","63139"
"Small island developing States","2012","11109820","5554031","100","100","7.45304737093311","4.30469864324738","3.16196001266222","8311","4792","3519"
"Europe and Northern America","2012","120555871","60604239","100","100","1.393275765733","0.643826746502943","0.749931845410192","16802","7806","8995"
"Northern America","2012","45056221","22612791","100","100","1.2672399075172","0.565228183413429","0.702408745322935","5711","2557","3154"
"Europe","2012","75499650","37991448","99.99","100","1.46843922968598","0.690608543486846","0.778368233951506","11091","5249","5841"
"Latin America and the Caribbean","2012","107757531","53123480","100","100","3.31734870525735","1.5356169459581","1.78447202478013","35844","16328","19516"
"Central and Southern Asia","2012","389927834","195976555","100","100","7.81039617879575","4.26877894601991","3.55680042755616","305889","167674","138215"
"Central Asia","2012","11787932","6086494","100","100","3.54568686758794","1.77366769116974","1.77516773407462","4187","2161","2026"
"Southern Asia","2012","378139902","189890061","100","100","7.9436596508361","4.34865100346752","3.61071036662761","301702","165513","136189"
"Eastern and South-Eastern Asia","2012","294216306","146461623","100","100","3.5056637404518","1.88765363336865","1.62107012599644","103289","55346","47943"
"Eastern Asia","2012","183084749","90427620","100","100","2.32016744115371","1.20797146225443","1.11354110477591","42507","21860","20647"
"South-Eastern Asia","2012","111131557","56034003","100","100","5.45016523438369","2.98354968746234","2.47399683941828","60782","33486","27296"
"Northern Africa and Western Asia","2012","93098773","48188913","100","100","5.40689095695823","3.03395257633235","2.38015967219539","50689","29285","21404"
"Western Asia","2012","47722063","24477407","100","100","5.37688860493601","2.97179159912657","2.41226575692078","25798","14570","11228"
"Northern Africa","2012","45376710","23711506","100","100","5.43656187359776","3.09811734472626","2.34571181934478","24891","14715","10176"
"Sub-Saharan Africa","2012","242948410","131188716","100","100","19.0931147276046","11.7466698732535","7.43376685956497","476806","310027","166779"
"Oceania","2012","5828769","2980713","100","100","4.37164944874124","2.499628908979","1.87671162238738","2562","1492","1070"
"Oceania (exc. Australia and New Zealand)","2012","2419192","1264300","100","100","9.09868166042849","5.27750277088617","3.84145216398204","2227","1338","889"
"Australia and New Zealand","2012","3409577","1716413","100","100","0.98262917189984","0.448509376175881","0.534359460952347","335","154","181"
"Europe, Northern America, Australia and New Zealand","2012","123965448","62320652","100","100","1.3819839889887","0.638447736564016","0.744011264732716","17137","7960","9176"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","113550749","57298303","100","100","5.52872155026518","3.03422320426901","2.50209024628052","63009","34824","28185"
"World","2012","1254333494","638524239","100","100","7.85268185499854","4.59347729099713","3.27424473282684","991883","587960","403923"
"Least developed countries","2013","238774025","125905355","100","100","14.6016936551321","8.98811124697156","5.66449552408908","355584","227352","128232"
"Landlocked developing countries","2013","117264757","62385584","100","100","14.2144907018845","8.53964109023398","5.72372819614366","170010","107007","63003"
"Small island developing States","2013","11131764","5566733","100","100","7.2936084711499","4.19025421263958","3.11641282045946","8149","4675","3474"
"Europe and Northern America","2013","121582246","61571669","100","100","1.3610940685832","0.625597823016996","0.735956658449594","16543","7706","8836"
"Northern America","2013","45583460","22960901","100","100","1.26210093610646","0.561449224319472","0.701045313134273","5752","2579","3173"
"Europe","2013","75998786","38610768","99.99","100","1.42032398236169","0.663745332761479","0.757081158685775","10791","5127","5663"
"Latin America and the Caribbean","2013","107171278","52852972","100","100","3.24996112228437","1.49671349301157","1.75587567208321","34925","15833","19092"
"Central and Southern Asia","2013","390696852","195568459","100","100","7.39317141581863","4.00238590801721","3.40441127551574","289948","156862","133086"
"Central Asia","2013","11996366","6330978","100","100","3.49132938085939","1.74228730128219","1.75209473197933","4195","2208","1987"
"Southern Asia","2013","378700486","189237481","100","100","7.5176027306052","4.07790958403202","3.45377733828206","285753","154654","131099"
"Eastern and South-Eastern Asia","2013","294661253","148117146","100","100","3.45061821155546","1.85006455732416","1.60352027025025","101891","54856","47035"
"Eastern Asia","2013","183173520","91640642","100","100","2.24001542049623","1.15907532312278","1.08219444224636","41078","21256","19822"
"South-Eastern Asia","2013","111487733","56476504","100","100","5.43328198296811","2.97027056194549","2.47034902601227","60813","33600","27213"
"Northern Africa and Western Asia","2013","94709393","49332146","100","100","5.33475877888701","2.98183577857226","2.35996001351901","50907","29464","21443"
"Western Asia","2013","48477197","25027975","100","100","5.37381777136026","2.96846092552107","2.41251831218106","26209","14881","11328"
"Northern Africa","2013","46232196","24304171","100","100","5.29246018614815","2.99560876170474","2.30375256581438","24698","14583","10115"
"Sub-Saharan Africa","2013","249849007","134844220","100","100","18.3486901987941","11.2399991069738","7.18950107751111","470805","304843","165962"
"Oceania","2013","5920353","3046400","100","100","4.29462622041221","2.43761101006764","1.86155295231696","2558","1487","1071"
"Oceania (exc. Australia and New Zealand)","2013","2466063","1287898","100","100","8.92484214437794","5.16174300405698","3.7826240736701","2226","1333","893"
"Australia and New Zealand","2013","3454290","1758502","100","100","0.962239213727178","0.437776844106529","0.524692067658158","332","154","178"
"Europe, Northern America, Australia and New Zealand","2013","125036536","63330171","100","100","1.35008109743484","0.620382883266862","0.730151187466893","16875","7860","9014"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","113953796","57764402","100","100","5.50952408242888","3.01918346112855","2.49788218588385","63039","34933","28106"
"World","2013","1264590382","645333012","100","100","7.59711239018512","4.41471383811233","3.19651023001896","967579","571053","396526"
"Least developed countries","2014","243453662","128113557","100","100","14.7489731851986","9.06985618361153","5.73109722923051","366038","233453","132585"
"Landlocked developing countries","2014","119913225","63808644","100","100","14.8779694354408","8.93766032628342","5.99388037599442","182031","114572","67459"
"Small island developing States","2014","11165373","5597632","100","100","7.12519850943238","4.06576212002262","3.07192611022422","7987","4561","3426"
"Europe and Northern America","2014","122731516","62463466","100","100","1.33443212032702","0.610268753684439","0.72460557078123","16364","7626","8737"
"Northern America","2014","46021782","23204044","100","100","1.26459280375812","0.560520994139346","0.704466677981359","5818","2602","3216"
"Europe","2014","76709734","39259422","100","100","1.37607696988551","0.639672096749386","0.736876232300706","10546","5024","5521"
"Latin America and the Caribbean","2014","106590724","52645664","100","100","3.18702300729323","1.46011721386327","1.72943096535262","34060","15385","18675"
"Central and Southern Asia","2014","391423741","195542650","100","100","6.99878169130552","3.75276429190453","3.25824482423169","274895","147041","127854"
"Central Asia","2014","12283802","6601628","100","100","3.43575574195099","1.71023528902522","1.72847655452552","4226","2260","1966"
"Southern Asia","2014","379139939","188941022","100","100","7.11533120775898","3.8240550731547","3.30391047019904","270669","144781","125888"
"Eastern and South-Eastern Asia","2014","296069351","150126576","100","100","3.27660556270981","1.73210239282099","1.54718304935076","97247","52052","45195"
"Eastern Asia","2014","184081895","93260560","100","100","2.16820656482264","1.11522997284638","1.05415221412133","39971","20813","19158"
"South-Eastern Asia","2014","111987456","56866016","100","100","5.09548135644633","2.74295252660312","2.35899945335395","57276","31239","26037"
"Northern Africa and Western Asia","2014","96736749","50683748","100","100","5.1888996951841","2.88276031313807","2.31280664926652","50591","29264","21327"
"Western Asia","2014","49520945","25725773","100","100","5.22007731722307","2.8665475952868","2.36029562167471","26016","14770","11246"
"Northern Africa","2014","47215804","24957975","100","100","5.15494793867111","2.89947151760348","2.26203512749152","24575","14494","10081"
"Sub-Saharan Africa","2014","256845661","138484898","100","100","18.3980411070002","11.2391244877516","7.24029115284287","485065","313049","172016"
"Oceania","2014","6017855","3114881","100","100","4.22128508626296","2.37927961698087","1.84639856775913","2557","1484","1073"
"Oceania (exc. Australia and New Zealand)","2014","2512504","1311141","100","100","8.76276086760741","5.05529442240123","3.72630400907939","2226","1329","897"
"Australia and New Zealand","2014","3505351","1803740","100","100","0.946371713944627","0.429570526473323","0.517023285436218","331","155","176"
"Europe, Northern America, Australia and New Zealand","2014","126236867","64267206","100","100","1.32366846321907","0.605197529092279","0.71890601427028","16695","7781","8913"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","114499960","58177157","100","100","5.1766331930162","2.79512491353848","2.38818355081876","59502","32568","26934"
"World","2014","1276415597","653061883","100","100","7.47201039843792","4.32332171470624","3.16236058592244","960781","565903","394878"
"Least developed countries","2015","248003681","130251420","100","100","14.5945594834325","8.93827924997332","5.70729361757463","368684","233890","134794"
"Landlocked developing countries","2015","122627309","65205961","100","100","14.8181269636123","8.83795115116778","6.03349958706555","185269","115769","69500"
"Small island developing States","2015","11199835","5641993","100","100","7.32722718590073","4.16889379101903","3.17155527196289","8245","4714","3531"
"Europe and Northern America","2015","123744608","63146030","100","100","1.30983502933968","0.595048077501937","0.715212537683209","16188","7517","8671"
"Northern America","2015","46302024","23314275","100","100","1.27233500457802","0.561086677171587","0.711647623406775","5890","2617","3273"
"Europe","2015","77442584","39831755","100","100","1.33187709155569","0.614926716045868","0.717391518720503","10299","4900","5398"
"Latin America and the Caribbean","2015","106031602","52460348","100","100","3.13103977369522","1.42739272646497","1.70608229669134","33282","14987","18295"
"Central and Southern Asia","2015","391902008","195831286","100","100","6.68687368141219","3.55255819565807","3.14549002211162","262930","139388","123542"
"Central Asia","2015","12628623","6881763","100","100","3.37545252431726","1.67621640570854","1.70208918843031","4267","2309","1958"
"Southern Asia","2015","379273385","188949523","100","100","6.79832459710406","3.62083026016381","3.18904131423167","258663","137079","121584"
"Eastern and South-Eastern Asia","2015","297448264","152066455","100","100","3.18468731937138","1.66820637425802","1.51901497557828","94979","50778","44201"
"Eastern Asia","2015","184905003","94825324","100","100","2.10560898463108","1.07671663748756","1.03000136675179","38997","20431","18566"
"South-Eastern Asia","2015","112543261","57241131","100","100","4.95620619748005","2.64729493816743","2.31503985259604","55982","30347","25635"
"Northern Africa and Western Asia","2015","98822227","52048964","100","100","5.14698125726731","2.85380796498858","2.29973629804343","51288","29750","21538"
"Western Asia","2015","50524001","26394761","100","100","5.28495066397094","2.90903013154835","2.38285232162525","26892","15379","11513"
"Northern Africa","2015","48298226","25654203","100","100","5.00196502312755","2.79698851666012","2.21116109866893","24396","14371","10025"
"Sub-Saharan Africa","2015","263846494","142003274","100","100","18.0566464564697","10.9887188087282","7.14645806590612","488585","313811","174774"
"Oceania","2015","6119562","3182345","100","100","4.80807133958483","2.72383370179356","2.08993026026859","2965","1736","1229"
"Oceania (exc. Australia and New Zealand)","2015","2559435","1335008","100","100","10.1773312749976","5.90383360823564","4.29887752436812","2636","1581","1055"
"Australia and New Zealand","2015","3560127","1847337","100","100","0.927036038830931","0.419434823752134","0.507814210042464","329","155","174"
"Europe, Northern America, Australia and New Zealand","2015","127304735","64993367","100","100","1.29915022575167","0.590056822656607","0.709512055524288","16517","7672","8845"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","115102696","58576139","100","100","5.07326908602468","2.72163310807006","2.35805373507053","58618","31928","26690"
"World","2015","1287914765","660738702","100","100","7.3224984107606","4.21341365333887","3.12224004626172","950220","557969","392251"
"Least developed countries","2016","252272337","132224527","100","100","14.3535650534206","8.77516234912498","5.62778745286071","368583","233081","135502"
"Landlocked developing countries","2016","125235639","66496724","100","100","14.6138201976775","8.70798961359792","5.95771026317202","186516","116317","70199"
"Small island developing States","2016","11240439","5695534","100","100","7.08438630591923","3.9951399472992","3.10163783584008","8005","4560","3445"
"Europe and Northern America","2016","124794268","63645156","100","100","1.28606093595396","0.580882272206616","0.705588527614448","16028","7396","8632"
"Northern America","2016","46493502","23269104","100","100","1.2829487601973","0.562605089700712","0.720749167646622","5968","2619","3349"
"Europe","2016","78300766","40376052","100","100","1.28730796875465","0.59141592164706","0.696303852292166","10060","4777","5283"
"Latin America and the Caribbean","2016","105541414","52326446","100","100","3.08798895166829","1.401844657985","1.68851132426321","32667","14681","17986"
"Central and Southern Asia","2016","391694438","196103181","100","100","6.30569621869292","3.31926242669616","2.99637956209343","247789","130400","117389"
"Central Asia","2016","13005390","7151282","100","100","3.30641856694069","1.63822317685496","1.67093275084515","4303","2345","1958"
"Southern Asia","2016","378689048","188951899","100","100","6.40980150537196","3.38282934890913","3.03724664354855","243486","128055","115431"
"Eastern and South-Eastern Asia","2016","298799865","153640974","100","100","3.09784494049559","1.60943949743632","1.49080480319251","92808","49495","43313"
"Eastern Asia","2016","185785802","96102305","100","100","2.04601257454562","1.04069232846263","1.00636756508766","38073","20013","18060"
"South-Eastern Asia","2016","113014063","57538669","100","100","4.82630158294051","2.55865172297882","2.27346686988536","54735","29482","25253"
"Northern Africa and Western Asia","2016","100958606","53392931","100","100","4.86426149805275","2.66300098074188","2.20713812831117","49495","28475","21020"
"Western Asia","2016","51523903","27043972","100","100","4.88447666318015","2.63316058906208","2.25725980166717","25325","14261","11064"
"Northern Africa","2016","49434703","26348959","100","100","4.84181228957425","2.69362755260722","2.15398677509237","24170","14214","9956"
"Sub-Saharan Africa","2016","270798434","145351729","100","100","17.7979454676715","10.8044468071059","7.06988485541842","493803","315795","178008"
"Oceania","2016","6227859","3243383","100","100","4.56104167203109","2.5711627013282","1.99500846204931","2862","1670","1192"
"Oceania (exc. Australia and New Zealand)","2016","2606719","1359229","100","100","9.60678264005532","5.55752626618974","4.07188598719236","2533","1515","1018"
"Australia and New Zealand","2016","3621140","1884154","100","100","0.911776878600001","0.411240612106446","0.50074219201909","329","155","174"
"Europe, Northern America, Australia and New Zealand","2016","128415408","65529310","100","100","1.27553252200074","0.576004855192295","0.699930830364999","16357","7551","8806"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","115620782","58897898","100","100","4.9349357772831","2.62796055585253","2.31305383567428","57268","30997","26271"
"World","2016","1298814884","667703800","100","100","7.14761871111425","4.09456854711008","3.06560248351107","935455","547914","387541"
"Least developed countries","2017","256583092","134237054","100","100","14.3655486034662","8.7559033797167","5.65919660240694","374976","236107","138869"
"Landlocked developing countries","2017","127868343","67739483","100","100","14.4207762945784","8.56384349700034","5.90752390777902","187774","116521","71253"
"Small island developing States","2017","11285651","5744790","100","100","6.65407313419386","3.70778356551866","2.95725442804248","7550","4268","3282"
"Europe and Northern America","2017","125916134","63873675","100","100","1.26530326386343","0.567851553837031","0.697847984088615","15918","7256","8662"
"Northern America","2017","46719110","23112741","100","100","1.29600080292225","0.564464287058248","0.731949675315635","6067","2610","3457"
"Europe","2017","79197024","40760934","100","100","1.24628872104948","0.569772324816533","0.676902076302509","9851","4646","5205"
"Latin America and the Caribbean","2017","105161515","52244653","100","100","3.10897814517619","1.41760855356865","1.69377069543321","32764","14823","17941"
"Central and Southern Asia","2017","391308974","196354863","100","100","5.95392489545832","3.09672517346657","2.86607516911696","233711","121800","111911"
"Central Asia","2017","13398788","7374807","100","100","3.22889785387892","1.59605522351073","1.63545290351773","4328","2356","1972"
"Southern Asia","2017","377910186","188980056","100","100","6.05136339073176","3.15524201760805","2.90528826071714","229383","119444","109939"
"Eastern and South-Eastern Asia","2017","301785806","155773416","100","100","3.00785964521344","1.55124306604837","1.45887965611585","91000","48366","42634"
"Eastern Asia","2017","187997667","97729483","100","100","1.98549844985718","1.00461657263689","0.981868278364922","37381","19646","17735"
"South-Eastern Asia","2017","113788139","58043933","100","100","4.69625452418088","2.47093158061002","2.23083518467985","53619","28720","24899"
"Northern Africa and Western Asia","2017","103079064","54617096","100","100","4.78478099771684","2.60640444075436","2.18406912442738","49700","28508","21192"
"Western Asia","2017","52429836","27577227","100","100","4.88648180286566","2.62281705254429","2.26961754191297","25779","14485","11294"
"Northern Africa","2017","50649228","27039869","100","100","4.67825048627035","2.58966538653392","2.09400787946097","23921","14023","9898"
"Sub-Saharan Africa","2017","277702942","148574465","100","100","17.7507571918052","10.7539503981402","7.07286806601959","504590","321280","183310"
"Oceania","2017","6346071","3295805","100","100","3.96615939585254","2.20945915228296","1.76059019569083","2533","1458","1075"
"Oceania (exc. Australia and New Zealand)","2017","2652951","1382902","100","100","8.21999857582312","4.70363492867356","3.53298150234635","2203","1304","899"
"Australia and New Zealand","2017","3693120","1912903","100","100","0.896449282673961","0.402448559756817","0.494199612839531","330","154","176"
"Europe, Northern America, Australia and New Zealand","2017","129609254","65786578","100","100","1.25482057216419","0.563042312895759","0.692167979128261","16248","7410","8838"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","116441090","59426835","100","100","4.777103635349","2.52294485747051","2.25986028075247","55822","30024","25798"
"World","2017","1311300506","674733973","100","100","7.04016073978586","4.01936383332581","3.0329875870745","930219","543493","386726"
"Least developed countries","2018","261189559","136501597","100","100","13.0907930642064","7.91944911488427","5.21262506830547","347393","217063","130330"
"Landlocked developing countries","2018","130466727","68906010","100","100","12.2339654896088","7.16065370564028","5.10990202282368","162112","99037","63075"
"Small island developing States","2018","11331074","5779243","100","100","6.4992625655319","3.59693249451543","2.91280724203558","7404","4165","3239"
"Europe and Northern America","2018","126932482","63850515","100","100","1.24727712506112","0.556161055723956","0.691500655071478","15831","7104","8727"
"Northern America","2018","46894455","22919474","100","100","1.31108735902841","0.567260461075671","0.744249081029587","6171","2601","3570"
"Europe","2018","80038027","40931041","100","100","1.20874275838634","0.549945566624745","0.659159693712763","9660","4503","5157"
"Latin America and the Caribbean","2018","104805909","52132679","100","100","3.06865661533273","1.39488797422166","1.67610662208178","32226","14554","17672"
"Central and Southern Asia","2018","391191049","196582373","100","100","5.67266712409842","2.92294269399263","2.75778527843694","222574","115088","107486"
"Central Asia","2018","13826999","7564844","100","100","3.15404201564429","1.55533187248815","1.60120054139247","4362","2355","2007"
"Southern Asia","2018","377364050","189017529","100","100","5.76552849942202","2.97763814697283","2.79621647328721","218212","112733","105479"
"Eastern and South-Eastern Asia","2018","305380356","157711206","100","100","2.92092029099877","1.49649018593829","1.42656494550094","89400","47238","42162"
"Eastern Asia","2018","190652380","99125952","100","100","1.93085678457972","0.972581779716161","0.959207913002796","36858","19291","17567"
"South-Eastern Asia","2018","114727976","58585254","100","100","4.56510627248685","2.38231541298572","2.1880033736619","52542","27947","24595"
"Northern Africa and Western Asia","2018","105296822","55782876","100","100","4.68303018879768","2.54029185130825","2.14819538071013","49673","28377","21296"
"Western Asia","2018","53332489","28035039","100","100","4.83277252609959","2.5853783575208","2.2532195937512","25928","14515","11413"
"Northern Africa","2018","51964333","27747837","100","100","4.52812256252833","2.49473661325989","2.03847139850132","23745","13862","9883"
"Sub-Saharan Africa","2018","284383629","151550123","100","100","16.4926466322598","9.94654957790827","6.61186227022458","479225","302987","176238"
"Oceania","2018","6462857","3338038","100","100","3.88657420642524","2.16210522315245","1.72820554550944","2526","1445","1081"
"Oceania (exc. Australia and New Zealand)","2018","2697826","1405536","100","100","8.04960960327594","4.58557347352222","3.47999389745798","2193","1292","901"
"Australia and New Zealand","2018","3765031","1932502","100","100","0.886591196178843","0.395781537903584","0.491003988589067","333","153","180"
"Europe, Northern America, Australia and New Zealand","2018","130697513","65783017","100","100","1.23691266855463","0.551449832430908","0.685841043051883","16164","7257","8907"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","117425802","59990790","100","100","4.64568685569211","2.43399163931905","2.21709159878809","54735","29239","25496"
"World","2018","1324453104","680947810","100","100","6.68335412993615","3.78748375606061","2.90688013516826","891458","516794","374663"
"Least developed countries","2019","265937245","138872919","100","100","12.9521829714581","7.83340251269875","5.15919450596593","349874","218425","131449"
"Landlocked developing countries","2019","133042117","70055853","100","100","12.3241626195325","7.25081075075311","5.11040645887219","166504","101962","64542"
"Small island developing States","2019","11382600","5801114","100","100","6.42214194454749","3.5421717616897","2.89020779529564","7348","4117","3231"
"Europe and Northern America","2019","127736387","63718321","100","100","1.23523661557201","0.546961895756751","0.688651385882806","15792","6972","8820"
"Northern America","2019","47017272","22789323","100","100","1.32884510771969","0.570937742320904","0.758340330515083","6279","2603","3676"
"Europe","2019","80719115","40928998","100","100","1.17948023744907","0.533611249243293","0.64621381516697","9513","4369","5144"
"Latin America and the Caribbean","2019","104487384","52002589","100","100","3.00216848961909","1.35775997103958","1.64664426625074","31430","14131","17299"
"Central and Southern Asia","2019","390833959","196088386","100","100","5.41319024352482","2.76438974763945","2.65614311066881","212155","108563","103592"
"Central Asia","2019","14283890","7761770","100","100","3.11303042396605","1.53133787370614","1.5841183707174","4447","2379","2068"
"Southern Asia","2019","376550069","188326616","100","100","5.50086373644454","2.81517660370842","2.69326916106586","207708","106184","101524"
"Eastern and South-Eastern Asia","2019","308467791","158741344","100","100","2.83608374166067","1.44379166640529","1.39430516142791","87653","45871","41782"
"Eastern Asia","2019","193018435","99847254","100","100","1.87998440881609","0.941695475704322","0.939173348404878","36323","18814","17509"
"South-Eastern Asia","2019","115449356","58894090","100","100","4.43318969382356","2.29445428863543","2.14365392112083","51330","27057","24273"
"Northern Africa and Western Asia","2019","107543674","56861483","100","100","4.39892206939452","2.35207598283972","2.05167177446015","47598","26780","20818"
"Western Asia","2019","54246921","28435861","100","100","4.38751651811331","2.28306103423561","2.10927107848772","23899","12999","10900"
"Northern Africa","2019","53296753","28425622","100","100","4.40818059527093","2.42111101993075","1.99189216741727","23699","13781","9918"
"Sub-Saharan Africa","2019","290891314","154422809","100","100","16.3232468780721","9.84469083806713","6.54296955241126","484721","305553","179168"
"Oceania","2019","6569953","3370873","100","100","3.82153878303548","2.12922609521419","1.69592369280357","2523","1437","1086"
"Oceania (exc. Australia and New Zealand)","2019","2741104","1426569","100","100","7.90329836912718","4.49369361682187","3.42499563332042","2187","1285","902"
"Australia and New Zealand","2019","3828849","1944304","100","100","0.878680621908434","0.390808995188936","0.488062365882319","336","152","184"
"Europe, Northern America, Australia and New Zealand","2019","131565236","65662625","100","100","1.22488372859908","0.542338346440833","0.682915753558853","16128","7124","9004"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2019","118190460","60320659","100","100","4.51420161043103","2.34652173151347","2.17277835053491","53517","28342","25175"
"World","2019","1336530462","685205805","100","100","6.55495549097274","3.70956969933252","2.8559802494353","881874","509308","372566"
"Least developed countries","2020","270811936","141389454","100","100","12.4285718412194","7.44979054254988","5.01615056974391","341619","211452","130167"
"Landlocked developing countries","2020","135594118","71174995","100","100","11.5399086425637","6.68931866857759","4.88325562701544","158611","95542","63069"
"Small island developing States","2020","11432875","5811891","100","100","6.23048861013575","3.41987747528877","2.82025606503839","7157","3982","3175"
"Europe and Northern America","2020","128434765","63703598","100","100","1.23226260588627","0.542538238705557","0.69009877215313","15851","6914","8937"
"Northern America","2020","47117966","22767771","100","100","1.35177564823696","0.576965102963901","0.775257841993749","6405","2628","3777"
"Europe","2020","81316799","40935827","100","100","1.16179586659071","0.523389247000892","0.638740929724064","9446","4286","5160"
"Latin America and the Caribbean","2020","104146820","51834254","100","100","2.98477055564506","1.34646447232802","1.64051497845184","31146","13968","17178"
"Central and Southern Asia","2020","390493957","195216210","100","100","5.19778057908915","2.63531511279051","2.56923621331999","203499","103027","100472"
"Central Asia","2020","14782812","7971047","100","100","3.13498368945164","1.54001606706222","1.59742768669294","4635","2457","2178"
"Southern Asia","2020","375711145","187245163","100","100","5.27927363549652","2.68191547037645","2.604342792345","198864","100570","98294"
"Eastern and South-Eastern Asia","2020","310625007","158969131","100","100","2.7608687320515","1.39772172678622","1.3650549722582","85902","44470","41432"
"Eastern Asia","2020","194820724","100061743","100","100","1.83456823717254","0.914866194063882","0.920544217893734","35771","18317","17454"
"South-Eastern Asia","2020","115804283","58907388","100","100","4.31763903783011","2.21737929032858","2.1049271694146","50131","26153","23978"
"Northern Africa and Western Asia","2020","109846884","57833140","100","100","4.193350365021","2.21849484076239","1.97924647234609","46299","25689","20610"
"Western Asia","2020","55236632","28788104","100","100","4.09179127283477","2.08843742182131","2.00754648622141","22667","12037","10630"
"Northern Africa","2020","54610252","29045036","100","100","4.29277555252872","2.34738506599536","1.94996781185398","23632","13652","9980"
"Sub-Saharan Africa","2020","297167812","157197132","100","100","15.7641598425958","9.45075448495341","6.3736410746138","477532","298537","178995"
