"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5"
"Iceland","ISL","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08146218669911,3.20343776114042,3.30969024973408,3.40298225967505,3.48834569092136,3.56435218239662,3.62156839711707,3.67494767609599,3.71483694074572,3.73461394940841,3.73477613546347,3.71438785122084,3.67542861230231,3.62642781559009,3.5661175084888,3.50976056386531,3.45403600098657,3.38816826129994,3.32388059076183,3.23824807636228,3.13986402984875,3.02478230274885,2.90605957732206,2.78140066962026,2.66106676484798,2.55091668837681,2.45593412168684,2.37237559642955,2.29367495796619,2.21431798869087,2.13042802052732,2.04395683948943,1.95403221950742,1.86420311637073,1.77621958928205,1.69190579221797,1.62188031536352,1.54678708308301,1.47579513694771,1.4151665690074,1.36204148399436,1.31159078910005,1.27886585566646,1.25295602777518,1.22914586497755,1.21031493787837,1.18496239575242,1.15097184129466,1.11285230952212,1.0637143431705,1.00450315955268,0.934965477418596,0.864499579082315,0.80007567452432,0.739175020382741
"Iceland","ISL","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96650980436572,3.96223893043046,3.97327000630349,3.98895285580356,4.01188841033015,4.04012767466955,4.07310172152803,4.10324217944845,4.14021716708225,4.16359497501731,4.16627926021177,4.14186968998222,4.10463816482235,4.05133648737382,3.99184553082526,3.92849407806153,3.86759543896407,3.79750287154211,3.72167544609225,3.62798533251837,3.52230288527728,3.40006506783114,3.2666277567125,3.13140190282701,3.0030037695237,2.884189945033,2.78244416869123,2.69539574894471,2.61692857736568,2.53950015500168,2.4566683087166,2.36828565317569,2.27365643211478,2.17465327206658,2.07750296200985,1.98598741889701,1.89949132110344,1.81559898262611,1.73762153496865,1.66422799298177,1.60178146898823,1.54787283272281,1.50835768438938,1.47808276549464,1.45386615972443,1.4323491054622,1.41065522414229,1.38508029923801,1.35456696743833,1.31877459327443,1.27907266297501,1.23634558469044,1.19210133600471,1.14819178632555,1.1067017464758
"Iceland","ISL","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02499457287791,4.86698391398817,4.7490520742366,4.66307967361457,4.60343872760407,4.56672457062068,4.56957444441069,4.5822342197644,4.61525524999042,4.63520260637443,4.63993543559521,4.61934727684072,4.57447644570628,4.51621120324143,4.44597477495143,4.37630026787576,4.30656930597528,4.230726677091,4.1501129069796,4.04404338469888,3.92503424550623,3.79492249240097,3.65274200485846,3.50978145792892,3.37415269077538,3.25228914881583,3.1415092303119,3.05002919867149,2.96985677375212,2.88953053760158,2.80741339320139,2.71909923660218,2.62671498414304,2.52038947278641,2.42177937954412,2.31774431498045,2.22159039158863,2.1227200403606,2.03151283373288,1.94696136196981,1.87856611029636,1.81789949308408,1.77159031631494,1.73690516398281,1.70885080611727,1.68877912593857,1.67637087601618,1.66055578682138,1.64777485254396,1.62967580106235,1.61104624790786,1.58837405302305,1.57190152386246,1.55261399323067,1.53477712388519
"Ireland","IRL","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.807055248746,2.92731928695493,3.00898297671693,3.04292675498588,3.02926822835065,2.97782563292942,2.9132253497694,2.86348934613778,2.84903170182784,2.86460327175239,2.90170895189421,2.93642878771076,2.94710622981843,2.92000141289132,2.84641965108781,2.74190908729332,2.63332193813381,2.54439213221227,2.49073886919614,2.44860045526491,2.41096178829246,2.37000101908199,2.32589434344677,2.29188402774285,2.28395486239548,2.33152873794273,2.42329284432054,2.53559136546777,2.64221755315146,2.71373670320492,2.72172852747759,2.67335481683689,2.59040637370603,2.50142069563145,2.42235741575974,2.36961991197027,2.32558699189559,2.26563319083241,2.17085555581051,2.05061729593353,1.9137401794434,1.76520589147004,1.61355884248622,1.46574182127028,1.32843068846025,1.211598509383,1.11114145728282,1.03454948108036,0.980605478822547,0.949515321237561,0.942849767579201,0.952556384736147,0.969063378930505,0.984581384971293,0.992410019185602
"Ireland","IRL","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12743235052401,3.17629223779458,3.2020479024238,3.20352924779825,3.1736049382235,3.11521365124438,3.04646625277157,2.99760215597049,2.98090678429673,2.9946565579565,3.02816971625662,3.06408691215453,3.07462252729197,3.04327659911461,2.96950482361195,2.86360274792789,2.75015986625282,2.65880592397915,2.60158743042678,2.56042092900004,2.52235448590833,2.48057800321104,2.43669339240279,2.40017852985053,2.39408531349052,2.4419715431751,2.53669480708564,2.65365880688943,2.76348186887832,2.83747135405148,2.84633860734871,2.79768758076998,2.71598230585778,2.62463183840961,2.54503942893037,2.48971388340786,2.44320353473003,2.37946597123785,2.28348427650269,2.15854201376487,2.01741103460041,1.86692525823725,1.71208598884598,1.5614591746284,1.42069194867494,1.29635160199689,1.1910994828319,1.1098481449992,1.05253538371275,1.02010691957733,1.01452805181646,1.03009127720916,1.0611552532269,1.0999594269189,1.13326243047516
"Ireland","IRL","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45962241782541,3.43036513033748,3.40372536872056,3.36826688389141,3.32441361372087,3.25889859860018,3.18689970782573,3.13471804552159,3.11437312349115,3.12850122388244,3.1614522837889,3.19688206491428,3.20791279879059,3.17519372687981,3.09965972185469,2.99018812268631,2.87126604450309,2.77693582695172,2.71809319419038,2.67756857212904,2.63811009527598,2.59611412007115,2.55385710519348,2.51553706147723,2.5093357656842,2.55908348967547,2.65713312098923,2.77649354821301,2.88770604657776,2.96731025682211,2.97601558328392,2.92580478640591,2.84510401407454,2.75097891918101,2.6695235875121,2.61124213368917,2.56444792833326,2.49839396119581,2.39839479843588,2.27029205234256,2.12504295008193,1.96924355862031,1.81314258463396,1.65725368250888,1.51280259091839,1.38327608589143,1.27290983217054,1.18813770235197,1.12711476885731,1.09264602923574,1.08932067880304,1.11333125603408,1.16009194885176,1.22415618136814,1.28664576269772
"Israel","ISR","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95641959724257,4.3878520642038,3.97292439880778,3.64518810878406,3.34755948283659,3.08359885949,2.85135896643424,2.67921061872292,2.59359415238955,2.58328680230195,2.57878794660132,2.5109104768683,2.39721092945124,2.29404957741781,2.22460796046497,2.1731676942423,2.11922529495252,2.07011394991239,2.04712448791032,2.05947225116556,2.09355620353564,2.13491363863922,2.13858651610428,2.05067527120696,1.89692401532753,1.81630813016484,1.93159707574434,2.14898023411063,2.22794602321193,2.04382796029049,1.79379496849125,1.62877497452048,1.54875887166592,1.4905127824738,1.42015878628684,1.33451355005682,1.23805284159739,1.15705077519821,1.12260553971221,1.14257518460505,1.17860901036666,1.19021192521804,1.17163920580374,1.13653459290172,1.10062659277151,1.07222829198486,1.06050247541537,1.06778072703429,1.09016250175676,1.12310785131159
"Israel","ISR","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27917727483765,4.62915367806152,4.16159755694794,3.79552751438515,3.47360553267826,3.19130475155148,2.94720763050369,2.76636810659574,2.67564165128995,2.66490200855988,2.6605234802547,2.58925206631399,2.47180423671193,2.36599863759048,2.29451967599244,2.24191304441954,2.18642813609074,2.13730065924587,2.11506580068469,2.1291715490164,2.16703453311506,2.21067891409667,2.21494823562862,2.12363878721802,1.96298546507713,1.87967442928935,1.99700640405412,2.22221503297948,2.30428838881347,2.11325929779467,1.85557415639155,1.68595060220286,1.60355327051978,1.54356516463613,1.4705978352644,1.38193275948489,1.28129887455644,1.19670429374238,1.16046005366434,1.18099785195311,1.21845869204079,1.23191016929332,1.21369997390126,1.17840704848469,1.14199830375225,1.11476727932683,1.10585281590634,1.11944930199256,1.15169771588582,1.19748084255795
"Israel","ISR","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.60139378521385,4.87561094862644,4.35585003341792,3.95416481110887,3.60446944630244,3.30537382193772,3.04701917924481,2.85898411039986,2.76508889171666,2.75378629938931,2.74965347839416,2.67764900930517,2.55758792134103,2.44784480920449,2.37382921407378,2.31833313799251,2.25961411958814,2.20663782940792,2.18245312059866,2.19694984185042,2.23539367731036,2.28118600741722,2.28536865391907,2.19070288595863,2.02486170590987,1.9386312501463,2.05977134621651,2.29197617748528,2.37752250401818,2.18175417447126,1.9158764837552,1.74151579331898,1.65696026410873,1.59570960126019,1.52043222522393,1.42950568563426,1.32608474178568,1.23984108271303,1.20420339937805,1.22740742549416,1.26776575851529,1.28305859808892,1.26338907522564,1.2263217585087,1.18828879569118,1.16119611095554,1.15508196922479,1.17436179125502,1.21653060386785,1.27442918657081
"Italy","ITA","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76683094849325,3.75942264677134,3.73218094138021,3.66559601869973,3.55651151841968,3.43286332442179,3.31703324541285,3.2253354903312,3.17148452678496,3.15284942752698,3.15038937330307,3.13809591076136,3.09743023188267,3.0142618558173,2.88873898517029,2.75264861283444,2.63406443449291,2.55410130553576,2.53175438685005,2.56960959932375,2.63706670227674,2.69690991482629,2.71970959613601,2.67916938135556,2.57711451981053,2.46205298260217,2.3715016905662,2.30660039215536,2.24991252470224,2.19283335856687,2.13643319704957,2.08118842985374,2.02601792180542,1.96561017171671,1.90038914820178,1.83472763172721,1.77215266617037,1.70798666449499,1.63724816545035,1.55930309092332,1.47614042036405,1.39282890527879,1.31222695493285,1.23796293313313,1.17269185577082,1.12188003179086,1.0889265523885,1.06331779689537,1.03087324976296,0.987721533481923,0.949268341106904,0.929422804474443,0.92703697175451,0.934402891658777,0.944914148681605
"Italy","ITA","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8835859552531,3.8510154173343,3.80472678830563,3.72455523434245,3.60867732087225,3.47998765084214,3.3605313026702,3.26734340908439,3.2119818271433,3.19344384135108,3.19066607617402,3.17859707411511,3.13731492517982,3.05212801735894,2.9246636258852,2.78709442698609,2.66685673684985,2.58716625751788,2.56631466176152,2.60554912356035,2.67352343241694,2.73312683573969,2.75556014117968,2.71413274752009,2.6106031192244,2.49366279456337,2.40205131513413,2.33722507030498,2.28046075994834,2.22396890575052,2.16744968107032,2.11211042560195,2.05566881375971,1.99496900301142,1.92908251589099,1.86222069660101,1.79840101371915,1.73381547457435,1.66282813709151,1.58369158481505,1.49973746882142,1.41546649223719,1.33417977803336,1.25898307911797,1.19308056971665,1.14200307780551,1.10868775185996,1.08337014063631,1.05064361058485,1.00747965144562,0.969771840925167,0.951338171812323,0.951897541840814,0.963269935513408,0.97847478021651
"Italy","ITA","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98688612249692,3.93762275415932,3.87635276383268,3.78522749852361,3.66135540502153,3.52775181458628,3.40593615511255,3.31199794703511,3.25598921463713,3.2392150971003,3.23815781047724,3.22560478043956,3.18316729569183,3.09527275856814,2.96331977867777,2.82168911298088,2.69959581223238,2.61926945715539,2.59854769587638,2.63860952064219,2.70768245475323,2.76784963909023,2.79032143794007,2.74895967754165,2.64417388664687,2.52614818366193,2.43382518835661,2.36809609221182,2.31105989837292,2.25349437936262,2.1968792960685,2.14166408481279,2.0848521292492,2.02382115900518,1.95723266847239,1.88989216733187,1.82587121552615,1.76106918581294,1.68944373947601,1.60964161737193,1.52462994961404,1.43899448767466,1.35661947919545,1.28042268462683,1.21373228807688,1.16241831306776,1.12890934530177,1.10382717498078,1.07102869761775,1.02803563949876,0.990676681597429,0.973780348775638,0.977393022322925,0.993246363433011,1.01465676984126
"Japan","JPN","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89560388492389,3.78825248327805,3.66594411984765,3.52141581115803,3.35628155113189,3.18243551848025,3.00929301599811,2.84848067580162,2.71274274246625,2.60591772355254,2.52345218857424,2.46506011573478,2.42324573023993,2.39171636006046,2.36455704122447,2.33484469991565,2.29992620318954,2.26085728205009,2.22421960268809,2.19197216259556,2.15801277318229,2.1164818665545,2.06990036107791,2.01988817301249,1.96875459414968,1.91928198947936,1.87349311748976,1.83078181414131,1.78935677249076,1.74710675174308,1.69910567355445,1.64260071198673,1.58074893116219,1.52025804447,1.46786970672459,1.42150732057349,1.3805924818175,1.34218260850038,1.30436242578268,1.26569752771237,1.22549862551395,1.18379023560781,1.52258958536447,1.09799371004253,1.05616884674191,1.01887548029016,0.989873331859165,0.972389152004051,0.969894003479921,0.984193884606519,1.01117583565883,1.04815267460231,1.09070042726869,1.1333583323732,1.16946372313989
"Japan","JPN","Median","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03955747190876,3.89095863616304,3.74334764215877,3.58327512577082,3.41097698452721,3.23491394895545,3.06000265959298,2.89711448314785,2.75840777384879,2.64783720250399,2.56352782242994,2.50383658238376,2.46112549363712,2.42940862491839,2.40160411381149,2.37108303773966,2.33487185649313,2.29601681252155,2.25897769346163,2.22539055602448,2.19080830725768,2.1492371793823,2.1018132426531,2.05102029007037,1.99897418729542,1.94901412531792,1.90231947111096,1.85860915882507,1.81697350760482,1.77401132733669,1.72546099307669,1.66776038845014,1.60465928127948,1.54390406601094,1.49100296015679,1.44398474392843,1.40224032260478,1.36370017038945,1.32600695810976,1.2875675544113,1.24771368314644,1.20609693558131,1.55225654176386,1.11989472357793,1.07728749577166,1.03908371624185,1.0089095794,0.990688212114777,0.988036070207816,1.00189210530485,1.02956893310238,1.06755395916891,1.11237775433662,1.16010574399403,1.20469818315521
"Japan","JPN","Upper","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1933507692069,4.00015589865774,3.8237290047852,3.64595796834847,3.46546286343125,3.28636274973114,3.10848230076825,2.94350053833935,2.80177904677095,2.6885712454347,2.60332435645139,2.54374247031153,2.50156641841047,2.46888441947008,2.43955872417197,2.40791337656004,2.37075416224245,2.3315434183771,2.29359872859319,2.25869094790308,2.22353170637023,2.18068385842492,2.13278035384261,2.08173925064781,2.02967020122336,1.9789869382058,1.93155259801357,1.88758836440544,1.8457220708597,1.80180588959926,1.75305328304929,1.69366164726818,1.62950691409194,1.56771836121126,1.51397134792218,1.46677044995853,1.42458302748324,1.38475624045481,1.34692889500539,1.30828343202571,1.26890368317276,1.22731184203649,1.58041482824442,1.14059607469861,1.09708704520913,1.05801926747102,1.02721288942224,1.00865016456498,1.00579281600504,1.02018531031799,1.04879452049828,1.08764730921817,1.13485919517505,1.1875585524024,1.24125213232393
"Latvia","LVA","Lower","Infant Mortality Rate","Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05828747645829,5.15724986247102,5.21603825107389,5.23580926288048,5.21152147572591,5.17375053825174,5.17165839630713,5.20411247374294,5.26728691354257,5.339821992482,5.40165695296051,5.43143228250795,5.41113034035253,5.32183480551788,5.1712131500587,4.99472592468767,4.83491639580648,4.73897350100211,4.7660481152999,4.93635842962658,5.19814874814211,5.48609561833258,5.75054768936,5.92801796745323,5.97189537897348,5.86653595223693,5.63930341177236,5.33429283560574,5.02305543303019,4.7318101292153,4.47101420355879,4.23226000707182,4.00943103436892,3.80186376332426,3.61029668127564,3.43361149289033,3.2795675942932,3.1343095900015,2.98995574998159,2.84814148385554,2.70655834278552,2.57184314874028,2.45745458535079,2.37133603211231,2.31846347636806,2.28992913822179,2.27568646385015,2.26848047482534,2.24947444530504,2.20923302508311,2.1458574267436,2.05338118795517,1.94068392072229,1.81109677720672,1.68367301352516
