"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5","X2025.5","X2026.5","X2027.5","X2028.5","X2029.5","X2030.5"
"Afghanistan","AFG","Lower","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.460388833665,291.834301736751,289.756864794661,286.76376956166,282.85459593344,278.74215483248,274.294446321433,269.928165458758,265.05277406549,260.404318611283,255.993374961251,251.407506710012,246.967976909394,242.18437386378,237.5265260396,232.777807865477,227.883630778478,222.926985794223,217.778000414946,212.671852078375,207.578126513984,202.205948481776,196.738821863569,191.480270313363,186.08071613276,180.713846168422,175.244570135422,170.0508210265,164.789506274955,159.480456157173,154.46307253964,149.290186566998,144.233627330456,139.538178523239,135.256634365748,130.985456477908,127.20255564373,123.338506764503,119.65305571015,116.137862765751,112.297631862683,108.541775089316,104.695512964514,100.920262700316,96.9894401619068,93.0765727975816,89.053362728826,85.0396049958286,81.0874315582966,77.0841331516337,73.0133947087466,68.987626875345,65.0205378970918,61.1741903806561,57.3679099378696,53.8245594430116,50.577244528768,47.480402593749,,,,,,,,,,,,
"Afghanistan","AFG","Median","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.945417574336,336.681810466487,331.656418900118,326.470958754436,321.430518699045,316.349991233702,311.306392079992,306.022476560233,300.723372968642,295.370961762037,289.966850416292,284.548482393609,278.954158207694,273.564112032875,267.969324034483,262.339213644316,256.735608769056,250.630079956376,244.380581687552,238.31465647063,231.917248321483,225.591177959598,219.250791182439,212.850956121481,206.376640136884,199.896315919002,193.39092876809,186.949839151566,180.526265059489,174.278306486984,168.122961667924,162.259992773806,156.533688290547,151.326665529543,146.387099246759,141.590367690421,137.196081746821,133.006756817657,128.912683663368,125.008365498783,121.052749028886,117.048802822992,112.839810786032,108.651590689079,104.516226784894,100.296478623087,96.074740652658,91.9699931479302,88.0565715779381,84.1764256050429,80.3947146960189,76.74695516922,73.2390387857596,69.9315210372827,66.740269875216,63.7461596867192,61.0835427352211,58.6753078303865,,,,,,,,,,,,
"Afghanistan","AFG","Upper","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.283653796228,389.238201123585,380.283510463134,372.159395726083,365.584945460457,359.383427206009,353.955459615505,348.129575340997,342.358913490054,336.312488101967,330.88799259648,325.068221760657,318.933314837916,311.846809864344,305.363928983313,298.170533484195,290.892296506858,283.342345374638,276.243884787881,269.031105097658,261.546493960012,254.151078541817,246.435339421018,238.550721521614,230.178851991934,221.910045270104,213.849650416398,205.453592074247,197.652996854725,190.264643705084,182.936414952471,176.153794801057,169.753746798085,163.883119389932,158.25253880256,152.912635688964,148.06762278278,143.503271303229,139.037952436751,134.681054331134,130.416970890226,126.233944864672,121.713043542134,117.214561119976,112.73910238899,108.351799822368,103.914783827045,99.7201337978075,95.7353273770895,91.9958557108358,88.5065521910448,85.1612003317293,82.0724420148405,79.3394603474653,76.7558251375747,74.4804263151373,72.6189750927352,71.1272723390883,,,,,,,,,,,,
"Albania","ALB","Lower","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8949690503924,57.8978572976273,55.7197006747619,53.3708905196862,50.9553994916367,48.3759685042465,45.8563013755282,43.2967267645732,40.8647710902339,38.6469143635876,36.5914626376814,34.6753616551002,33.0978507507403,31.6398779382333,30.3437397778882,29.1271267633365,27.9492327733287,26.7621475180172,25.5227822633833,24.3111767984431,23.1098761047531,21.927756429388,20.7357832991015,19.5940064023401,18.4649061312743,17.4155125516879,16.4145866199301,15.4956718299414,14.5968636339746,13.7578183883599,12.9621771888123,12.2048464229315,11.4514393397649,10.7235701603672,10.027224552313,9.39771758705105,8.88334855739456,8.50133904866928,8.19277105886685,7.90607216239401,7.61998584880807,,,,,,,,,,,,
"Albania","ALB","Median","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1035840833221,83.4944604457075,76.5535177845052,70.1662570576439,64.5210418527823,59.3627677781919,54.8073391459736,50.7889634652296,47.2981569280671,44.2282717538844,41.6074530216058,39.3140987796104,37.4063686712246,35.7321896100099,34.2900824648506,32.9695836496934,31.6852562207396,30.418760743587,29.1024315005466,27.7586687570173,26.4156338849234,25.0855563190528,23.7490826965627,22.4352588788266,21.1587772151755,19.9129221305204,18.7169756657613,17.5509070115675,16.3923095184393,15.2983018542952,14.2242117454344,13.207773369017,12.2422946253837,11.3402113836985,10.5413571339543,9.85206955047613,9.31231412890351,8.92087358252066,8.62284014686906,8.38386247484777,8.20281090928413,,,,,,,,,,,,
"Albania","ALB","Upper","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.390904068583,116.796880380201,102.622513329754,90.6184976172627,80.6075721816238,72.1245672491639,65.0142275319443,59.2940524306814,54.3109109119558,50.449476877603,47.224665943604,44.5927000580151,42.4184349581957,40.3961995430136,38.764354824884,37.1960685319104,35.7969879944564,34.459550978022,33.0000904307958,31.5514748526505,30.0895576071284,28.6691504478221,27.1822284358779,25.7054249217465,24.2427086386568,22.7664671146009,21.3056149999185,19.8357589688759,18.4184313811017,17.0093369915134,15.6153966096635,14.3107551214289,13.0950405602441,12.0071637561727,11.0803348588353,10.3184781773214,9.74336922403618,9.35410257077474,9.07255144365354,8.89970124402558,8.82679292671476,,,,,,,,,,,,
"Algeria","DZA","Lower","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,182.924259614055,189.802819840218,195.051612208545,200.242237894875,203.863873737172,207.046725914358,208.754333140844,210.233763355748,211.233170710317,211.890298161562,212.775988730374,214.067388374207,214.61405939182,214.776046233575,214.664658795874,213.90715948744,211.522658619993,208.032043035293,203.491062709387,198.291400809053,192.178420819619,185.739963363795,178.574903957754,171.060591151011,162.845888749782,153.516818506456,142.458985027582,128.542797879578,112.078898192501,95.1536352391889,79.947164709141,67.3000817720546,57.970957787601,51.562305506352,47.1190656825423,44.1656975657378,42.1395732313032,40.7980133115372,39.7428943391853,38.8871497069265,38.078452029726,37.4007506807168,36.7945501861541,36.3290594738956,36.0142706504859,35.9497641481958,35.8391197609972,35.2631385700523,34.1288417851141,33.3041111204165,32.1710239745889,30.8621890864959,29.6129175030619,28.3485986895574,27.2612595924132,26.1712738463234,25.3541994548926,24.6894579367346,24.2282663717258,23.8176901277864,23.3207595077397,22.8149471609245,22.2834757251723,21.6394004287258,20.7942097675051,,,,,,,,,,,,
"Algeria","DZA","Median","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,240.312439190202,239.948182269355,239.5940172689,239.15122964185,239.228427460253,239.186123495174,239.168263352017,239.655614623233,240.452378562009,241.46767272612,242.58739148013,243.511599401742,244.22017298368,244.419767205237,243.617663205927,241.336280707613,237.77399874471,232.85348303208,226.574118829136,219.06843412394,210.513527538547,201.386693218704,191.663689577725,181.570366093433,170.846724091398,159.363969788981,146.396112611635,131.524714510244,114.658574413182,97.5774085006191,82.046515716506,69.049161232427,59.7200065851518,53.6248016371666,49.5633453504558,46.9763088513933,45.2581619212597,44.0514683183877,42.9568942701277,41.9575228704582,40.8933939008414,39.7815326693249,38.7816718129667,37.8803509461342,37.1918841108348,36.9290527183216,36.6821098909968,36.0179028639634,34.8185250951382,33.9823992624272,32.8293004382285,31.4801323903621,30.2183495321498,28.9174132915466,27.8280023621736,26.6963285288727,25.860701672376,25.184862203171,24.7201609099985,24.3490659706869,23.8986168477837,23.4631115627288,23.0081649469815,22.4908341347726,21.9631977685415,,,,,,,,,,,,
"Algeria","DZA","Upper","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,314.779714065857,302.944600409512,293.222412044692,285.857993818934,280.345379566107,276.88545915129,275.52768563197,274.641316060622,274.911685923879,275.797098037395,276.531340911587,277.267314228913,277.534271775175,276.457574429705,275.171147152726,271.644309120577,266.841809870251,259.802860802834,251.311056724662,241.345535850782,230.251906671112,218.338270881962,206.01212054493,192.929383929507,179.365886668349,165.483891436024,150.451565231273,134.680460103993,117.381790752349,100.105477463983,84.1972385649216,70.8369056510298,61.5652756589599,55.7587284556792,52.0926694829757,49.8948154949411,48.4995574613834,47.4670470445596,46.3384877731274,45.2031556428643,43.7978514972285,42.3297353711661,40.8844709014295,39.4847764278733,38.3988856264229,37.9116203767808,37.5194246736329,36.7810213169891,35.5282881638268,34.6845634138734,33.4900922803294,32.1041941582381,30.8316069659596,29.4923594828837,28.3907572424405,27.2323342109013,26.3720293878635,25.7107182449168,25.2222937573965,24.8964217879803,24.4938958021852,24.1241481171081,23.7518372006714,23.3999822975731,23.2378094148216,,,,,,,,,,,,
"Andorra","AND","Lower","female U5MR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8235903751743,5.84457974132644,5.82698737432446,5.84713849014679,5.81275724892832,5.73440604783782,5.66153910797035,5.58332366477454,5.44371472715997,5.33320539844285,5.1854684199706,5.03070472411061,4.86905335566811,4.73466924621635,4.57247020346271,4.44073998847498,4.29317143705472,4.16920374950487,4.04656268067273,3.90671322718099,3.76074952456319,3.60194005487321,3.43025595047173,3.23986389070471,3.03270705312073,2.83787013944551,2.6372464458681,2.43000822275833,2.2295731372972,2.04494279886489,1.88643582209108,1.75151476161198,1.6368531967219,1.52890903981468,,,,,,,,,,,,
