"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5","X2025.5","X2026.5","X2027.5","X2028.5","X2029.5","X2030.5"
"Afghanistan","AFG","Lower","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.139849017438,186.407920319462,184.393967036841,181.997336678731,179.344563885474,176.619670280149,173.276370094672,170.344536321524,167.362502804076,164.510564879787,161.745592644093,158.835455281219,156.146572062951,153.47034883699,150.403028743608,147.480355571498,144.678364672539,141.640928143321,138.588038201901,135.436550342655,132.33914303806,129.066536488678,125.885505451942,122.820216222242,119.647437666798,116.400203954855,113.251418560451,110.135474813282,107.03292562765,103.881732515607,100.815635196807,97.7682011259366,95.048653688101,92.4248838580239,89.7288727528358,87.4410774323213,85.1126583530471,82.7787737165103,80.5328944860543,78.2532115746465,76.0609475214934,73.5473436371901,70.98804429122,68.4999543841819,65.8619935103556,63.2707716470465,60.7467169519467,58.3050069446468,56.0357644537881,53.7068753451526,51.549738579517,49.5276848388125,47.5903058614164,45.6905027300831,43.8799295899646,42.0346915517825,40.2520828261778,38.45199453159,36.7206138814807,35.0976500723042,33.3454080765799,,,,,,,,
"Afghanistan","AFG","Median","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.62798095743,216.091622685841,212.742303020313,209.421808365246,205.890337615373,202.40447448105,198.933651528936,195.694743890199,192.232590047877,188.740358675034,185.320426603,181.977897515309,178.360141822177,174.919980843985,171.336071997492,167.609550250153,163.813909686674,160.048799394172,156.138049668531,152.141212114553,148.281523366786,144.175304672911,140.181654378907,136.182532894239,132.196062633465,128.327654928053,124.388911270632,120.499941450627,116.647873863507,112.907863364299,109.408298893947,105.903787822807,102.724682449359,99.7402155551688,96.6351499175451,93.9824944259208,91.4280279448001,88.9368978141862,86.4598066809121,83.9685446856887,81.5415987844821,78.8286031217531,76.044627672489,73.3152850458043,70.5381438909993,67.828748857606,65.2877889279634,62.8533285452446,60.5739290201741,58.3103148850457,56.2193892800687,54.264124378647,52.4747715599991,50.879473541198,49.3616967114353,47.9165293658605,46.5207670180275,45.1261931688594,43.8138539106362,42.573241126607,41.3129452133395,,,,,,,,
"Afghanistan","AFG","Upper","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.584247018356,252.515364299866,247.322432277475,242.001387512943,237.473652819935,233.327195771096,229.471952334978,224.980432915918,221.343359695267,216.884377709178,213.09277322887,209.10362284353,204.600878091546,200.421593792118,195.64352481823,190.749885383291,186.31279764742,181.649839035114,177.304282168426,172.487141365425,167.524597199556,162.661418738269,157.875143625481,152.647776028448,147.381395254464,142.253379631322,137.302365745075,132.268662975865,127.71145544556,123.064094125715,118.603593678985,114.449351092277,110.890709871229,107.450447012116,103.978633406493,101.157248991458,98.3491921411715,95.6084703396959,92.8827117937855,90.2622002306277,87.5750865002906,84.6234194655519,81.6147434567603,78.6498909420672,75.529197441377,72.6316653652671,70.0530322407487,67.6669349326377,65.4152317046808,63.2323493320617,61.2593111367099,59.4416599401106,57.8668371333439,56.4571307079037,55.1964505524766,54.0954400579992,53.2659997622072,52.6606879520464,52.1009182934834,51.6990189269665,51.3786923538302,,,,,,,,
"Albania","ALB","Lower","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3907849653298,44.9410660119784,43.3940696439145,41.7514170666798,40.0728098016989,38.3642667748606,36.5041204088317,34.5354000665705,32.7298879935154,30.9595639626103,29.4338884199337,28.0055127469142,26.7418044925099,25.7610651335849,24.8453413588364,24.0221995179044,23.2410702326657,22.4802732665923,21.6645784207876,20.806227187348,19.9989683511186,19.1946417112402,18.3740094317598,17.5486625753224,16.7411700671419,15.8973626894565,15.019865716854,14.0861887965949,13.1894795004096,12.3038053882223,11.4513116844084,10.637296528344,9.82947485127525,9.0670927364458,8.39141329388236,7.8666749579123,7.48230663627745,7.24476755699399,7.12537059838756,7.07532957608848,7.06537730104893,7.05746250219635,7.01044541463892,6.91113437932214,6.73925555549819,,,,,,,,
"Albania","ALB","Median","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9215537058639,62.7988005476155,58.0776740532822,53.7086021585324,49.7110382649352,46.1532981171041,42.9950679365927,40.0689701989673,37.5156084245298,35.2724588399689,33.2945457173537,31.5932901243879,30.1606369609881,28.9843896080848,27.9560106437912,27.0107912737302,26.1391293317225,25.2285545318595,24.2618760139708,23.2862193570296,22.3051431395308,21.3065656623353,20.2936602095017,19.2431984876447,18.1689097059332,17.0617949651079,15.9433708048096,14.8292062785083,13.8095979773369,12.8561281945669,11.9583437792864,11.1156279955122,10.2803726478331,9.48290625607457,8.78680311513732,8.24284471704403,7.85182730935259,7.61457004048776,7.49520685785378,7.45460517486587,7.45889357614946,7.49180521234633,7.52199577469449,7.53702866323616,7.51722491193838,,,,,,,,
"Albania","ALB","Upper","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6606147735226,85.8119812964737,75.9698637776251,67.9497192728111,61.3238028104507,55.2837947272731,50.4285269998109,46.2373276920082,42.8233874484673,40.0020877366415,37.608636765937,35.6282869335351,33.9278027583068,32.5705301642023,31.3973761355705,30.3167102905051,29.2607666458697,28.2344335938313,27.1587413794676,26.0445041021169,24.8836575339296,23.673737737055,22.4324341454242,21.0682978975807,19.7295104827161,18.318147333618,16.9331050739202,15.6161580463713,14.471103539132,13.4482139090151,12.5012330350768,11.6227000660373,10.7640635427844,9.92819685078469,9.20797251062153,8.64537292520762,8.2400441481979,8.00009390410381,7.87293888651543,7.84921458693302,7.88112521794538,7.94550686676816,8.0629227840043,8.21887860003381,8.37831475318748,,,,,,,,
"Algeria","DZA","Lower","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,111.370383900992,114.497373981017,117.238992828989,119.588033454619,121.527683098409,122.738156177264,123.790987208964,124.225527322586,124.849466980589,125.359045172605,126.035509990799,126.655413482583,127.409561572432,127.961653491316,127.934197141391,127.646852103133,126.828700987799,125.505119472646,123.560012080924,121.588133143013,119.199649518477,116.592343330364,113.636472450389,110.496423842027,106.931649190867,102.664485912649,97.4719680849963,90.618436999231,81.5829285896265,70.9303926251912,61.1993704045835,53.0155462895457,46.7152714605279,42.3176470515317,39.3471442176926,37.4124854588398,36.3356767381147,35.7268800275713,35.4061980303844,35.1600484518482,34.8594024508993,34.4621889597257,33.9386526326674,33.3474953358103,32.6751266217494,31.8823779414921,30.9739897391129,29.8851274604811,28.6962269630439,27.5231021073301,26.3340859692844,25.2243791461058,24.1692935324135,23.1664814257468,22.2920914240512,21.5554532797997,20.9580158691848,20.4881545410551,20.1272412557757,19.8085059074725,19.4863272308067,19.1294724140824,18.7015439476393,18.1987573403209,17.5991364014648,16.8811375917189,16.1411467712582,15.340506407391,14.4942737092126,,,,,,,,
"Algeria","DZA","Median","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,139.987347256548,139.619656289345,139.478729923801,139.411971926863,139.18156727417,139.074902408585,139.182225189876,139.29217109026,139.686545602962,140.184456397393,140.663822391147,141.318730047145,141.790918973822,141.918845213314,141.76773928693,141.043963701102,139.602109909417,137.715852682742,135.172773852594,132.12564711084,128.666193733715,124.86233720189,120.657743303071,116.203919836434,111.31678467498,105.820264703625,99.4378172528332,92.2101231035401,83.0460347605823,72.6273647783241,62.7575873879196,54.2422728564736,48.0253302577312,43.9427277444589,41.4328747488934,39.9693836844969,39.2111388326558,38.8370478980313,38.629093621346,38.3962708761371,38.0208931815961,37.440510602613,36.7559487650862,35.9645429259501,35.0928471707816,34.1063945020828,33.0175842850563,31.8123612223906,30.5519481844521,29.3101270829271,28.0407179689677,26.8333089540756,25.7077230708652,24.6412247046418,23.653180976023,22.7749152219073,22.046172657211,21.4469353772282,20.9810810445802,20.6094477779427,20.2924975223095,19.9921516219876,19.6679279887335,19.2979415441561,18.8898552968815,18.4562247499918,18.0155630981743,17.532597633393,17.0584444319083,,,,,,,,
"Algeria","DZA","Upper","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,176.296291612639,170.202585050617,165.325850865242,162.203810669732,159.320186960604,157.887591377446,157.070303198851,156.647953580033,156.901929277737,156.999069922808,157.158153444677,157.522113172768,157.771350790945,157.726665037306,157.056751948318,155.913196354679,153.726102658686,151.089611613835,147.591115740792,143.524370521175,138.778522625812,133.788011508127,128.268115496255,122.337544610951,115.949210264654,109.100469831309,101.525535957745,93.823564170721,84.529150026429,74.303001912358,64.3150136550198,55.5010169055609,49.3393169937888,45.6614240623655,43.5535906578451,42.4815948246962,42.0456282679518,41.9183069258224,41.8300681284734,41.6966366768239,41.2597220424389,40.6438706679382,39.7628181289598,38.7006846431782,37.5840330256573,36.3703631515475,35.1542075086044,33.8522778142088,32.5017280317284,31.2205279747698,29.8764833363552,28.598705021401,27.3543324696084,26.1902030778816,25.0876431944738,24.1145750083221,23.1955492269174,22.4490996192626,21.8658181508675,21.422322048168,21.0959384387815,20.8431018446397,20.6193277639938,20.3946878241541,20.2351340923327,20.1097564946235,20.0479489569963,20.071735350889,20.0820460368882,,,,,,,,
"Andorra","AND","Lower","female IMR","female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34600483503444,1.44813193939275,1.55723160174687,1.68408671900756,1.79937663962564,1.92084797216459,2.05111935501867,2.15842801312688,2.27878016305,2.37842630377007,2.48170668008582,2.57976509884315,2.65797180630748,2.72330515271309,2.76128793411257,2.7856209639645,2.7881694851566,2.75499547994582,2.6927983406543,2.61640619515727,2.53644064708588,2.3976326377674,2.25448764578105,2.07676007108961,1.9060102617027,1.7292985503942,1.56660326944252,1.41042417258433,1.26866066624772,1.13433763571455,1.0020757749123,0.900599508742747,0.815981076967782,0.754555746081718,0.704368104693744,0.661761659499763,0.621762295270697,0.588887360164191,,,,,,,,
