"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1931.5","X1932.5","X1933.5","X1934.5","X1935.5","X1936.5","X1937.5","X1938.5","X1939.5","X1940.5","X1941.5","X1942.5","X1943.5","X1944.5","X1945.5","X1946.5","X1947.5","X1948.5","X1949.5","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5","X2020.5","X2021.5","X2022.5","X2023.5","X2024.5"
"Afghanistan","AFG","Lower","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4641354227716,47.7092295491705,48.7948506551301,21.5651351126652,34.2324010989872,27.1811604203441,26.501509058408,25.5727282044606,32.0098367948669,24.2425230929013,25.2415339049296,25.1389550437457,18.8999030311613,18.2484322951956,17.608791798298,17.1535324696829,21.7434932096845,24.9287576589854,23.4683013205503,22.0874813853129,22.7078458974387,23.0401574495041,22.6729306810708,18.9934965160354,23.0931582579482,24.0148798140232,23.2978562103057,30.9074775562919,31.5791294237023,27.7423710641942,24.8717305671216,27.02190407566,12.4631131217877,11.8934992305018,11.3479036016715
"Afghanistan","AFG","Median","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5997741042127,83.2288225083328,83.8668151581184,84.4081584187268,84.6288404368974,84.555380299464,83.7437623073143,82.8237996828621,81.6840026400608,79.6498811317372,76.9413623833846,73.8457182052595,70.3654981264694,66.9683285123915,63.0149353902426,59.1669015826407,54.8158862074935,50.5369124730512,87.7670978909705,85.8898962752194,86.4469507098015,37.1537098375941,57.0163713626957,43.6385388482853,40.5564197917835,37.5687153457151,44.7371916218611,32.4010942220598,32.8432603432885,31.8274328316046,23.5264687252703,22.5089393836593,21.5384475922013,20.9351645219074,26.6295171499616,30.5644306165589,28.7352827969224,27.1599726174186,28.280476002246,29.3849012739777,30.0516548317419,26.2660625667687,33.7055199990061,37.0679939167743,37.9460271471833,53.12927328643,57.07124102647,53.1477244284814,50.6200812691809,57.9690073989342,28.3197026811427,28.1406601453208,27.945300959067
"Afghanistan","AFG","Upper","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.010133279101,200.48253649298,193.34699590993,79.4288968647634,113.374503041389,80.468062376407,69.3176395610585,59.489580016916,66.5553862630918,45.157846610333,43.5872500443624,40.5842129131651,29.0818735602007,27.3455307712086,26.0174942186227,25.2686382763878,32.2506265227645,37.0968845057361,34.8323671307316,33.1790837453901,35.2979672413484,37.5916350279541,39.743388830352,36.2964649448088,49.0440608664418,57.1842414362335,62.2183817697376,93.4042671063334,107.118224996276,106.816676664682,108.526052262386,131.745353306293,67.7872250480506,71.0294853316985,73.0320615069822
"Albania","ALB","Lower","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.916100528092,11.9475700532332,12.7747881350114,13.4758189318922,13.9813279943353,14.2743861003835,14.5674111861559,18.7565409684733,14.4202200740098,13.863576781272,12.8164663293574,11.430175759215,10.2000547981603,9.25465697036356,8.51597759185431,7.96817685067476,7.58981545781701,7.32168944186334,7.162563672415,7.07819736455832,7.00117147115888,6.9121730374345,6.71952056822001,6.43249618614538,5.997331077105,5.54669758801667,5.07041882787578,4.72035229669553,4.47255325832406,4.25624135111474,4.05777050621825,3.86083240592107,4.21778897196646,3.92244362008985,3.0376659133019
"Albania","ALB","Median","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.620121584668,10.3798191490551,11.4555958754048,12.4582348786487,13.3299960034313,14.0383258616486,14.5649996090262,14.8928840956656,15.2351056863063,19.6712660953019,15.0808142650351,14.4892236785645,13.3979015956852,12.0210141115317,10.8865521263579,10.0835451538905,9.50172743673655,9.06339281856391,8.74595879501457,8.48965779255676,8.292495130596,8.09786949678283,7.87366516127523,7.6030051223407,7.26912653673659,6.87273349190517,6.39792011359978,5.9239332079958,5.44149729564065,5.08888596943796,4.85131929448275,4.65830824793391,4.52182140376602,4.42536815974024,5.03547364686281,4.97464789162642,4.16734068288148
"Albania","ALB","Upper","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0088179599341,12.9888373533804,13.8895917648505,14.6125227348733,15.1686638310379,15.5360765288298,15.9046823534843,20.5918176114432,15.7203225900185,15.0995163670033,13.9805882055928,12.6230250182787,11.5908395327552,10.9731603160037,10.5480412662091,10.2546304776205,10.0181380196439,9.79332805478998,9.52854677545808,9.21774406664448,8.84005172449161,8.35850387440152,7.83367513330228,7.33607874282634,6.80334727675976,6.31188552386863,5.81214710336447,5.46350985211618,5.23498370795902,5.07045808385581,5.01093007946583,5.04327464528749,5.96768264714705,6.23625205876502,5.67940119543716
"Algeria","DZA","Lower","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6092940831592,11.6381726131981,11.7274548126046,11.8500700793669,16.6186538393755,14.8789377545864,12.1272780270362,14.6979634645975,15.2492424054133,11.3045950423949,10.9059690032353,10.149650115568,9.50747472992246,9.00808570175259,8.72064915045243,8.46922363588263,8.37217529731412,8.11921994611892,7.88342710704979,7.83280569068845,7.59633764191895,7.71291157820029,7.59851709810514,7.58638156449893,7.54686137936303,7.51820559297929,7.53832530159465,7.41548162196688,7.20092226550617,7.14885765295658,7.1481657081091,7.23970646297125,7.49523573140479,7.843728684067,7.7387183871974
"Algeria","DZA","Median","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7066158681125,42.8248111339156,38.5009362034449,34.7950236827576,31.6049763134573,28.9588234201117,26.7151678206699,24.7228291563182,23.0178170578243,21.4916315310352,20.2424278490291,19.0453127494508,17.8872614786176,16.7526010907157,15.6712450315122,14.7111163251873,13.845440612246,13.0662276500143,13.0796907626824,13.1576466294861,13.279353413241,13.4312855787061,13.5923329773949,13.7200285420572,13.7759150657872,19.0533080103742,16.7493569487462,13.3651954624915,15.8680175715608,16.198442094702,11.8576349219969,11.2227974831985,10.4279832749945,9.77889264729257,9.23800898307269,8.9564561083769,8.69551467493493,8.59041733369161,8.33123072382508,8.08683666727617,8.03881016094598,7.79636119000089,7.91649376839013,7.80407456142659,7.79504927982799,7.77824199618022,7.80601018648585,7.76198711516638,7.62696539404521,7.39468667799093,7.3525914820367,7.38420782914886,7.56976990798183,7.84767437662179,8.19528503400383,8.39441914845343
"Algeria","DZA","Upper","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5919167820798,15.9678446042077,16.1456317213463,16.1221713229381,21.9480589850362,18.9007495295308,14.7157377183108,17.1370493571089,17.1981284310902,12.3928058289428,11.5455616845816,10.7047785453414,10.0422268556231,9.47190557092955,9.18865358008111,8.91479762127337,8.81112613087867,8.54938278158497,8.29227289349826,8.25683470311175,8.00270007259433,8.12535036994917,8.01548630514705,8.01009062846635,8.01571060940917,8.09157238468055,7.98359655838124,7.8383052067516,7.58532179178821,7.5646964294606,7.62552521831937,7.9020321533366,8.20519356027601,8.56482589171613,9.09883864448253
"Andorra","AND","Lower","male 10q15","male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79058611211065,9.28331929380397,8.93144892847966,8.63965234883026,8.32076404576113,8.02980938640409,7.77980410106057,7.50866814822874,7.25287210404832,7.0258709579908,6.76379946568521,6.53550569884783,6.33642602497399,6.11076240246531,5.89738167709449,5.70791962050509,5.50632300464197,5.27012703553254,5.06631017491636,4.88813660303931,4.68597366713799,4.52099959838343,4.3400062643602,4.17177794890802,4.02046584105967,3.86081986980707,3.73390963113753,3.62389492565108,3.51705213169241,3.43647233581562,3.34985881384936,3.24613236834675,3.16338088803748,3.09106823037475,3.00352282165747
