"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Adhoc","1984","2798047","1522745","100","100","31.7749387144297","18.8971358317017","13.1258437346881","9180","5810","3370"
"World","1984","1040091634","522067171","91.5","91.2","15.5170903570887","10.6079223375365","4.96180243443088","1628861","1113516","515346"
"Adhoc","1985","2964568","1609380","100","100","29.3208347664856","17.4372588210294","12.0944703553457","8960","5662","3298"
"World","1985","1045927680","527368944","91.5","91.2","15.1601502724913","10.3164385950037","4.89420241618565","1602587","1093756","508831"
"Adhoc","1986","2985947","1616782","100","100","27.0648070345894","16.0991274322014","11.1451060855039","8317","5248","3069"
"World","1986","1053031441","535638034","91.7","91.4","14.7880484165599","10.0018104748691","4.83459262080734","1578345","1076855","501490"
"Adhoc","1987","2946341","1591112","100","100","24.8820685278103","14.8037058547939","10.2298016475597","7533","4746","2787"
"World","1987","1063045119","546960919","91.6","91.4","14.4206709895789","9.68520323414671","4.78178026916011","1559384","1064641","494743"
"Adhoc","1988","2912863","1569740","100","100","22.8609717248993","13.6033761681504","9.38526687245337","6833","4300","2533"
"World","1988","1073944152","558719875","96.6","96.6","14.581165085043","9.78685939320933","4.84169063732661","1599122","1099000","500122"
"Adhoc","1989","2969693","1599228","100","100","21.0017124145472","12.4962483292249","8.61309546513803","6393","4022","2371"
"World","1989","1085656906","568718285","97.6","97.5","14.3589182259432","9.60780422011369","4.79720460851197","1595267","1098102","497165"
"Adhoc","1990","3059660","1649909","100","100","19.3428678930713","11.5067794787028","7.92730617842374","6063","3819","2244"
"World","1990","1100673030","578215390","100","100","14.4799636335032","9.63421875124298","4.89288399701197","1632042","1119524","512519"
"Adhoc","1991","2972041","1609939","100","100","17.789833443172","10.5777019324695","7.28923486441401","5417","3424","1993"
"World","1991","1118326574","587607334","100","100","14.4299928455807","9.56360847518463","4.91337395519566","1652138","1129330","522809"
"Adhoc","1992","3087116","1683600","100","100","16.3299255730495","9.70558159604211","6.68926720569","5168","3284","1884"
"World","1992","1139186535","597125281","100","100","13.7057565296551","9.04554189264701","4.70275359163194","1596210","1085172","511038"
"Adhoc","1993","3719786","2042882","100","100","15.0384393653487","8.93739534865588","6.15606318718802","5739","3668","2071"
"World","1993","1160992791","606776685","100","100","13.4090999745167","8.79651794873832","4.65351676956656","1589234","1072220","517014"
"Adhoc","1994","4197774","2323386","100","100","13.9096958764913","8.26181133623386","5.69493501895607","5996","3855","2141"
"World","1994","1180912840","616223891","100","100","13.4573173912489","8.69481342381615","4.80427625308979","1620160","1076269","543891"
"Adhoc","1995","4560410","2541623","100","100","12.9081639327305","7.66246583245734","5.28620345361999","6050","3910","2140"
"World","1995","1198513418","624299653","100","100","12.5969741112082","8.18611195460279","4.44726799026585","1538193","1026318","511875"
"Adhoc","1996","4780904","2677588","100","100","12.0151464793609","7.13203721163209","4.918185952959","5907","3833","2074"
"World","1996","1212450701","628399752","100","100","12.2472871609695","7.92727408447139","4.35453265032702","1510028","1000264","509764"
"Adhoc","1997","5009773","2814315","100","100","11.3056430520641","6.70378003952149","4.63292109651404","5825","3786","2039"
"World","1997","1220743619","626988514","100","100","11.9272718452913","7.70202564552658","4.25804174649592","1476276","969550","506726"
"Adhoc","1998","5251608","2955135","100","100","13.7886490739076","7.9308369004685","5.90464091751173","7426","4706","2720"
"World","1998","1226673922","623553029","100","100","11.645953425229","7.50763843597315","4.16961898098095","1443818","939810","504008"
"Adhoc","1999","5520053","3108117","100","100","10.2368225247337","6.06082087475656","4.20146598270965","5810","3779","2031"
"World","1999","1231181435","618940888","100","100","11.2689948969207","7.2517923996779","4.0465472176003","1397450","900953","496497"
"Adhoc","2000","5817174","3275114","100","100","9.87133603507406","5.83766896322238","4.05735255292274","5902","3835","2067"
"World","2000","1233392570","612826004","100","100","10.9396190284542","7.03979645647499","3.9274711696019","1354292","865882","488411"
"Adhoc","2001","5799425","3261988","100","100","9.60060556723141","5.67211680005796","3.95089872621373","5720","3711","2009"
"World","2001","1232396342","607847293","100","100","10.6653222553057","6.85239430417487","3.83923590940896","1316386","835906","480481"
"Adhoc","2002","6011976","3373388","100","100","9.35911088803831","5.52217027204079","3.85824651017821","5776","3736","2040"
"World","2002","1228663706","605533496","100","100","10.4060578979936","6.65674630144921","3.77443706652716","1280151","808869","471283"
"Adhoc","2003","6681728","3735091","100","100","9.25343970640569","5.45349662584087","3.82077968971069","6341","4085","2256"
"World","2003","1224420197","604476691","100","100","10.2096234427095","6.48594547288795","3.74798721050191","1252252","786672","465581"
"Adhoc","2004","7090022","3942938","100","100","9.27777989396938","5.46444563066291","3.83428651349184","6739","4321","2418"
"World","2004","1219782276","604156396","100","100","10.2347798349249","6.46168754631143","3.7976313961113","1251778","783305","468474"
"Adhoc","2005","7309803","4040189","100","100","9.43200416515255","5.54496736515813","3.90871047200159","7054","4493","2561"
"World","2005","1214837468","605150401","100","100","9.86361819027548","6.17051810618912","3.71602991395363","1203096","749130","453967"
"Adhoc","2006","7611621","4180641","100","100","9.69078601902662","5.68507273064884","4.02861626484734","7537","4767","2770"
"World","2006","1212618818","607567567","100","100","9.48480222684223","5.89676418645856","3.60932135730086","1156210","718655","437555"
"Adhoc","2007","7898716","4314094","100","100","9.96402376919803","5.83467856052043","4.15358001292844","8033","5049","2984"
"World","2007","1213462425","610480549","100","100","9.23399674112868","5.69759222163111","3.55666896894992","1127327","697641","429686"
"Adhoc","2008","8126420","4415707","100","100","10.1675955529479","5.94395477220541","4.24889602655614","8425","5265","3160"
"World","2008","1215778601","613899793","100","100","9.30466000749808","5.70334631837868","3.62197104434049","1139048","702259","436789"
"Adhoc","2009","8401188","4539057","100","100","10.1392340411932","5.91540249558377","4.24896588903313","8675","5386","3289"
"World","2009","1219560061","618014084","100","100","8.71046483222748","5.29367855165314","3.43496990709698","1070019","656050","413969"
"Adhoc","2010","8644952","4645923","100","100","9.80805850756816","5.70910643255324","4.12248779661262","8624","5320","3304"
"World","2010","1224427890","621903114","100","100","8.57408840632634","5.15972648859466","3.43207046260829","1057722","643430","414292"
"Adhoc","2011","8878695","4749752","100","100","9.24757931851961","5.37317531984461","3.8953343128675","8341","5118","3223"
"World","2011","1230714975","625815134","100","100","8.18139047900612","4.90022043097626","3.29732768049746","1014402","614833","399569"
"Adhoc","2012","9139705","4870967","100","100","8.5237730461345","4.94160185720675","3.59996076171381","7905","4826","3079"
"World","2012","1238958609","631091096","100","100","7.93009485832441","4.71595840130511","3.22936601279818","989887","596647","393240"
"Adhoc","2013","9348306","4952638","100","100","7.66437464476644","4.43424315568223","3.24451847291633","7259","4402","2857"
"World","2013","1249225950","637819469","100","100","7.71289507819695","4.55524026464445","3.17210451174794","970916","582411","388505"
"Adhoc","2014","9525083","5010932","100","100","6.77202522076359","3.90977677226118","2.87348312608419","6524","3926","2598"
"World","2014","1260955513","645331263","100","100","7.47318376537875","4.38193407437395","3.10485496075327","949681","566802","382879"
"Adhoc","2015","9715890","5086998","100","100","5.99323793006645","3.45284656733183","2.54919333619502","5882","3519","2363"
"World","2015","1272490869","652776127","100","100","7.26442230558466","4.22885979446137","3.0484539956608","931681","553270","378411"
"Adhoc","2016","9874400","5143725","100","100","5.37908902151629","3.09315821936189","2.29302348659922","5359","3187","2172"
"World","2016","1283829230","659857160","100","100","7.04403999868841","4.07598085048676","2.9802064124693","911480","539012","372468"
"Adhoc","2017","10054282","5213100","100","100","4.95544652471136","2.84645428720839","2.11501252396928","5022","2972","2050"
"World","2017","1296265279","666691229","100","100","6.82314766684577","3.92318300241108","2.91138656672661","891260","524138","367121"
"Adhoc","2018","10255972","5334961","100","100","4.64218453873655","2.66001955048852","1.98745164848862","4800","2842","1958"
"World","2018","1308861482","672366147","100","100","6.64489442617677","3.80372951079304","2.85201320216597","876052","512474","363577"
"Adhoc","2019","10466456","5487808","100","100","4.38388819316726","2.50332798847177","1.88527967807972","4630","2751","1879"
"World","2019","1320393384","676426672","100","100","6.47419317096154","3.6925539111886","2.79194868079405","860559","500472","360087"
"Adhoc","2020","10693475","5644831","100","100","4.16880483573445","2.36927159142504","1.80380695287928","4501","2678","1823"
"World","2020","1330750975","679445291","100","100","6.29719551561581","3.57974447866346","2.72721376537102","843055","487320","355735"
"Adhoc","2021","10927233","5809953","100","100","3.98221607904914","2.25135371345709","1.73476794183988","4396","2619","1777"
"World","2021","1339737042","681653746","100","100","6.15375289044828","3.48647889886452","2.67660592165005","828902","476144","352758"
